gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,lpv,annot
Acropora_000146,10.53048605533094,1.5931292188199833,0.5700652310048046,2.7946437217577933,0.005195694021501487,0.023971421103685914,1.6203062188159707,NA
Acropora_000148,36.36813848190633,-0.5225742462730443,0.2073133338371329,-2.520697712012981,0.01171224201124536,0.04521256046006204,-1.3447408974738126,NA
Acropora_000151,77.17502000227455,-0.6118141162785048,0.13710354026205954,-4.462423910491911,8.103770844550126e-6,1.1053666216373107e-4,-3.956493653792234,Tektin family
Acropora_000152,349.4763952934914,-1.1903907940196443,0.18467894492419204,-6.445730965748597,1.1504458029016315e-10,6.558451719655053e-9,-8.183198674187334,NA
Acropora_000154,360.71671531781135,-0.17076280409742917,0.06150331117056781,-2.7764814746941155,0.0054950766457150454,0.025040183672154985,-1.60136248985814,NA
Acropora_000158,10.383093878536714,-0.6863890255462425,0.2737082387410863,-2.5077397330210824,0.012150612754931362,0.046638148726780425,-1.3312586969647509,NA
Acropora_000160,724.0442420458897,-0.3289898415928503,0.07180570606856208,-4.5816671070502615,4.612837826497255e-6,6.854238595392875e-5,-4.164040781893458,NA
Acropora_000165,17.7883330910404,-1.7303953631819255,0.19974330064522647,-8.66309587151242,4.591219671612916e-18,1.4376506119546183e-15,-14.842346646454386,NA
Acropora_000166,5.020664643391245,1.5226545801986342,0.3827899543191204,3.9777809292488464,6.956141463520451e-5,6.785299885364464e-4,3.168430953357094,NA
Acropora_000180,33.77063332849977,0.466114074576932,0.152205004172233,3.0624096567119694,0.0021956274174130142,0.011889405007675585,1.924839878631845,Rab guanyl-nucleotide exchange factor activity
Acropora_000184,175.21482591623308,0.48763240052026563,0.14509610110308943,3.360754677851801,7.772983219224246e-4,0.005029741702143128,2.298454317173548,Cytochrome c oxidase subunit Va
Acropora_000185,34.428883977108214,0.5398038725571731,0.14450548697823354,3.7355250921266556,1.8732389890285196e-4,0.001547552243014733,2.810354680937866,otolith morphogenesis
Acropora_000196,26.642935549017153,-0.5436564964321967,0.16382717000547165,-3.3184757840475374,9.051017012726315e-4,0.00570148086869067,-2.2440123286131635,NA
Acropora_000197,3.141543474018243,-1.2976325222231122,0.47932445829517883,-2.7072111588847836,0.006785108528840635,0.029601196938258762,-1.528690727685279,NA
Acropora_000209,171.00045462862352,0.9576469861503011,0.13631965778538938,7.025010198147232,2.1405061331945636e-12,1.8876643066857853e-10,9.72407523605304,NA
Acropora_000213,369.8506131468084,-0.29188080418773416,0.08134695661727626,-3.5880974080073362,3.330998498770497e-4,0.0024944262633760286,-2.6030293295208367,Hematopoietic SH2 domain containing
Acropora_000221,46.935357511465135,0.8297201205191906,0.14259445182754818,5.818740560275396,5.92926804669824e-9,2.1494591512913113e-7,6.667670803879073,acid phosphatase activity
Acropora_000224,166.31304477854135,0.9483622527894676,0.11104775991268409,8.540129522064712,1.3407147048497443e-17,3.911434322949635e-15,14.407663957612773,endopeptidase inhibitor activity
Acropora_000228,50.791129677277226,0.5873644709575483,0.1921063783519448,3.057495935306627,0.0022319466840404188,0.012037803308881,1.9194527570874451,serine-type endopeptidase inhibitor activity
Acropora_000242,227.656819891993,0.5692585479671589,0.1447490313745275,3.9327278570468924,8.398730474446392e-5,7.924285015201034e-4,3.101039912449112,lymphoid tissue lymphoma translocation
Acropora_000243,152.45851672597917,0.7272417269889586,0.13800792316870344,5.269565038667851,1.3674741204934876e-7,3.2719430617256135e-6,5.4851942625170755,Belongs to the gluconokinase GntK GntV family
Acropora_000257,5.843492333936815,-1.3414626280860016,0.30506214141162297,-4.39734220011245,1.0958450124513737e-5,1.4271746437024942e-4,-3.845522878913799,frizzled binding
Acropora_000261,493.3309468058757,-0.29471014589176037,0.06731894392643584,-4.377818912516081,1.1987288295982348e-5,1.530717204036611e-4,-3.81510503665036,zinc finger
Acropora_000263,48.258584777863504,-0.689144377065926,0.1502556219406189,-4.586479814633999,4.507819633054036e-6,6.735542945488624e-5,-4.1716273904791255,Stimulated by retinoic acid gene 6 protein homolog
Acropora_000264,13.500532958961534,-1.9559974860550935,0.36404789687428873,-5.3729124734664495,7.74749412728028e-8,1.983321778602106e-6,-5.702606819161178,Belongs to the glycosyl hydrolase 18 family
Acropora_000270,113.12085837885061,-0.2719732997792369,0.10212160027018187,-2.6632299049337305,0.007739451594346747,0.032862749196494644,-1.4832961076409341,zinc finger
Acropora_000285,76.17425241460194,0.3694601306637325,0.13759743006889985,2.6850801681305447,0.007251241091070359,0.03119679709551298,1.5058899917234783,NA
Acropora_000293,16.503036372690364,-1.4751622404000262,0.39046634305129974,-3.7779497942700235,1.5812474524271294e-4,0.0013409268018611446,-2.8725949286476062,Thrombospondin type 1 repeats
Acropora_000296,567.504824266749,-1.2080159060070506,0.2494068192813184,-4.843556040239899,1.2753572838666763e-6,2.3078198890471863e-5,-4.636798088170204,carbohydrate binding
Acropora_000298,226.62507070321882,-1.5415530063442997,0.28068969165566465,-5.49201859623472,3.973655390282041e-8,1.1164473129055107e-6,-5.952161767222467,NA
Acropora_000301,35.11088141084357,-0.675250855270711,0.1523191492259401,-4.4331317414929154,9.287407640780041e-6,1.2432696994218933e-4,-3.9054346507103,NA
Acropora_000304,93.86442447731953,-0.37953746849536674,0.1129027247909413,-3.3616324955677133,7.748317315683297e-4,0.005019794420469365,-2.299314068489232,NA
Acropora_000305,78.06539336909084,-0.2969964170533334,0.11486967126252585,-2.5855076783024025,0.009723570704421456,0.03912972036500838,-1.4074932557120914,maintenance of animal organ identity
Acropora_000307,53.306118982768844,-0.5988878898378752,0.1512341739573053,-3.9600037092604903,7.49485992345881e-5,7.229193906529064e-4,-3.1409101261444174,Sperm-tail PG-rich repeat
Acropora_000310,23.349907919394123,-1.102159398549827,0.16991374922401206,-6.486581595564433,8.780573622509447e-11,5.226255473496945e-9,-8.28180936460139,extracellular ligand-gated ion channel activity
Acropora_000315,30.468365205087142,-0.5958336079742231,0.22028942263355086,-2.7047762931649517,0.006835040228992024,0.029779769951119514,-1.5260786614980555,NA
Acropora_000324,47.99360175823835,0.5450319495755811,0.21927048149531272,2.4856603855600694,0.012931130363988779,0.048947092264250446,1.31027310265756,NA
Acropora_000325,16.215790500754885,0.45679436352466274,0.17075291927929703,2.675177475457937,0.007468969977064093,0.03193244477912752,1.495767830178405,alpha-methylacyl-CoA racemase activity
Acropora_000328,45.76151263297097,0.4861824584152297,0.12318778948991867,3.946677348691426,7.924322996121671e-5,7.572442399566777e-4,3.120764021480804,hematopoietic progenitor cell differentiation
Acropora_000331,69.21131708917407,0.8375612762680499,0.1690223960531211,4.955327198206429,7.220867216784225e-7,1.4042669404666062e-5,4.852550328280169,protein auto-ADP-ribosylation
Acropora_000334,54.26461789196066,0.6172042375235756,0.1292335558876363,4.775882186977904,1.7892112597674909e-6,3.090143763272295e-5,4.510021315350737,mannosylation
Acropora_000336,26.097223574549254,0.5770487386932891,0.13865169616192602,4.161858489054299,3.156679563293073e-5,3.483310451711447e-4,3.4580078171131907,Timeless interacting protein
Acropora_000344,3.566169792899693,0.8486027373265506,0.31389932809257787,2.7034232359881747,0.006862929811910331,0.029877183460837117,1.5246603461160406,NA
Acropora_000363,260.0568793060113,-0.5393035111797398,0.1282978722993069,-4.203526539564081,2.6278832405038522e-5,2.979101666606231e-4,-3.5259146755386754,negative regulation of non-canonical Wnt signaling pathway
Acropora_000366,38.55620634252332,-0.6500785537975334,0.15704056328682736,-4.139558214715486,3.4797529230861547e-5,3.7818682925653646e-4,-3.42229359997752,"BCL (B-Cell lymphoma); contains BH1, BH2 regions"
Acropora_000368,80.63548766030634,0.3072302543415314,0.11766224159959086,2.611120187451874,0.009024617117851326,0.036962395605194064,1.4322398890644648,Family with sequence similarity 172 member A
Acropora_000372,1049.6821277788513,0.32263697407395137,0.09183282095032455,3.5133078863871177,4.425643261498182e-4,0.00316100655563404,2.500174603473063,ribosomal protein
Acropora_000385,36.35611129028227,0.33822325195589364,0.130556717427503,2.5906231300867844,0.009580234264766662,0.03869705393990437,1.4123220971605484,microtubule depolymerization
Acropora_000387,39.10194406833348,0.3167508232579188,0.10623715060287801,2.9815447935153663,0.0028679808723942077,0.014834952053854262,1.8287138529723617,NA
Acropora_000388,36.68959700900247,0.33072218029319983,0.12538720036623183,2.6376071826089436,0.008349323559678294,0.03484556400046537,1.4578525017192703,"phenylalanyl-tRNA synthetase 2, mitochondrial"
Acropora_000390,26.983802608346462,-0.5975816849231671,0.17122145751601772,-3.4901097887644337,4.828221480581352e-4,0.0034024316147893245,-2.4682105948882134,regulator of nonsense transcripts
Acropora_000391,13.16109068217762,-0.7141886142950256,0.22932984190579653,-3.11424195106888,0.0018441819359988677,0.010309287169260424,-1.9867713627629733,HAD-hyrolase-like
Acropora_000393,78.1858774597091,0.4593132207521722,0.12751201436075063,3.602117204836135,3.156359881343511e-4,0.0023878260362852908,2.6219973166688884,DTW
Acropora_000394,67.57697351446924,-0.3609580881143935,0.10623914844184879,-3.3975995987201277,6.797983722322546e-4,0.004515131764663415,-2.3453295711907343,protein deubiquitination involved in ubiquitin-dependent protein catabolic process
Acropora_000395,54.95824793074944,-0.5821183512293172,0.12978447992196562,-4.485269360244941,7.282187999223627e-6,1.0060035416318778e-4,-3.9974004903452265,Calcium calmodulin-dependent protein kinase
Acropora_000405,10.79503224031562,-1.0710364005985804,0.29732350987265177,-3.6022593741656075,3.154633664320709e-4,0.002387356040326208,-2.6220828072947664,NA
Acropora_000409,86.1192468034308,0.5001117727719382,0.10686127264344354,4.680009515146107,2.868616031424506e-6,4.632236022044684e-5,4.334209320511148,NA
Acropora_000413,27.070146511026728,-0.4861150765253321,0.18094440163227454,-2.686543889394504,0.007219546267981628,0.031091392598367757,-1.5073598252632787,NA
Acropora_000418,480.819366037639,0.2805793236620655,0.09780250069820923,2.8688358851667166,0.004119855044234423,0.019935853994564153,1.7003651556783939,Cupin-like domain
Acropora_000425,11.367933066941632,0.6139451101079958,0.2081116270855009,2.9500759698340238,0.0031769580111261513,0.016086560765969444,1.7935367961754793,Glucose dehydrogenase C-terminus
Acropora_000429,32.31681987551348,0.2979347726029479,0.12010745977467428,2.480568427322364,0.013117308401822793,0.049538990618735054,1.3050528466234046,alpha-galactosidase activity
Acropora_000447,147.62168522159644,-0.7400461343720661,0.12730667120156028,-5.813097832087499,6.132719548003011e-9,2.2083923092358842e-7,-6.655923773967252,snRNA transcription by RNA polymerase III
Acropora_000448,156.99091215187596,0.8609842983935846,0.11609923908426159,7.415934033544407,1.207706040397417e-13,1.5440057224157746e-11,10.811351094408968,LSM domain
Acropora_000457,23.28211091716347,0.6293999730131502,0.21126933291769423,2.9791355154150567,0.0028906290473732364,0.014916391496906172,1.8263362266304697,NA
Acropora_000466,74.90663193584231,-0.3561663210726726,0.09474198235375841,-3.7593294147337786,1.7036939478617903e-4,0.001430191426218475,-2.8446058298171506,NA
Acropora_000471,47.81558134121839,0.2610709834227796,0.10462859053922897,2.4952164802879078,0.012588030666261248,0.04795926478138609,1.3191274832844995,Kelch-like protein 18
Acropora_000477,102.20594544544848,-0.5068686958849402,0.14954349365911576,-3.389439978180173,7.003553922027873e-4,0.004631735109866367,-2.334256285984609,NA
Acropora_000479,13.38769997284654,-0.6275611466008544,0.23262360616544114,-2.697753495208629,0.006980911212991184,0.03029923014622088,-1.518568406068509,NA
Acropora_000480,87.31531091351555,-1.020578645026057,0.12397634661410219,-8.232043231623726,1.8404680363656635e-16,4.2758228380340345e-14,-13.36898029739641,NA
Acropora_000481,37.386937805705344,-1.224601934325521,0.19339442185423797,-6.332147135290736,2.4177275694118864e-10,1.2771985785993452e-8,-7.893741573460814,NA
Acropora_000487,9.407741704195711,-0.7881093450852431,0.2226844595481051,-3.5391304210655656,4.014474616722961e-4,0.002917481956573034,-2.5349918212071842,NA
Acropora_000490,532.9577555173495,0.4141642413670841,0.0951950519022799,4.350690850951308,1.3570927612876516e-5,1.7047294302547093e-4,3.7683445411712126,regulation of Golgi inheritance
Acropora_000497,181.95808371617318,-0.19037238169471724,0.07051420847465265,-2.6997733621749345,0.006938672607562913,0.03015831027137483,-1.5205929950428292,FKBP-type peptidyl-prolyl cis-trans isomerase
Acropora_000498,1908.7377458785688,0.20194428032683887,0.05745818753562965,3.514630185673953,4.4036676612505666e-4,0.0031505179963238327,2.5016180352737987,structural constituent of ribosome
Acropora_000499,320.2255024683871,-0.4344124285606037,0.08714535401975106,-4.984917824329984,6.198815283133136e-7,1.2309889982295454e-5,-4.909745828489927,NA
Acropora_000501,170.35573427228732,-0.2856596335317491,0.09519465151917744,-3.0007949918720125,0.0026927578933390126,0.01403699818435256,-1.8527257562629607,Homer protein homolog
Acropora_000503,35.11140115571234,-0.6524861518636367,0.13827732466927528,-4.7186778701730026,2.373823614753383e-6,3.9362112832203826e-5,-4.404921598077582,"calcium, potassium:sodium antiporter activity"
Acropora_000506,20.80682364591449,-0.4594892138591276,0.15939272656831457,-2.8827489418859638,0.003942214997811395,0.019205298138153998,-1.716578946569614,NA
Acropora_000509,519.7193554120205,-0.43474788119131313,0.05628945424229211,-7.7234339370210625,1.1323685064331594e-14,1.8395454097740485e-12,-11.735289487000628,protein disulfide isomerase activity
Acropora_000511,104.92920920242273,-0.2527339249334273,0.09002010381851729,-2.8075275878702053,0.004992340348905459,0.023241651708349784,-1.6337330112932238,NA
Acropora_000517,7.295094053870906,-1.0722675246386804,0.34681202840007413,-3.091782974152609,0.0019895825064656348,0.010999723550331755,-1.9586182295757872,NA
Acropora_000518,8.96603573985778,0.6881378627516523,0.24125517949291309,2.8523236856428467,0.004340088169150797,0.020842841738757972,1.681043069090128,heteroduplex DNA loop binding
Acropora_000519,54.37744879580358,0.432349328787749,0.12286701323006498,3.518839739175455,4.3343845203279777e-4,0.0031081550596152104,2.5074973232509636,NA
Acropora_000521,39.99741349581463,-0.3567937979152941,0.13930580833986167,-2.5612270024292974,0.010430317946315888,0.04135757928942945,-1.383444888966567,positive regulation of cardioblast proliferation
Acropora_000525,13.810884395095961,0.8751243745579521,0.19555549343862771,4.475069245920198,7.638655230773446e-6,1.0518851811095671e-4,3.9780316631594292,NA
Acropora_000532,8.084425631425926,0.6440954656897419,0.23226565387716716,2.7730981956995215,0.005552536307233577,0.025229884217473957,1.5980847424997675,NA
Acropora_000564,214.85794343877876,-0.6171812424500802,0.12390131840193097,-4.981232245228971,6.31806586977563e-7,1.2489307518972762e-5,-4.903461640811311,zinc ion binding
Acropora_000573,6.017472764993974,-0.8249005007590452,0.28249668956601315,-2.9200359906032967,0.0034999096333176816,0.017399688802913444,-1.7594585190959102,intein-mediated protein splicing
Acropora_000574,15.839749052265393,-1.128821724716718,0.2371270120527058,-4.760409684856219,1.9320037642882737e-6,3.289430522554172e-5,-4.482879282086371,calcium ion-regulated exocytosis of neurotransmitter
Acropora_000575,7.090674257363471,-0.9393546877329716,0.3055045844001598,-3.074764621216205,0.0021066874244393716,0.01151165616905338,-1.9388621904155106,calcium ion-regulated exocytosis of neurotransmitter
Acropora_000580,317.64336169337446,-0.38685756565290125,0.11332320499866604,-3.4137541879216626,6.40743572200245e-4,0.004300685188244329,-2.3664623468000627,helicase activity
Acropora_000587,7.667391626127831,-0.9635708936109431,0.26297701047579486,-3.6640879439141423,2.482214941410686e-4,0.001958040745677958,-2.7081782750257415,NA
Acropora_000594,56.14807136786052,-0.563377031543821,0.13060712711685477,-4.313524414634472,1.6067238718873306e-5,1.961292428022467e-4,-3.7074576483474013,NA
Acropora_000602,35.894410382574144,0.6724712073711007,0.13600083115768022,4.94461101190943,7.629605483206084e-7,1.4744656178009897e-5,4.831365350052434,NA
Acropora_000605,156.66385887923556,0.9313824981061165,0.23563099152852324,3.952716457475723,7.726897765319122e-5,7.416586100288092e-4,3.129795957118265,NA
Acropora_000610,124.11878119258415,-0.6508593972308708,0.12348379293062452,-5.2708082719530305,1.3582429319871744e-7,3.256648815660333e-6,-5.487229071537674,NA
Acropora_000611,30.891371416515092,-0.624744175289602,0.13282290122978477,-4.703587781212437,2.556291138890221e-6,4.182212003941715e-5,-4.378593955782255,NA
Acropora_000614,75.55316061238129,-0.6432792309684497,0.1303965848131067,-4.933252139160251,8.087164868383805e-7,1.547664164271926e-5,-4.810323273257089,"negative regulation of transcription, DNA-templated"
Acropora_000619,83.781870008128,0.5325323445297511,0.10774013259534783,4.942748182145318,7.702895207977489e-7,1.4859710166389431e-5,4.827989661259514,Rab guanyl-nucleotide exchange factor activity
Acropora_000624,8.898833933143926,1.3221369934989997,0.25063439151368155,5.275161902219741,1.3263893562461719e-7,3.1948682754799093e-6,5.49554704311169,NA
Acropora_000626,77.6336881533292,-0.6150909605177142,0.15617846538092126,-3.9383852249892426,8.203181756254036e-5,7.77348023055933e-4,-3.109384501593424,negative regulation of negative chemotaxis
Acropora_000629,169.16004469655635,-0.28714605591877546,0.07505518246537081,-3.8257991851696556,1.3034851769314868e-4,0.001142055990785957,-2.9423126037142557,negative regulation of negative chemotaxis
Acropora_000631,12.04752251512372,1.0203868607864914,0.20588709277773914,4.956050653879636,7.194046826109889e-7,1.4015741724520313e-5,4.853383914076188,NA
Acropora_000633,54.0359247405942,-0.3127324663795564,0.11458509989082818,-2.729259447149015,0.006347674145099894,0.028017946389995566,-1.5525637000344525,SH3/SH2 adaptor activity
Acropora_000644,17.264048721750015,0.9058731910847073,0.2497100673341286,3.6276999191730184,2.8595733849498116e-4,0.0021862683140561087,2.660296539475442,NA
Acropora_000647,108.20795333131291,0.4327265741729602,0.10947359021988813,3.952794215516159,7.724386357646697e-5,7.416586100288092e-4,3.129795957118265,dimethylglycine dehydrogenase activity
Acropora_000652,0.923099072624652,2.5172798466799318,0.7516876801614513,3.348837440224187,8.115139397199829e-4,0.0052136693968450635,2.2828565112724135,NA
Acropora_000659,14.76833224199936,-0.7319334879539876,0.1961768976541951,-3.7309871687551164,1.9073093883540122e-4,0.001569258409398741,-2.8043055353580333,Transposase IS4
Acropora_000670,48.43098290344672,0.37668679103601704,0.12318315092563228,3.057940864521554,0.002228635509370602,0.012022946021338634,1.9199891027122,NA
Acropora_000678,39.18066537814297,0.5482017396798674,0.11559494090048819,4.742437129249418,2.111623723609883e-6,3.5523491012447876e-5,4.449484361222759,Ubiquitin family
Acropora_000683,82.7147839488942,0.8155870928104082,0.15737669699512852,5.1823879162723445,2.1906301059129972e-7,4.920036805442434e-6,5.30803164838289,pyroglutamyl-peptidase activity
Acropora_000684,35.38282405338335,1.0689691377549264,0.13433903201510142,7.957249071399894,1.7590638362437088e-15,3.4689521003651223e-13,12.459801696897847,NA
Acropora_000690,162.0956417640692,0.33226097542808025,0.10402104901745061,3.1941705891885404,0.001402332246549963,0.00822889476343251,2.084658491686356,"regulation of alternative mRNA splicing, via spliceosome"
Acropora_000700,7.271737759980179,1.1238881478079996,0.2692275917201367,4.174490959961809,2.986530776941373e-5,3.3295657361504286e-4,3.477612406341171,calcium ion-regulated exocytosis of neurotransmitter
Acropora_000703,13.258079907176112,-0.6453070300008231,0.2128462983869501,-3.031798226660576,0.002431016453619514,0.012914812268724669,-1.8889119024019705,primary heart field specification
Acropora_000712,223.4650082086652,-1.3003201493277063,0.16107440915175325,-8.07279167544631,6.870878298330395e-16,1.4698237278586785e-13,-12.832734745937925,NA
Acropora_000713,129.01027832571563,-1.915903832357561,0.251404456604252,-7.620802981124073,2.5210248370293177e-14,3.730771412935304e-12,-11.428201359681248,calcium ion binding
Acropora_000719,1741.7306373088047,0.5959943427568866,0.11821430914142193,5.04164298793886,4.615517825655319e-7,9.531147278929214e-6,5.02085481951708,NA
Acropora_000720,61.308032060918336,-0.6586768044057967,0.2573756769830569,-2.559203776078489,0.010491222436026753,0.04154570233738893,-1.3814738948086434,NA
Acropora_000735,82.39953894126285,0.35070892010924487,0.10113442571308942,3.467750151705801,5.248350074363213e-4,0.0036461688651669316,2.4381632217172675,NA
Acropora_000740,124.87088821018484,-0.22341304695903005,0.0857308309783335,-2.6059825200515383,0.009161113674866524,0.037452227447335125,-1.426522347809134,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen"
Acropora_000746,10.101925158130479,-1.060907136461179,0.22356817632262116,-4.745340566406159,2.0815581338619485e-6,3.513605081267286e-5,-4.454247053502283,negative regulation of smooth muscle cell differentiation
Acropora_000758,553.0253892643627,-0.3168484868719068,0.05679304149385618,-5.579001908291585,2.4190258754885162e-8,7.320094266919451e-7,-6.135483326135688,diacylglycerol binding
Acropora_000759,258.25705253084453,0.2744364736061743,0.10579649327934286,2.594003497654293,0.009486552182871798,0.03841200271048127,1.4155330491629492,regulation of proteasomal ubiquitin-dependent protein catabolic process
Acropora_000763,8.070448781733544,0.5938465062959051,0.2362835879073151,2.513278690049552,0.011961480094607487,0.046034866213767255,1.3369131146544981,translation activator activity
Acropora_000764,345.89444759886936,-0.4790904312791808,0.08003388805972843,-5.98609467681541,2.1493928387798267e-9,8.795413195961541e-8,-7.0557437531922105,NA
Acropora_000777,4.674508405097756,-0.7846723658995236,0.31513477301070425,-2.489958053194182,0.01277581727187322,0.04848661654243682,-1.3143781204465943,microtubule motor activity
Acropora_000778,398.7717224743006,-0.8342872600079965,0.11284998980586103,-7.392887331609369,1.4367421467677676e-13,1.78403740362439e-11,-10.748596044568982,microtubule motor activity
Acropora_000779,47.23026091636595,-0.46375626226202504,0.11804338749473302,-3.9286932720625067,8.540869351149097e-5,8.026708273202583e-4,-3.095462520957531,Cupin-like domain
Acropora_000788,85.21488676342318,0.34811191684053894,0.1345282218963243,2.5876497283136275,0.009663318832585796,0.0389380206446939,1.4096261289571175,L-methylmalonyl-CoA metabolic process
Acropora_000795,79.67099575693547,0.27836038646229966,0.09526912191738465,2.9218321829783194,0.003479789800290736,0.017315600742764083,1.7615624365579712,protein N-linked glycosylation via arginine
Acropora_000798,843.0898583937909,0.1790773827891767,0.0481968076442639,3.715544484002551,2.0276658713387586e-4,0.0016519513128259884,2.782002756581376,Belongs to the eukaryotic ribosomal protein eS6 family
Acropora_000803,109.2558922523091,0.2892163755850872,0.08707337980610023,3.3215246293313765,8.952708056085432e-4,0.005654259288505754,2.2476242798604193,protein side chain deglutamylation
Acropora_000806,2336.002829650148,-0.47597340475973243,0.07828177928632524,-6.080257872254042,1.1998941640596864e-9,5.3016158517788164e-8,-7.275591743878824,protein refolding
Acropora_000839,484.1146982247631,1.4850410776697804,0.16227952702579568,9.151130181897319,5.634098478053713e-20,2.536048577433928e-17,16.595842431898568,betaine-homocysteine S-methyltransferase activity
