"","pval","term","direction","color"
"17/42 sex chromosome",0.0019047619047629,"GO:0000803",0,"black"
"8/16 X chromosome",0.0214285714285724,"GO:0000805",0,"grey50"
"37/76 methyltransferase complex",1e-15,"GO:0034708",0,"black"
"24/54 histone methyltransferase complex",0.00666666666666767,"GO:0035097",0,"black"
"19/31 transcriptionally active chromatin",1e-15,"GO:0035327",0,"black"
"38/64 heterochromatin",1e-15,"GO:0000792",0,"black"
"60/141 polytene chromosome",0.00363636363636464,"GO:0005700",0,"black"
"38/82 ATPase complex",1e-15,"GO:1904949",0,"black"
"11/14 ISWI-type complex",0.0270114942528746,"GO:0031010",0,"grey50"
"31/60 SWI/SNF superfamily-type complex",1e-15,"GO:0070603",0,"black"
"21/35 nuclear euchromatin",0.0241176470588245,"GO:0005719",0,"grey50"
"330/758 chromosome",1e-15,"GO:0005694;GO:0044427",0,"black"
"190/409 nuclear chromosome",1e-15,"GO:0000228;GO:0044454",0,"black"
"126/252 nuclear chromatin",1e-15,"GO:0000790",0,"black"
"197/404 chromatin",1e-15,"GO:0000785",0,"black"
"31/48 euchromatin",1e-15,"GO:0000791",0,"black"
"27/49 histone deacetylase complex",1e-15,"GO:0000118",0,"black"
"6/9 CHD-type complex",1e-15,"GO:0016581;GO:0090545",0,"black"
"8/10 RNA polymerase II transcription repressor complex",0.012500000000001,"GO:0090571",0,"grey50"
"30/56 transcriptional repressor complex",1e-15,"GO:0017053",0,"black"
"13/20 nuclear transcriptional repressor complex",1e-15,"GO:0090568",0,"black"
"8/13 guanylate cyclase complex, soluble",1e-15,"GO:0008074",0,"black"
"16/29 fusome",0.0329545454545465,"GO:0045169",0,"grey50"
"16/46 kinesin complex",0.00350877192982556,"GO:0005871",0,"black"
"38/97 mitotic spindle",0.0171779141104304,"GO:0072686",0,"grey50"
"9/27 mitotic spindle pole",0.00495867768595141,"GO:0097431",0,"black"
"52/128 midbody",1e-15,"GO:0030496",0,"black"
"16/48 spindle midzone",0.012000000000001,"GO:0051233",0,"grey50"
"6/21 mitotic spindle midzone",0.00676691729323408,"GO:1990023",0,"black"
"40/117 spindle pole",1e-15,"GO:0000922",0,"black"
"4/12 spindle pole centrosome",0.0365168539325853,"GO:0031616",0,"grey50"
"22/54 spindle microtubule",0.0139240506329124,"GO:0005876",0,"grey50"
"5/12 astral microtubule",0.0170731707317083,"GO:0000235",0,"grey50"
"105/269 spindle",0.00192307692307792,"GO:0005819",0,"black"
"11/19 microtubule end",1e-15,"GO:1990752",0,"black"
"101/225 polymeric cytoskeletal fiber",1e-15,"GO:0099513",0,"black"
"63/152 microtubule",1e-15,"GO:0005874",0,"black"
"8/14 microtubule plus-end",1e-15,"GO:0035371",0,"black"
"9/24 inner dynein arm",0.0108108108108118,"GO:0036156",0,"grey50"
"23/62 dynein complex",0.00647482014388589,"GO:0030286",0,"black"
"14/37 axonemal dynein complex",1e-15,"GO:0005858",0,"black"
"54/155 microtubule associated complex",1e-15,"GO:0005875",0,"black"
"5/8 axonemal central apparatus",0.000980392156863745,"GO:1990716",0,"black"
"86/191 plasma membrane bounded cell projection cytoplasm",1e-15,"GO:0005930;GO:0032838;GO:0097014",0,"black"
"30/67 axoneme part",1e-15,"GO:0044447",0,"black"
"65/141 motile cilium",1e-15,"GO:0031514",0,"black"
"42/88 9+2 motile cilium",0.0089041095890421,"GO:0036126;GO:0097729",0,"black"
"8/10 sperm head",0.005000000000001,"GO:0061827",0,"black"
"69/132 sperm part",0.00188679245283119,"GO:0097223",0,"black"
"12/29 centriolar satellite",1e-15,"GO:0034451",0,"black"
"7/9 ciliary transition fiber",1e-15,"GO:0097539",0,"black"
"57/136 microtubule organizing center part",1e-15,"GO:0044450",0,"black"
"227/551 microtubule organizing center",1e-15,"GO:0005813;GO:0005815",0,"black"
"42/98 centriole",0.00353982300885056,"GO:0005814",0,"black"
"12/33 photoreceptor inner segment",0.0134615384615395,"GO:0001917",0,"grey50"
"17/47 ciliary tip",0.0239766081871355,"GO:0097542",0,"grey50"
"27/86 photoreceptor cell cilium",1e-15,"GO:0097731;GO:0097733",0,"black"
"54/143 non-motile cilium",1e-15,"GO:0097730",0,"black"
"17/51 photoreceptor outer segment",0.006250000000001,"GO:0001750",0,"black"
"232/530 cilium",1e-15,"GO:0044441;GO:0005929",0,"black"
"16/50 photoreceptor connecting cilium",1e-15,"GO:0032391",0,"black"
"32/85 ciliary transition zone",1e-15,"GO:0035869",0,"black"
"8/13 ciliary rootlet",0.00845070422535311,"GO:0035253",0,"black"
"56/132 ciliary basal body",1e-15,"GO:0036064",0,"black"
"70/124 lamellipodium",1e-15,"GO:0030027",0,"black"
"52/103 ruffle",0.00634920634920735,"GO:0001726",0,"black"
"129/246 cell leading edge",1e-15,"GO:0031252",0,"black"
"25/58 filopodium",0.045000000000001,"GO:0030175",0,"grey50"
"58/135 actin-based cell projection",1e-15,"GO:0098858",0,"black"
"75/148 cluster of actin-based cell projections",0.00280373831775801,"GO:0098862",0,"black"
"27/57 stereocilium bundle",1e-15,"GO:0032421;GO:0032420",0,"black"
"6/9 stereocilium tip",0.00427350427350527,"GO:0032426",0,"black"
"31/56 actomyosin",1e-15,"GO:0001725;GO:0042641;GO:0097517;GO:0032432",0,"black"
"129/261 actin cytoskeleton",1e-15,"GO:0015629",0,"black"
"6/6 myosin filament",1e-15,"GO:0032982",0,"black"
"11/14 myosin II complex",1e-15,"GO:0005859;GO:0016460",0,"black"
"19/31 myosin complex",1e-15,"GO:0016459;GO:0016461",0,"black"
"12/20 costamere",1e-15,"GO:0043034",0,"black"
"28/46 M band",0.0036036036036046,"GO:0031430",0,"black"
"36/62 A band",0.000970873786408767,"GO:0031672",0,"black"
"54/95 I band",1e-15,"GO:0030018;GO:0031674",0,"black"
"191/394 supramolecular complex",1e-15,"GO:0099512;GO:0099081;GO:0099080",0,"black"
"9/13 myofilament",0.0260115606936426,"GO:0005865;GO:0036379",0,"grey50"
"97/171 contractile fiber",1e-15,"GO:0030016;GO:0043292;GO:0030017;GO:0044449",0,"black"
"40/93 cell division site",0.0238372093023266,"GO:0032153;GO:0032155",0,"grey50"
"29/66 cleavage furrow",0.0483695652173923,"GO:0032154",0,"grey50"
"39/59 apical cortex",1e-15,"GO:0045179",0,"black"
"54/79 cell cortex region",1e-15,"GO:0099738",0,"black"
"10/27 contractile ring",0.0124183006535958,"GO:0070938",0,"grey50"
"6/8 actin cap",0.00671641791044876,"GO:0030478",0,"black"
"230/465 cytoplasmic region",1e-15,"GO:0099568",0,"black"
"85/149 cell cortex part",1e-15,"GO:0044448",0,"black"
"40/70 cortical cytoskeleton",1e-15,"GO:0030863;GO:0030864",0,"black"
"9/17 actomyosin contractile ring",0.00420168067226991,"GO:0005826",0,"black"
"150/286 cell cortex",1e-15,"GO:0005938",0,"black"
"108/276 cell surface",0.00357142857142957,"GO:0009986",0,"black"
"7/9 muscle cell projection",0.00851063829787334,"GO:0036194",0,"black"
"40/77 basal part of cell",1e-15,"GO:0045178",0,"black"
"23/47 basal plasma membrane",0.0144654088050324,"GO:0009925",0,"grey50"
"86/184 basolateral plasma membrane",1e-15,"GO:0016323",0,"black"
"25/40 lateral plasma membrane",1e-15,"GO:0016328",0,"black"
"7/14 spectrin",1e-15,"GO:0008091",0,"black"
"274/632 plasma membrane region",1e-15,"GO:0098590",0,"black"
"4/6 lateral part of cell",0.00697674418604751,"GO:0097574",0,"black"
"6/10 cytoplasmic side of apical plasma membrane",0.0486338797814218,"GO:0098592",0,"grey50"
"100/235 apical plasma membrane",1e-15,"GO:0016324",0,"black"
"165/358 apical part of cell",1e-15,"GO:0045177",0,"black"
"197/516 intrinsic component of plasma membrane",1e-15,"GO:0005887;GO:0031226",0,"black"
"3/6 pleated septate junction",0.0154320987654331,"GO:0005919",0,"grey50"
"33/69 tight junction",1e-15,"GO:0070160",0,"black"
"15/29 septate junction",1e-15,"GO:0005918",0,"black"
"49/93 apical junction complex",1e-15,"GO:0043296",0,"black"
"37/57 cell-cell contact zone",1e-15,"GO:0014704;GO:0044291",0,"black"
"204/415 cell junction",1e-15,"GO:0030054",0,"black"
"4/6 spot adherens junction",1e-15,"GO:0005914",0,"black"
"145/261 cell-cell junction",1e-15,"GO:0005911",0,"black"
"34/55 cell-cell adherens junction",1e-15,"GO:0005913",0,"black"
"92/192 anchoring junction",1e-15,"GO:0005912;GO:0070161",0,"black"
"9/12 zonula adherens",1e-15,"GO:0005915",0,"black"
"16/28 calcium channel complex",1e-15,"GO:0034704",0,"black"
"9/14 voltage-gated calcium channel complex",0.0062992125984262,"GO:0005891",0,"black"
"43/97 transporter complex",0.0119205298013255,"GO:0034702;GO:1902495;GO:1990351;GO:0034703",0,"grey50"
"9/23 potassium channel complex",1e-15,"GO:0008076;GO:0034705",0,"black"
"93/217 plasma membrane protein complex",0.0175757575757586,"GO:0098797",0,"grey50"
"19/38 axonal growth cone",0.0302857142857153,"GO:0044295",0,"grey50"
"8/16 growth cone part",0.0402234636871518,"GO:0090723",0,"grey50"
"69/162 site of polarized growth",0.00347826086956622,"GO:0030426;GO:0030427",0,"black"
"2/6 growth cone membrane",0.0489010989010999,"GO:0032584",0,"grey50"
"11/14 apical dendrite",0.014375000000001,"GO:0097440",0,"grey50"
"15/29 neuron projection membrane",0.0123376623376633,"GO:0032589",0,"grey50"
"31/49 main axon",1e-15,"GO:0044304",0,"black"
"137/310 axon part",1e-15,"GO:0033267;GO:0150034",0,"black"
"214/508 axon",1e-15,"GO:0030424",0,"black"
"8/11 axolemma",1e-15,"GO:0030673",0,"black"
"11/17 paranode region of axon",1e-15,"GO:0033270",0,"black"
"8/13 juxtaparanode region of axon",1e-15,"GO:0044224",0,"black"
"34/68 presynaptic membrane",0.0142857142857153,"GO:0042734",0,"grey50"
"63/135 synaptic membrane",1e-15,"GO:0097060",0,"black"
"64/145 neuron projection terminus",0.00423728813559422,"GO:0043679;GO:0044306",0,"black"
"145/307 presynapse",1e-15,"GO:0098793",0,"black"
"64/122 neuron spine",1e-15,"GO:0043197;GO:0044309",0,"black"
"19/43 dendritic shaft",0.00681818181818282,"GO:0043198",0,"black"
"206/442 dendritic tree",1e-15,"GO:0030425;GO:0097447",0,"black"
"291/652 somatodendritic compartment",1e-15,"GO:0036477",0,"black"
"7/10 region of cytosol",1e-15,"GO:0099522;GO:0099524",0,"black"
"74/165 neuron to neuron synapse",0.00692307692307792,"GO:0014069;GO:0099572;GO:0032279;GO:0098984",0,"black"
"278/605 synapse",1e-15,"GO:0044456;GO:0045202",0,"black"
"34/81 postsynaptic membrane",0.0186746987951817,"GO:0045211",0,"grey50"
"122/260 postsynapse",1e-15,"GO:0098794",0,"black"
"35/73 perikaryon",0.00714285714285814,"GO:0043204",0,"black"
"12/26 neuronal cell body membrane",1e-15,"GO:0032809;GO:0044298",0,"black"
"230/527 cell body",1e-15,"GO:0043025;GO:0044297",0,"black"
"10/16 intermediate filament",1e-15,"GO:0005882",0,"black"
"24/50 intermediate filament cytoskeleton",1e-15,"GO:0045111",0,"black"
"321/740 nucleolus",0.0140127388535042,"GO:0005730",0,"grey50"
"34/93 preribosome",0.0361581920903965,"GO:0030684",0,"grey50"
"15/38 cytoplasmic stress granule",0.0129032258064526,"GO:0010494",0,"grey50"
"6/13 messenger ribonucleoprotein complex",0.02130177514793,"GO:1990124",0,"grey50"
