"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-960 0.0970530077114262 3 6 "GO:0003707" "steroid hormone receptor activity" 0.756074237493852
69 0.480896512642019 2 221 "GO:0003712" "transcription coregulator activity" 0.933593276944108
110 0.362505732839967 3 141 "GO:0003713" "transcription coactivator activity" 0.902802557943212
-47 0.770457195019904 3 78 "GO:0003714" "transcription corepressor activity" 0.967690919027778
-8 0.907860036812919 2 490 "GO:0003723" "RNA binding" 0.987258177193816
-4 0.984272525604159 2 62 "GO:0003724;GO:0004004;GO:0008186" "RNA-dependent ATPase activity" 0.99635229460874
207 0.38982463002508 2 35 "GO:0003725" "double-stranded RNA binding" 0.925234871263458
183 0.327321244313236 5 58 "GO:0003727" "single-stranded RNA binding" 0.887766472798436
-93 0.380819359113489 3 184 "GO:0003729" "mRNA binding" 0.917385289036485
2 0.99332885315164 2 49 "GO:0003730" "mRNA 3'-UTR binding" 0.9973541971772
209 0.175843201702855 2 86 "GO:0003735" "structural constituent of ribosome" 0.79447287400254
-172 0.462146675952329 2 37 "GO:0003743" "translation initiation factor activity" 0.933593276944108
98 0.757104122064197 2 20 "GO:0003755;GO:0016859" "cis-trans isomerase activity" 0.966777456452934
345 0.331185833882522 3 16 "GO:0003756;GO:0016864" "protein disulfide isomerase activity" 0.887766472798436
-26 0.879104726028488 2 71 "GO:0003774" "motor activity" 0.984616743098268
-54 0.797556783087093 7 45 "GO:0003777" "microtubule motor activity" 0.980203374633756
-79 0.519625220969648 2 138 "GO:0003779" "actin binding" 0.936059178047693
796 0.0760544807828311 2 10 "GO:0003785" "actin monomer binding" 0.746185239131154
-110 0.75740906758114 2 16 "GO:0003823" "antigen binding" 0.966777456452934
-641 0.103322154506657 2 13 "GO:0003841;GO:0016411" "acylglycerol O-acyltransferase activity" 0.761902299644509
-656 0.301034714117594 5 5 "GO:0003857" "3-hydroxyacyl-CoA dehydrogenase activity" 0.864662897636553
-23 0.941057538562724 2 20 "GO:0003887;GO:0034061" "DNA polymerase activity" 0.987258177193816
-111 0.707476063311191 3 23 "GO:0003899;GO:0034062;GO:0097747" "RNA polymerase activity" 0.957933567856898
189 0.688974067924567 2 9 "GO:0003906" "DNA-(apurinic or apyrimidinic site) endonuclease activity" 0.955457339210705
-641 0.175267016600738 2 9 "GO:0003909;GO:0016886;GO:0003910" "ligase activity, forming phosphoric ester bonds" 0.79447287400254
52 0.722406466411437 2 96 "GO:0003924" "GTPase activity" 0.958833351747814
-109 0.818111475607546 3 9 "GO:0003943" "N-acetylgalactosamine-4-sulfatase activity" 0.981521360890071
-264 0.40638531062928 2 20 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 0.933593276944108
19 0.945426270823452 2 27 "GO:0003954;GO:0008137;GO:0050136;GO:0016655" "oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor" 0.987258177193816
1807 0.00435919943515302 2 5 "GO:0003993" "acid phosphatase activity" 0.437234687039088
188 0.690188581263115 4 9 "GO:0003995" "acyl-CoA dehydrogenase activity" 0.955457339210705
486 0.234952140899131 3 12 "GO:0004012" "phospholipid-translocating ATPase activity" 0.816416432045182
244 0.672814102701129 3 6 "GO:0004017" "adenylate kinase activity" 0.955457339210705
-540 0.228746599600955 5 10 "GO:0004033" "aldo-keto reductase (NADP) activity" 0.808606656677064
-225 0.697820938183256 5 6 "GO:0004062" "aryl sulfotransferase activity" 0.955457339210705
-480 0.176226537446985 2 16 "GO:0004065;GO:0008484" "sulfuric ester hydrolase activity" 0.79447287400254
-691 0.197160334711178 2 7 "GO:0004089" "carbonate dehydratase activity" 0.800230651306322
193 0.59852261188213 3 15 "GO:0004112;GO:0004114" "cyclic-nucleotide phosphodiesterase activity" 0.952508802435153
104 0.808165989390255 2 11 "GO:0004115" "3',5'-cyclic-AMP phosphodiesterase activity" 0.981521360890071
834 0.119738785819252 4 7 "GO:0004129;GO:0015002;GO:0016676;GO:0016675" "oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor" 0.79447287400254
661 0.217744146339895 2 7 "GO:0004143" "diacylglycerol kinase activity" 0.808606656677064
-32 0.800649589704791 3 126 "GO:0004175" "endopeptidase activity" 0.981521360890071
440 0.101321425990015 4 28 "GO:0004177" "aminopeptidase activity" 0.761902299644509
-152 0.687870595357901 5 14 "GO:0004180" "carboxypeptidase activity" 0.955457339210705
-565 0.231867540268682 2 9 "GO:0004181" "metallocarboxypeptidase activity" 0.808606656677064
144 0.820231955392136 2 5 "GO:0004185;GO:0070008" "serine-type carboxypeptidase activity" 0.981521360890071
-254 0.591376064153078 5 9 "GO:0004190;GO:0070001" "aspartic-type endopeptidase activity" 0.949773325359259
-57 0.777172360965727 6 50 "GO:0004197" "cysteine-type endopeptidase activity" 0.969920511829121
-161 0.69443819659881 2 12 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 0.955457339210705
88 0.69931941668121 2 39 "GO:0004222" "metalloendopeptidase activity" 0.955505737643634
-21 0.930041343829042 4 36 "GO:0004252" "serine-type endopeptidase activity" 0.987258177193816
612 0.334520699895063 2 5 "GO:0004300" "enoyl-CoA hydratase activity" 0.887766472798436
-673 0.154717671799444 3 9 "GO:0004364" "glutathione transferase activity" 0.79447287400254
-205 0.632028471573474 2 11 "GO:0004383" "guanylate cyclase activity" 0.955457339210705
154 0.74419900405609 6 9 "GO:0004385" "guanylate kinase activity" 0.962377828538397
-56 0.697819946989537 6 97 "GO:0004386;GO:0008026;GO:0070035" "helicase activity" 0.955457339210705
604 0.0793134791856766 2 17 "GO:0004402;GO:0061733;GO:0034212" "peptide N-acetyltransferase activity" 0.746185239131154
-383 0.252334478050137 2 18 "GO:0004407;GO:0033558" "protein deacetylase activity" 0.831928688725025
651 0.146545332255214 2 10 "GO:0004435;GO:0004629" "phospholipase C activity" 0.79447287400254
384 0.348360064004162 2 12 "GO:0004438;GO:0052744" "phosphatidylinositol-3-phosphatase activity" 0.898444859409649
930 0.0825011484195846 8 7 "GO:0004445;GO:0046030" "inositol trisphosphate phosphatase activity" 0.746185239131154
63 0.888845113638791 2 10 "GO:0004467" "long-chain fatty acid-CoA ligase activity" 0.984660985980587
300 0.188057969706805 2 39 "GO:0004497" "monooxygenase activity" 0.798455217417316
-662 0.13989063617893 2 10 "GO:0004500;GO:0016715" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen" 0.79447287400254
322 0.0273020343329602 4 96 "GO:0004518" "nuclease activity" 0.643262565015599
471 0.0219658736778788 2 48 "GO:0004519" "endonuclease activity" 0.589417610356414
276 0.38448961721568 2 20 "GO:0004520" "endodeoxyribonuclease activity" 0.91934893621373
630 0.0189668690300944 3 28 "GO:0004521" "endoribonuclease activity" 0.570140793868538
265 0.222884251473617 2 43 "GO:0004527;GO:0008408;GO:0016796" "exonuclease activity" 0.808606656677064
200 0.624745126514726 3 12 "GO:0004529;GO:0016895" "exodeoxyribonuclease activity" 0.955457339210705
575 0.178487253297443 2 11 "GO:0004535" "poly(A)-specific ribonuclease activity" 0.79447287400254
192 0.453144479333111 2 31 "GO:0004536" "deoxyribonuclease activity" 0.933593276944108
553 0.00336732786878848 2 57 "GO:0004540" "ribonuclease activity" 0.437234687039088
307 0.595820533299908 3 6 "GO:0004549" "tRNA-specific ribonuclease activity" 0.949773325359259
-259 0.510416605747463 4 13 "GO:0004550" "nucleoside diphosphate kinase activity" 0.936059178047693
251 0.16869279001603 2 61 "GO:0004553;GO:0016798" "hydrolase activity, acting on glycosyl bonds" 0.79447287400254
-453 0.433618203169695 5 6 "GO:0004557" "alpha-galactosidase activity" 0.933593276944108
-85 0.857485689332719 3 9 "GO:0004559;GO:0015923" "mannosidase activity" 0.984616743098268
5 0.992726113119153 5 8 "GO:0004565" "beta-galactosidase activity" 0.9973541971772
430 0.422457748665646 2 7 "GO:0004568" "chitinase activity" 0.933593276944108
-321 0.578942470100716 4 6 "GO:0004571;GO:0015924" "mannosyl-oligosaccharide mannosidase activity" 0.949773325359259
1535 0.0154749369172787 4 5 "GO:0004596" "peptide alpha-N-acetyltransferase activity" 0.561789847252928
-318 0.328803423462902 2 19 "GO:0004601;GO:0016684" "oxidoreductase activity, acting on peroxide as acceptor" 0.887766472798436
-368 0.436150061101154 2 9 "GO:0004602" "glutathione peroxidase activity" 0.933593276944108
-61 0.741230141273401 2 60 "GO:0004620;GO:0016298" "lipase activity" 0.961692160000377
520 0.169868638467811 2 14 "GO:0004622" "lysophospholipase activity" 0.79447287400254
-567 0.0900591531876366 4 18 "GO:0004623" "phospholipase A2 activity" 0.746185239131154
222 0.725783440794677 5 5 "GO:0004630" "phospholipase D activity" 0.959680021846299
308 0.492936889511007 2 10 "GO:0004652" "polynucleotide adenylyltransferase activity" 0.936059178047693
420 0.46824033428237 3 6 "GO:0004653" "polypeptide N-acetylgalactosaminyltransferase activity" 0.933593276944108
-765 0.126893577485889 2 8 "GO:0004659" "prenyltransferase activity" 0.79447287400254
108 0.166933088236076 3 356 "GO:0004672;GO:0016301;GO:0016773" "kinase activity" 0.79447287400254
36 0.734629065767793 4 180 "GO:0004674" "protein serine/threonine kinase activity" 0.960302232190166
-49 0.908483962050337 5 11 "GO:0004683" "calmodulin-dependent protein kinase activity" 0.987258177193816
-348 0.583162310106617 2 5 "GO:0004690" "cyclic nucleotide-dependent protein kinase activity" 0.949773325359259
280 0.460725304167319 4 14 "GO:0004693;GO:0097472" "cyclin-dependent protein kinase activity" 0.933593276944108
-560 0.333552708922877 2 6 "GO:0004694" "eukaryotic translation initiation factor 2alpha kinase activity" 0.887766472798436
1157 0.0455472586133836 2 6 "GO:0004697" "protein kinase C activity" 0.746185239131154
27 0.953894010359938 5 9 "GO:0004707" "MAP kinase activity" 0.987258177193816
326 0.343239141658088 5 17 "GO:0004708" "MAP kinase kinase activity" 0.898212019787912
309 0.450142396647576 2 12 "GO:0004709" "MAP kinase kinase kinase activity" 0.933593276944108
48 0.857045877721669 2 28 "GO:0004712" "protein serine/threonine/tyrosine kinase activity" 0.984616743098268
66 0.698294908367244 4 71 "GO:0004713" "protein tyrosine kinase activity" 0.955457339210705
491 0.0507092888724379 5 32 "GO:0004714;GO:0019199" "transmembrane receptor protein kinase activity" 0.746185239131154
-57 0.868891266110106 2 17 "GO:0004715" "non-membrane spanning protein tyrosine kinase activity" 0.984616743098268
-64 0.696938475804043 2 76 "GO:0004721" "phosphoprotein phosphatase activity" 0.955457339210705
53 0.814939438837699 5 39 "GO:0004722" "protein serine/threonine phosphatase activity" 0.981521360890071
-943 0.103305635861785 2 6 "GO:0004723" "calcium-dependent protein serine/threonine phosphatase activity" 0.761902299644509
65 0.787835237209733 2 35 "GO:0004725" "protein tyrosine phosphatase activity" 0.974454339493729
-1066 0.0654146037416475 3 6 "GO:0004726" "non-membrane spanning protein tyrosine phosphatase activity" 0.746185239131154
104 0.826356594742269 2 9 "GO:0004745" "retinol dehydrogenase activity" 0.981521360890071
-36 0.950681382414557 3 6 "GO:0004791" "thioredoxin-disulfide reductase activity" 0.987258177193816
941 0.0604984062957418 5 8 "GO:0004796;GO:0036134" "12-hydroxyheptadecatrienoic acid synthase activity" 0.746185239131154
291 0.61555356824932 3 6 "GO:0004806" "triglyceride lipase activity" 0.955457339210705
177 0.557835599590247 3 22 "GO:0004812;GO:0016875" "ligase activity, forming carbon-oxygen bonds" 0.941727769526223
132 0.17580691099266 4 220 "GO:0004842;GO:0019787" "ubiquitin-like protein transferase activity" 0.79447287400254
204 0.124738583025485 2 117 "GO:0004857" "enzyme inhibitor activity" 0.79447287400254
-276 0.279252143135322 4 31 "GO:0004860;GO:0019210" "kinase inhibitor activity" 0.850463443220062
-661 0.0711872523262948 2 15 "GO:0004864;GO:0019212" "phosphatase inhibitor activity" 0.746185239131154
651 0.0135830331552586 4 29 "GO:0004866;GO:0030414;GO:0061135" "endopeptidase regulator activity" 0.561789847252928
192 0.76161246828228 3 5 "GO:0004867" "serine-type endopeptidase inhibitor activity" 0.966777456452934
618 0.148178267067279 3 11 "GO:0004869" "cysteine-type endopeptidase inhibitor activity" 0.79447287400254
-64 0.911490238828232 2 6 "GO:0004879;GO:0098531" "nuclear receptor activity" 0.987258177193816
-133 0.248746531193799 2 156 "GO:0004888" "transmembrane signaling receptor activity" 0.831928688725025
-126 0.445499753775744 2 75 "GO:0004930" "G protein-coupled receptor activity" 0.933593276944108
244 0.700816159231699 5 5 "GO:0004953;GO:0004954;GO:0004955" "icosanoid receptor activity" 0.956198318951725
-669 0.211627752336022 3 7 "GO:0005001;GO:0019198" "transmembrane receptor protein tyrosine phosphatase activity" 0.808606656677064
579 0.247861504993101 2 8 "GO:0005007" "fibroblast growth factor-activated receptor activity" 0.831928688725025
673 0.288374132344711 2 5 "GO:0005021" "vascular endothelial growth factor-activated receptor activity" 0.850463443220062
-479 0.450050646456803 2 5 "GO:0005044" "scavenger receptor activity" 0.933593276944108
-31 0.907609048095895 2 28 "GO:0005048" "signal sequence binding" 0.987258177193816
215 0.710021153815258 2 6 "GO:0005049;GO:0140142" "nuclear export signal receptor activity" 0.957933567856898
-561 0.376591937713327 5 5 "GO:0005068" "transmembrane receptor protein tyrosine kinase adaptor activity" 0.914039728218779
-141 0.673420156346088 5 18 "GO:0005070" "SH3/SH2 adaptor activity" 0.955457339210705
-1297 0.0155272009613924 5 7 "GO:0005078" "MAP-kinase scaffold activity" 0.561789847252928
175 0.472008121177385 6 34 "GO:0005080" "protein kinase C binding" 0.933593276944108
20 0.87643243772503 3 128 "GO:0005085;GO:0005088" "guanyl-nucleotide exchange factor activity" 0.984616743098268
-138 0.827361093375099 4 5 "GO:0005086" "ARF guanyl-nucleotide exchange factor activity" 0.981521360890071
-211 0.299719668376395 2 49 "GO:0005089" "Rho guanyl-nucleotide exchange factor activity" 0.864630931937314
-821 0.195067734275866 5 5 "GO:0005092" "GDP-dissociation inhibitor activity" 0.798455217417316
960 0.0731081298517974 2 7 "GO:0005095" "GTPase inhibitor activity" 0.746185239131154
110 0.352656596082132 3 147 "GO:0005096;GO:0030695;GO:0060589" "nucleoside-triphosphatase regulator activity" 0.901233523321004
-357 0.217569269956068 2 24 "GO:0005109" "frizzled binding" 0.808606656677064
-101 0.751456506298762 2 20 "GO:0005112" "Notch binding" 0.965999718787808
-101 0.861623615871054 4 6 "GO:0005113" "patched binding" 0.984616743098268
283 0.52795928113567 3 10 "GO:0005125" "cytokine activity" 0.936059178047693
218 0.21470026450073 2 66 "GO:0005126" "cytokine receptor binding" 0.808606656677064
-2 0.996310399702787 3 19 "GO:0005154" "epidermal growth factor receptor binding" 0.9973541971772
-22 0.951303499712023 2 16 "GO:0005158" "insulin receptor binding" 0.987258177193816
935 0.080956111834535 2 7 "GO:0005159" "insulin-like growth factor receptor binding" 0.746185239131154
644 0.0541740764079164 5 18 "GO:0005160" "transforming growth factor beta receptor binding" 0.746185239131154
473 0.345805991689013 5 8 "GO:0005161" "platelet-derived growth factor receptor binding" 0.898444859409649
306 0.360099962803066 3 18 "GO:0005164;GO:0032813" "tumor necrosis factor receptor superfamily binding" 0.902802557943212
98 0.865477472389476 6 6 "GO:0005165;GO:0005167;GO:0005168" "neurotrophin TRK receptor binding" 0.984616743098268
-797 0.208452692411798 6 5 "GO:0005172;GO:0043184" "vascular endothelial growth factor receptor 2 binding" 0.808606656677064
-398 0.0603628850932876 3 45 "GO:0005178" "integrin binding" 0.746185239131154
13 0.884816048222657 1 259 "GO:0005198" "structural molecule activity" 0.984616743098268
-131 0.545187456291505 2 43 "GO:0005200" "structural constituent of cytoskeleton" 0.936973290170869
-510 0.194809936216102 2 13 "GO:0005201" "extracellular matrix structural constituent" 0.798455217417316
38 0.589155221960289 1 435 "GO:0005215;GO:0022857" "transporter activity" 0.949773325359259
-146 0.263626759341335 3 120 "GO:0005216;GO:0015267;GO:0022803;GO:0005261" "passive transmembrane transporter activity" 0.840829423455755
12 0.968662228347032 2 21 "GO:0005217" "intracellular ligand-gated ion channel activity" 0.991967082072135
-178 0.691567297017424 2 10 "GO:0005227" "calcium activated cation channel activity" 0.955457339210705
653 0.259369714551858 5 6 "GO:0005229;GO:0061778" "intracellular chloride channel activity" 0.837963693167541
-556 0.193878282170647 6 11 "GO:0005230;GO:0022824;GO:0022835" "extracellular ligand-gated ion channel activity" 0.798455217417316
119 0.837220894321613 2 6 "GO:0005231" "excitatory extracellular ligand-gated ion channel activity" 0.983887328363355
281 0.658019411722738 2 5 "GO:0005242" "inward rectifier potassium channel activity" 0.955457339210705
52 0.8842684612199 3 16 "GO:0005245" "voltage-gated calcium channel activity" 0.984616743098268
192 0.508591454452174 4 24 "GO:0005246" "calcium channel regulator activity" 0.936059178047693
-245 0.603799576022855 3 9 "GO:0005247;GO:0008308" "voltage-gated anion channel activity" 0.955457339210705
13 0.963306791160962 3 24 "GO:0005249;GO:0005267" "potassium channel activity" 0.987849639343407
-386 0.182968534956124 3 24 "GO:0005253;GO:0005254" "anion channel activity" 0.79447287400254
-256 0.567533687528441 4 10 "GO:0005272" "sodium channel activity" 0.948507858395284
683 0.202782195117047 3 7 "GO:0005275;GO:0005345;GO:0015205" "purine nucleobase transmembrane transporter activity" 0.800230651306322
-657 0.0950111639887494 2 13 "GO:0005310" "dicarboxylic acid transmembrane transporter activity" 0.746185239131154
225 0.278686397300421 2 47 "GO:0005319" "lipid transporter activity" 0.850463443220062
-67 0.882140215105176 3 10 "GO:0005324;GO:0008559;GO:0015420;GO:0015431;GO:0071997;GO:0034634;GO:0042937;GO:0046623;GO:0046624" "long-chain fatty acid transporter activity" 0.984616743098268
-282 0.398575788655482 2 18 "GO:0005326" "neurotransmitter transporter activity" 0.933593276944108
-343 0.467576533985538 3 9 "GO:0005328" "neurotransmitter:sodium symporter activity" 0.933593276944108
-448 0.343228026585499 4 9 "GO:0005338" "nucleotide-sugar transmembrane transporter activity" 0.898212019787912
-131 0.47047715580363 4 62 "GO:0005342;GO:0046943" "carboxylic acid transmembrane transporter activity" 0.933593276944108
-265 0.64650627318908 3 6 "GO:0005375;GO:0032767" "copper ion transmembrane transporter activity" 0.955457339210705
354 0.454545112983103 3 9 "GO:0005385" "zinc ion transmembrane transporter activity" 0.933593276944108
334 0.43542564723211 2 11 "GO:0005388" "calcium-transporting ATPase activity" 0.933593276944108
295 0.642330926635417 12 5 "GO:0005391;GO:0008556" "potassium-transporting ATPase activity" 0.955457339210705
-782 0.217149418735392 2 5 "GO:0005416" "amino acid:cation symporter activity" 0.808606656677064
67 0.915360158002295 6 5 "GO:0005432;GO:0015368" "calcium:sodium antiporter activity" 0.987258177193816
876 0.102294267639547 5 7 "GO:0005451;GO:0015299;GO:0015385;GO:0051139;GO:0015386" "monovalent cation:proton antiporter activity" 0.761902299644509
49 0.909666260564604 5 11 "GO:0005452" "inorganic anion exchanger activity" 0.987258177193816
448 0.193292937623872 3 17 "GO:0005484" "SNAP receptor activity" 0.798455217417316
20 0.935565875253516 3 34 "GO:0005496" "steroid binding" 0.987258177193816
36 0.921987257653291 3 15 "GO:0005504" "fatty acid binding" 0.987258177193816
-48 0.811061069895695 6 50 "GO:0005506" "iron ion binding" 0.981521360890071
-115 0.65222782724517 4 31 "GO:0005507" "copper ion binding" 0.955457339210705
-139 0.246196765370534 5 144 "GO:0005509" "calcium ion binding" 0.831559704013762
223 0.222055282415699 3 61 "GO:0005516" "calmodulin binding" 0.808606656677064
-273 0.378544381303979 3 21 "GO:0005518" "collagen binding" 0.915069175646478
49 0.938195052450365 2 5 "GO:0005520" "insulin-like growth factor binding" 0.987258177193816
-949 0.134495724271247 2 5 "GO:0005521" "lamin binding" 0.79447287400254
-612 0.334362535966312 4 5 "GO:0005523" "tropomyosin binding" 0.887766472798436
145 0.117599885851744 4 247 "GO:0005524;GO:0032559;GO:0030554" "adenyl nucleotide binding" 0.79447287400254
-96 0.847978622274551 2 8 "GO:0005527;GO:0005528" "macrolide binding" 0.984616743098268
-56 0.901216735001226 2 10 "GO:0005536" "glucose binding" 0.987258177193816
-304 0.544305081984084 4 8 "GO:0005537" "mannose binding" 0.936973290170869
-348 0.0902767583687707 2 48 "GO:0005539" "glycosaminoglycan binding" 0.746185239131154
-208 0.74267324157379 2 5 "GO:0005542" "folic acid binding" 0.961692160000377
-143 0.179682183259784 3 183 "GO:0005543" "phospholipid binding" 0.79447287400254
-825 0.035933627227407 4 13 "GO:0005544" "calcium-dependent phospholipid binding" 0.746185239131154
-437 0.306887491584863 2 11 "GO:0005545" "1-phosphatidylinositol binding" 0.870110317077573
