"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
272 0.182912896329891 4 59 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 0.762374112851254
-481 0.450905050665664 3 6 "GO:0000185" "activation of MAPKKK activity" 0.884682037656724
37 0.907458273226817 3 24 "GO:0000186" "activation of MAPKK activity" 0.991908017679753
-211 0.286254354311621 2 63 "GO:0000187" "activation of MAPK activity" 0.815686660026764
-491 0.319726279272326 2 10 "GO:0000188" "inactivation of MAPK activity" 0.834470974698062
-72 0.582211371519575 2 145 "GO:0000209" "protein polyubiquitination" 0.925667254821752
-349 0.158770984595618 2 40 "GO:0000212" "meiotic spindle organization" 0.749201025389473
-75 0.378145674452807 2 359 "GO:0000226" "microtubule cytoskeleton organization" 0.848515459324673
592 0.283462545411765 2 8 "GO:0000244" "spliceosomal tri-snRNP complex assembly" 0.815686660026764
-341 0.2180038452492 3 32 "GO:0000245" "spliceosomal complex assembly" 0.779701331629535
-74 0.881542036219126 2 10 "GO:0000266" "mitochondrial fission" 0.985214407430294
-102 0.750048131011604 3 24 "GO:0000271;GO:0033692;GO:0034637" "cellular carbohydrate biosynthetic process" 0.963606267049784
-76 0.82023628637063 2 22 "GO:0000272;GO:0005980;GO:0009251;GO:0044247" "polysaccharide catabolic process" 0.97771241849767
-132 0.197710203507842 2 244 "GO:0000280;GO:0048285" "organelle fission" 0.762945452475985
-300 0.098582487007689 4 75 "GO:0000281" "mitotic cytokinesis" 0.700611518732094
415 0.0976019096273938 7 39 "GO:0000288" "nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay" 0.700611518732094
322 0.38211660722125 8 18 "GO:0000289" "nuclear-transcribed mRNA poly(A) tail shortening" 0.850085387233768
857 0.178933370036285 6 6 "GO:0000290" "deadenylation-dependent decapping of nuclear-transcribed mRNA" 0.762374112851254
358 0.282989978774191 4 22 "GO:0000291;GO:0043928" "nuclear-transcribed mRNA catabolic process, exonucleolytic" 0.815686660026764
-191 0.211137599781617 4 106 "GO:0000302" "response to reactive oxygen species" 0.772267704824007
-294 0.424059888354553 3 18 "GO:0000303;GO:0000305" "response to oxygen radical" 0.874125832950667
-757 0.235245290781982 2 6 "GO:0000338" "protein deneddylation" 0.79203624980221
107 0.264330668887765 2 281 "GO:0000375;GO:0008380;GO:0000377;GO:0000398;GO:0006397" "mRNA processing" 0.804087988828631
-851 0.0494179292991563 2 13 "GO:0000380" "alternative mRNA splicing, via spliceosome" 0.62244788889305
79 0.736641267221585 3 45 "GO:0000381" "regulation of alternative mRNA splicing, via spliceosome" 0.963013953078341
517 0.105368238685212 6 24 "GO:0000387" "spliceosomal snRNP assembly" 0.700611518732094
-487 0.409535612987657 2 7 "GO:0000389" "mRNA 3'-splice site recognition" 0.867589712282458
341 0.563803802439613 6 7 "GO:0000393" "spliceosomal conformational changes to generate catalytic conformation" 0.922403161879684
64 0.902820659295771 2 9 "GO:0000394;GO:0006388" "RNA splicing, via endonucleolytic cleavage and ligation" 0.990871282197668
-135 0.685793678692711 2 22 "GO:0000413;GO:0018208" "peptidyl-proline modification" 0.950675025474056
-689 0.242815988433134 3 7 "GO:0000414" "regulation of histone H3-K36 methylation" 0.800679678787905
467 0.108268017647001 5 29 "GO:0000422;GO:0061726" "mitochondrion disassembly" 0.700611518732094
-602 0.388493888263112 6 5 "GO:0000423" "mitophagy" 0.856486525861919
1000 0.0546407617886123 3 9 "GO:0000447" "endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.626783202749283
417 0.151489739648155 9 29 "GO:0000460" "maturation of 5.8S rRNA" 0.738620277089059
630 0.0207504842679018 4 33 "GO:0000462" "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.57223882547562
-248 0.634383774461943 4 9 "GO:0000463" "maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.942802564016873
511 0.165208195497539 2 18 "GO:0000466" "maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.755428722001743
976 0.00803464805742988 2 18 "GO:0000469" "cleavage involved in rRNA processing" 0.510820018432264
-32 0.92863480477898 2 19 "GO:0000470" "maturation of LSU-rRNA" 0.995599245525183
1141 0.00626552522117319 2 14 "GO:0000479;GO:0000478" "endonucleolytic cleavage involved in rRNA processing" 0.495362063255523
1126 0.0773354632339535 2 6 "GO:0000480" "endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.676080085116887
227 0.700085850405403 7 7 "GO:0000491;GO:0000492" "box C/D snoRNP assembly" 0.955203789316229
-123 0.422218238418659 2 106 "GO:0000578;GO:0007351;GO:0008595" "embryonic axis specification" 0.874125832950667
-907 0.154854447472208 2 6 "GO:0000706" "meiotic DNA double-strand break processing" 0.74303461508711
-79 0.893548421132647 2 7 "GO:0000712" "resolution of meiotic recombination intermediates" 0.988409864575944
-691 0.161583903087995 2 10 "GO:0000715" "nucleotide-excision repair, DNA damage recognition" 0.750559077740905
-100 0.875895183510678 2 6 "GO:0000722" "telomere maintenance via recombination" 0.98500832786147
88 0.676882869806517 4 55 "GO:0000723;GO:0032200" "telomere organization" 0.947926942297392
-106 0.627208260951237 7 52 "GO:0000724;GO:0000725" "double-strand break repair via homologous recombination" 0.941675246250921
-423 0.138445912192395 2 30 "GO:0000726;GO:0006303" "non-recombinational repair" 0.720280599098318
-202 0.667861777559214 5 11 "GO:0000729" "DNA double-strand break processing" 0.945994909169767
178 0.476975891381424 6 39 "GO:0000731;GO:0006301;GO:0019985" "DNA synthesis involved in DNA repair" 0.893992330813013
-613 0.336154550968992 2 6 "GO:0000733" "DNA strand renaturation" 0.838440984642712
-291 0.44188541440985 3 17 "GO:0000737;GO:0006308;GO:0006309" "DNA catabolic process" 0.881443525427711
-260 0.281814567117973 3 42 "GO:0000768;GO:0006949;GO:0140253;GO:0007520" "syncytium formation by plasma membrane fusion" 0.815029900729928
-55 0.721590449042906 2 105 "GO:0000819;GO:0000070" "sister chromatid segregation" 0.95972173659441
162 0.783390217520608 2 7 "GO:0000820" "regulation of glutamine family amino acid metabolic process" 0.971255247043497
602 0.275597497802756 6 8 "GO:0000821;GO:0010612;GO:0010616;GO:0014745;GO:0010749;GO:0010751;GO:0033241;GO:0033242;GO:0045763;GO:0071878;GO:0106072;GO:0098736;GO:0140192;GO:0140199;GO:1900081;GO:1900082;GO:1903242;GO:1903243;GO:1903248;GO:2000282;GO:1903249;GO:2000283" "negative regulation of adenylate cyclase-activating adrenergic receptor signaling pathway involved in heart process" 0.814573975381216
-121 0.0739209630073488 4 594 "GO:0000902;GO:0031175" "cell morphogenesis" 0.672286093427923
-183 0.012087034225674 2 502 "GO:0000904;GO:0032990;GO:0048667;GO:0048812;GO:0120039;GO:0048858" "cell morphogenesis involved in differentiation" 0.510820018432264
-145 0.327238040972386 2 113 "GO:0000910;GO:0061640" "cytokinesis" 0.837637225974468
484 0.327483164015035 4 10 "GO:0000912;GO:0000915" "assembly of actomyosin apparatus involved in cytokinesis" 0.837637225974468
-885 0.133779075647916 4 7 "GO:0000916;GO:0036213" "contractile ring contraction" 0.718825033281637
-466 0.345015979639776 2 10 "GO:0000920" "septum digestion after cytokinesis" 0.840152538453867
285 0.0321711481314866 3 141 "GO:0000956;GO:0006402;GO:0006401" "RNA catabolic process" 0.614985955037859
759 0.0923094489661542 2 12 "GO:0000959" "mitochondrial RNA metabolic process" 0.700209747460452
1017 0.145078643762169 6 5 "GO:0000963" "mitochondrial RNA processing" 0.728613623506442
-355 0.547383709915052 2 7 "GO:0000972" "transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery" 0.918263200851954
-482 0.490376909708097 2 5 "GO:0000973" "posttranscriptional tethering of RNA polymerase II gene DNA at nuclear periphery" 0.896621890446563
142 0.210599174703422 3 195 "GO:0001101" "response to acid chemical" 0.772267704824007
-321 0.586615632637827 7 7 "GO:0001109;GO:0001111;GO:0001112;GO:0001120;GO:0001113" "promoter clearance from RNA polymerase II promoter" 0.927076551324727
-489 0.484085430529379 6 5 "GO:0001325;GO:0090656;GO:0090737" "telomere maintenance via telomere trimming" 0.894960014536647
-118 0.330794438241238 2 172 "GO:0001501" "skeletal system development" 0.837637225974468
-65 0.740638251006217 2 63 "GO:0001503" "ossification" 0.963013953078341
597 0.15307887970309 3 14 "GO:0001504" "neurotransmitter uptake" 0.738736045996515
-238 0.022254980120099 2 235 "GO:0001505" "regulation of neurotransmitter levels" 0.57223882547562
-578 0.0229496145152977 4 38 "GO:0001508" "action potential" 0.57223882547562
236 0.380100114511971 2 34 "GO:0001510" "RNA methylation" 0.848515459324673
976 0.0124973768686296 4 16 "GO:0001516;GO:0046457;GO:0019371" "prostanoid biosynthetic process" 0.510820018432264
-522 0.376247699647737 3 7 "GO:0001522" "pseudouridine synthesis" 0.848515459324673
198 0.487493069520649 2 30 "GO:0001523;GO:0016101" "diterpenoid metabolic process" 0.895570481413549
-135 0.381522227876843 2 104 "GO:0001525" "angiogenesis" 0.849866160325419
166 0.634738029254687 3 20 "GO:0001539;GO:0060285" "cilium-dependent cell motility" 0.942802564016873
110 0.690432352643127 3 32 "GO:0001541" "ovarian follicle development" 0.951752108431607
-508 0.46723143091579 2 5 "GO:0001542" "ovulation from ovarian follicle" 0.892935040340738
711 0.0686497706499297 2 16 "GO:0001556" "oocyte maturation" 0.664338350688311
-16 0.874132270345808 2 243 "GO:0001558" "regulation of cell growth" 0.98500832786147
1268 0.0316305288813571 6 7 "GO:0001561" "fatty acid alpha-oxidation" 0.614985955037859
-788 0.25899406031886 4 5 "GO:0001562" "response to protozoan" 0.803684170609475
-42 0.707446812102292 2 207 "GO:0001568;GO:0001944;GO:0072358" "cardiovascular system development" 0.955220485389826
-294 0.411847484424703 5 19 "GO:0001569" "branching involved in blood vessel morphogenesis" 0.86990028456272
217 0.432852382291256 2 32 "GO:0001570" "vasculogenesis" 0.877209464341442
330 0.0527494618516324 2 85 "GO:0001578;GO:0035082" "microtubule bundle formation" 0.624100988631579
-23 0.945250602097977 4 22 "GO:0001649" "osteoblast differentiation" 0.997491066092929
-158 0.0399830066842 2 446 "GO:0001654;GO:0007423" "sensory organ development" 0.62098349607531
-135 0.222436279549448 2 206 "GO:0001655;GO:0072001" "urogenital system development" 0.783118308015941
-132 0.607631092573117 2 37 "GO:0001656" "metanephros development" 0.938319008930008
-132 0.595317812538328 5 40 "GO:0001657;GO:0072164;GO:0072163;GO:0001823" "mesonephric tubule development" 0.932645069703954
-391 0.251584757197958 4 21 "GO:0001658" "branching involved in ureteric bud morphogenesis" 0.800679678787905
-943 0.056106420005345 4 10 "GO:0001659" "temperature homeostasis" 0.627827370928737
-491 0.160033242166578 4 20 "GO:0001662;GO:0002209;GO:0042596" "fear response" 0.749201025389473
48 0.669425154045187 3 196 "GO:0001666;GO:0036293;GO:0070482" "response to oxygen levels" 0.945994909169767
-128 0.251851701839442 2 203 "GO:0001667" "ameboidal-type cell migration" 0.800679678787905
273 0.528764391493471 2 13 "GO:0001672" "regulation of chromatin assembly or disassembly" 0.914922628917491
-667 0.226625496278354 2 8 "GO:0001675" "acrosome assembly" 0.785771152090678
97 0.644164971857623 2 56 "GO:0001676" "long-chain fatty acid metabolic process" 0.943898994023869
-298 0.138233552841118 5 61 "GO:0001678;GO:0071322;GO:0071326;GO:0071331;GO:0071333" "cellular response to carbohydrate stimulus" 0.720280599098318
63 0.909450230054267 2 8 "GO:0001682;GO:0099116" "tRNA 5'-end processing" 0.99201706813023
-158 0.271132168649315 2 121 "GO:0001700" "embryonic development via the syncytial blastoderm" 0.810557425647952
-141 0.232901096251999 3 181 "GO:0001701" "in utero embryonic development" 0.790018839835675
-690 0.0429760169573186 2 21 "GO:0001702" "gastrulation with mouth forming second" 0.621678920684918
-283 0.264587038160968 2 38 "GO:0001703;GO:0010004" "gastrulation with mouth forming first" 0.804087988828631
-338 0.0627582986776187 3 75 "GO:0001704" "formation of primary germ layer" 0.643742309190185
-664 0.0163590780349858 2 32 "GO:0001706;GO:0035987" "endoderm formation" 0.527208462403396
-292 0.160497748452728 2 57 "GO:0001707;GO:0048332" "mesoderm morphogenesis" 0.749201025389473
-158 0.342977606054238 3 89 "GO:0001708" "cell fate specification" 0.838716295063616
-67 0.652814854327988 2 111 "GO:0001709" "cell fate determination" 0.944436855590908
-573 0.130250641601822 2 17 "GO:0001710" "mesodermal cell fate commitment" 0.71284137081125
-624 0.135285999377761 2 14 "GO:0001711" "endodermal cell fate commitment" 0.71893464561828
-835 0.19036965241007 4 6 "GO:0001714" "endodermal cell fate specification" 0.762945452475985
150 0.799827162835304 4 7 "GO:0001731" "formation of translation preinitiation complex" 0.975394349741487
-362 0.0383975744022544 2 81 "GO:0001736;GO:0007164;GO:0001738" "morphogenesis of a polarized epithelium" 0.62098349607531
-268 0.521356067474903 3 14 "GO:0001737" "establishment of imaginal disc-derived wing hair orientation" 0.911024700017338
-231 0.675725955497056 4 8 "GO:0001746;GO:0055034" "Bolwig's organ morphogenesis" 0.947926942297392
-64 0.728732681737303 3 72 "GO:0001751" "compound eye photoreceptor cell differentiation" 0.960984668064665
65 0.842554450009837 4 23 "GO:0001755" "neural crest cell migration" 0.980672450754322
-332 0.190757394300678 2 38 "GO:0001756" "somitogenesis" 0.762945452475985
234 0.653395298252026 2 9 "GO:0001759" "organ induction" 0.944436855590908
-125 0.409806813094218 2 108 "GO:0001763;GO:0048754;GO:0061138" "morphogenesis of a branching structure" 0.867589712282458
-166 0.350179778338659 3 78 "GO:0001764" "neuron migration" 0.844217423250209
-560 0.25645735431925 4 10 "GO:0001773;GO:0043011;GO:0097028" "myeloid dendritic cell activation" 0.800947555254965
-1244 0.0748329953897066 2 5 "GO:0001774;GO:0002269;GO:0061900" "microglial cell activation" 0.672286093427923
-300 0.28523699006733 2 31 "GO:0001776;GO:0002260" "leukocyte homeostasis" 0.815686660026764
-608 0.339983247599595 2 6 "GO:0001779" "natural killer cell differentiation" 0.838440984642712
-574 0.100316794780709 6 20 "GO:0001782" "B cell homeostasis" 0.700611518732094
31 0.90031845449684 2 39 "GO:0001816" "cytokine production" 0.989495821992426
-238 0.0465669653093216 4 176 "GO:0001817" "regulation of cytokine production" 0.622402511322574
-319 0.0869762818878069 2 71 "GO:0001818" "negative regulation of cytokine production" 0.684488687015987
-212 0.182632215507027 2 98 "GO:0001819" "positive regulation of cytokine production" 0.762374112851254
-213 0.107067031911406 3 143 "GO:0001822" "kidney development" 0.700611518732094
84 0.701657771149301 3 51 "GO:0001824" "blastocyst development" 0.95521173660533
-312 0.371901845341144 2 20 "GO:0001825" "blastocyst formation" 0.848515459324673
-699 0.121104571113773 2 12 "GO:0001829" "trophectodermal cell differentiation" 0.70851376037696
43 0.909628674180378 3 17 "GO:0001832" "blastocyst growth" 0.99201706813023
708 0.174038964159411 2 9 "GO:0001833" "inner cell mass cell proliferation" 0.760129814983488
-404 0.316510977438044 2 15 "GO:0001836" "release of cytochrome c from mitochondria" 0.830296025040382
-199 0.410641590021238 3 42 "GO:0001837" "epithelial to mesenchymal transition" 0.868073686186402
-148 0.359044167427289 5 95 "GO:0001838;GO:0072175" "epithelial tube formation" 0.845389399567762
-900 0.127243870487031 5 7 "GO:0001839" "neural plate morphogenesis" 0.70851376037696
-757 0.107707553868793 3 11 "GO:0001840" "neural plate development" 0.700611518732094
-242 0.210801163432387 2 66 "GO:0001841;GO:0001843;GO:0060606;GO:0014020" "neural tube formation" 0.772267704824007
-990 0.156067823756474 2 5 "GO:0001842" "neural fold formation" 0.743667223276461
-118 0.820352824182036 3 9 "GO:0001845;GO:0090385" "phagolysosome assembly" 0.97771241849767
-440 0.489521217416841 2 6 "GO:0001878" "response to yeast" 0.895697830354727
-87 0.891602583906316 2 6 "GO:0001881" "receptor recycling" 0.988409864575944
-233 0.493951652221396 4 21 "GO:0001885" "endothelial cell development" 0.897284390514583
-56 0.715514642380765 2 106 "GO:0001889;GO:0061008" "hepaticobiliary system development" 0.957061360540018
-320 0.117382942512117 3 59 "GO:0001890" "placenta development" 0.707738154687457
-503 0.0538689858523976 2 36 "GO:0001892" "embryonic placenta development" 0.624100988631579
-384 0.340793627919302 2 15 "GO:0001893" "maternal placenta development" 0.838716295063616
139 0.362383735687971 5 107 "GO:0001894" "tissue homeostasis" 0.847943852805427
-182 0.497137050880751 2 34 "GO:0001895;GO:0045494" "retina homeostasis" 0.899544627805368
142 0.74248631964175 1 13 "GO:0001906" "cell killing" 0.963013953078341
-13 0.980040189501916 2 9 "GO:0001909" "leukocyte mediated cytotoxicity" 0.999482623126764
89 0.837262649505751 4 13 "GO:0001910;GO:0031341;GO:0031343" "regulation of cell killing" 0.979616424447466
-326 0.53166718581766 5 9 "GO:0001912" "positive regulation of leukocyte mediated cytotoxicity" 0.915858372936362
286 0.543167025027133 2 11 "GO:0001919" "regulation of receptor recycling" 0.917251964090534
207 0.726116437493334 3 7 "GO:0001921" "positive regulation of receptor recycling" 0.960596913747244
-113 0.227850739731846 5 294 "GO:0001933;GO:0042326;GO:0045936;GO:0010563" "negative regulation of phosphate metabolic process" 0.787768202106207
-59 0.455451036326693 3 430 "GO:0001934;GO:0042327;GO:0045937;GO:0010562" "positive regulation of phosphate metabolic process" 0.887335038165526
-311 0.472649708882742 3 13 "GO:0001935" "endothelial cell proliferation" 0.893992330813013
-262 0.215040574978944 3 55 "GO:0001936;GO:0001938" "regulation of endothelial cell proliferation" 0.777498738008499
-365 0.438807112167909 2 11 "GO:0001937" "negative regulation of endothelial cell proliferation" 0.879496782149331
-423 0.294001952136219 4 15 "GO:0001941" "postsynaptic membrane organization" 0.819103839776575
-574 0.00833707575199782 2 52 "GO:0001942;GO:0022405;GO:0042633;GO:0098773" "hair cycle" 0.510820018432264
-111 0.850784520040494 2 7 "GO:0001945" "lymph vessel development" 0.984083500967315
-237 0.180063203889588 3 79 "GO:0001947;GO:0003143;GO:0035050;GO:0061371" "embryonic heart tube development" 0.762374112851254
-121 0.609567061803981 2 44 "GO:0001952" "regulation of cell-matrix adhesion" 0.939047967496361
-211 0.654122104393436 4 11 "GO:0001953" "negative regulation of cell-matrix adhesion" 0.944436855590908
149 0.703160159959354 6 16 "GO:0001954" "positive regulation of cell-matrix adhesion" 0.95521173660533
-161 0.700496030009721 4 14 "GO:0001958;GO:0036075" "endochondral ossification" 0.955203789316229
-622 0.00770521482314284 3 45 "GO:0001959;GO:0060759" "regulation of response to cytokine stimulus" 0.510820018432264
-290 0.406931242967837 2 20 "GO:0001961;GO:0060760" "positive regulation of response to cytokine stimulus" 0.866710104091154
-291 0.456062547144867 2 16 "GO:0001964" "startle response" 0.887335038165526
-171 0.771681490887124 2 7 "GO:0001967" "suckling behavior" 0.970499219122155
261 0.658890216844549 2 7 "GO:0001973;GO:0035588;GO:0035587" "purinergic receptor signaling pathway" 0.944501206238253
-679 0.073136660739791 3 17 "GO:0001974" "blood vessel remodeling" 0.672286093427923
-322 0.51417042240203 3 10 "GO:0001975" "response to amphetamine" 0.908912947125326
6 0.984860355991363 5 29 "GO:0001990;GO:0003044;GO:0050886" "endocrine process" 0.999482623126764
-41 0.937618793164833 2 9 "GO:0001991;GO:0002002;GO:0002003" "regulation of systemic arterial blood pressure by circulatory renin-angiotensin" 0.99570677672437
-126 0.0563260760404727 4 629 "GO:0002009;GO:0060562;GO:0035239" "morphogenesis of an epithelium" 0.627827370928737
-460 0.0634413800398913 5 40 "GO:0002011" "morphogenesis of an epithelial sheet" 0.645594558465349
41 0.952890789341912 3 5 "GO:0002016" "regulation of blood volume by renin-angiotensin" 0.998146303797001
-841 0.106061069099246 3 9 "GO:0002021" "response to dietary excess" 0.700611518732094
-495 0.478015869475923 2 5 "GO:0002024" "diet induced thermogenesis" 0.893992330813013
180 0.564164656734061 3 25 "GO:0002026" "regulation of the force of heart contraction" 0.922403161879684
-666 0.0131475685832783 3 34 "GO:0002027" "regulation of heart rate" 0.510820018432264
-102 0.662630465706856 7 45 "GO:0002028" "regulation of sodium ion transport" 0.944660617461444
-353 0.497865363475582 7 9 "GO:0002029" "desensitization of G protein-coupled receptor signaling pathway" 0.899544627805368
-453 0.516161753329092 6 5 "GO:0002031" "G protein-coupled receptor internalization" 0.90917061917699
526 0.0752587777836208 4 28 "GO:0002040" "sprouting angiogenesis" 0.672286093427923
-122 0.787458671536357 2 12 "GO:0002042;GO:0043534" "blood vessel endothelial cell migration" 0.971295135529385
-262 0.560744458843519 4 12 "GO:0002052" "positive regulation of neuroblast proliferation" 0.922403161879684
-420 0.197677551738472 6 23 "GO:0002053;GO:0010464" "regulation of mesenchymal cell proliferation" 0.762945452475985
-34 0.903055486398458 2 31 "GO:0002062" "chondrocyte differentiation" 0.990871282197668
-309 0.47550743852613 2 13 "GO:0002063" "chondrocyte development" 0.893992330813013
-190 0.043474202039069 3 290 "GO:0002064" "epithelial cell development" 0.621678920684918
-253 0.0147250112624036 3 236 "GO:0002065;GO:0002066" "columnar/cuboidal epithelial cell differentiation" 0.523514183631249
-103 0.738107642805783 4 26 "GO:0002067" "glandular epithelial cell differentiation" 0.963013953078341
-82 0.838993405937513 5 15 "GO:0002068;GO:0003309;GO:0003323" "type B pancreatic cell differentiation" 0.980208741406122
-342 0.624665272713659 3 5 "GO:0002070" "epithelial cell maturation" 0.940016057533087
-867 0.0956754129387848 5 9 "GO:0002072;GO:0060900" "embryonic camera-type eye formation" 0.700611518732094
-93 0.893687116741435 4 5 "GO:0002076" "osteoblast development" 0.988409864575944
683 0.0454118527687616 2 21 "GO:0002082" "regulation of oxidative phosphorylation" 0.622402511322574
-327 0.223429019110423 2 34 "GO:0002088" "lens development in camera-type eye" 0.784441583946827
-516 0.216352195665659 2 14 "GO:0002089" "lens morphogenesis in camera-type eye" 0.778456298201226
-403 0.18924797716499 2 26 "GO:0002090" "regulation of receptor internalization" 0.762945452475985
106 0.867853346860561 3 6 "GO:0002091" "negative regulation of receptor internalization" 0.98500832786147
-294 0.48076991824462 2 14 "GO:0002092" "positive regulation of receptor internalization" 0.894825046609803
-605 0.162409358717238 4 13 "GO:0002093;GO:0060088" "auditory receptor cell morphogenesis" 0.750559077740905
467 0.369816146770048 8 9 "GO:0002097" "tRNA wobble base modification" 0.848515459324673
402 0.527794794508313 9 6 "GO:0002098" "tRNA wobble uridine modification" 0.913552525758916
-515 0.274128565364203 2 11 "GO:0002118;GO:0002121" "aggressive behavior" 0.814573975381216
36 0.748216302559439 4 198 "GO:0002119" "nematode larval development" 0.963606267049784
21 0.824710113155014 2 280 "GO:0002164" "larval development" 0.977892309991605
-122 0.114251111859426 3 445 "GO:0002165;GO:0007444;GO:0007560;GO:0048563;GO:0009886;GO:0007552;GO:0048569;GO:0048707" "instar larval or pupal development" 0.705692865199027
139 0.557560966668267 2 44 "GO:0002168" "instar larval development" 0.922403161879684
369 0.0540426036079106 5 67 "GO:0002181" "cytoplasmic translation" 0.624100988631579
-75 0.853137293997905 3 15 "GO:0002183" "cytoplasmic translational initiation" 0.984291321579764
-128 0.727399161794372 3 18 "GO:0002200;GO:0016447;GO:0016445;GO:0002562;GO:0016444" "somatic cell DNA recombination" 0.960596913747244
-696 0.139511236174199 9 11 "GO:0002204;GO:0002208;GO:0002381;GO:0045190" "immunoglobulin production involved in immunoglobulin mediated immune response" 0.720280599098318
-623 0.00495606440167178 4 50 "GO:0002218;GO:0002758" "activation of innate immune response" 0.495362063255523
-530 0.174700651756941 2 16 "GO:0002220;GO:0002223" "innate immune response activating cell surface receptor signaling pathway" 0.760129814983488
-1037 0.000176917454741046 5 32 "GO:0002221;GO:0002224" "pattern recognition receptor signaling pathway" 0.181835759982847
-749 0.096840076772832 3 12 "GO:0002225;GO:0002760;GO:0002922" "positive regulation of humoral immune response" 0.700611518732094
358 0.574476997342102 5 6 "GO:0002228;GO:0042267" "natural killer cell mediated immunity" 0.924158835691677
-29 0.932999067934712 2 20 "GO:0002230;GO:0050691" "regulation of defense response to virus by host" 0.99570677672437
-213 0.152739973961875 2 112 "GO:0002237;GO:0032496" "response to molecule of bacterial origin" 0.738736045996515
99 0.661168651002078 2 48 "GO:0002244" "hematopoietic progenitor cell differentiation" 0.944616509640651
-648 0.0157201876536162 2 34 "GO:0002250;GO:0002460" "adaptive immune response" 0.523514183631249
-310 0.0351199776231909 4 115 "GO:0002253;GO:0002757;GO:0002764" "activation of immune response" 0.6159780375617
-179 0.405330180298134 2 53 "GO:0002262;GO:0030218;GO:0034101" "myeloid cell homeostasis" 0.866710104091154
