"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-3 0.988681471117303 2 48 "GO:0005643" "nuclear pore" 0.994136265440709
248 0.543047244552487 2 11 "GO:0005652" "nuclear lamina" 0.905020232300487
-732 0.225596262105874 3 5 "GO:0005655" "nucleolar ribonuclease P complex" 0.794491183938078
84 0.699067673247718 2 39 "GO:0005657" "replication fork" 0.93731201191237
228 0.612649551455042 2 9 "GO:0005665" "RNA polymerase II, core complex" 0.907420507322586
-6 0.98858197745535 2 11 "GO:0005666" "RNA polymerase III complex" 0.994136265440709
-17 0.88311399734734 2 141 "GO:0005667" "transcription factor complex" 0.972170502617207
-272 0.368690991180171 4 20 "GO:0005669" "transcription factor TFIID complex" 0.878259847224531
-579 0.256536910092464 5 7 "GO:0005671" "Ada2/Gcn5/Ada3 transcription activator complex" 0.812627733006812
-321 0.374405742538669 6 14 "GO:0005675;GO:0032806" "carboxy-terminal domain protein kinase complex" 0.878259847224531
82 0.826648076565903 2 13 "GO:0005680" "anaphase-promoting complex" 0.964202316506469
171 0.163480899471938 2 124 "GO:0005681" "spliceosomal complex" 0.725450118014783
154 0.705424736101018 3 11 "GO:0005682" "U5 snRNP" 0.93731201191237
114 0.515460267344445 5 60 "GO:0005684" "U2-type spliceosomal complex" 0.905020232300487
-71 0.8560075905849 3 12 "GO:0005685" "U1 snRNP" 0.969962102990316
-166 0.613152432975235 3 17 "GO:0005686" "U2 snRNP" 0.907420507322586
-142 0.646536427164638 2 19 "GO:0005689" "U12-type spliceosomal complex" 0.931472441507947
27 0.672853521892522 2 515 "GO:0005694;GO:0044427" "chromosome" 0.93731201191237
-30 0.938474915547502 4 12 "GO:0005697" "telomerase holoenzyme complex" 0.985804342124105
-36 0.790470459216284 2 103 "GO:0005700" "polytene chromosome" 0.954693037574256
688 0.212276095155264 2 6 "GO:0005701" "polytene chromosome chromocenter" 0.791225503010714
-370 0.105849891507583 3 35 "GO:0005703" "polytene chromosome puff" 0.632496482860885
-233 0.647984766303739 5 7 "GO:0005704" "polytene chromosome band" 0.931717740898276
-574 0.0643037588767532 2 19 "GO:0005705" "polytene chromosome interband" 0.545086514199454
-107 0.704023429462465 3 23 "GO:0005719" "nuclear euchromatin" 0.93731201191237
194 0.481997443773353 3 24 "GO:0005720" "nuclear heterochromatin" 0.898652427709522
9 0.978892161393673 2 17 "GO:0005721" "pericentric heterochromatin" 0.991867252604655
-461 0.402847210917164 3 6 "GO:0005726" "perichromatin fibrils" 0.878259847224531
85 0.189486902701498 2 487 "GO:0005730" "nucleolus" 0.764161336186797
225 0.52016353634736 2 15 "GO:0005732" "small nucleolar ribonucleoprotein complex" 0.905020232300487
266 0.554805518515149 2 9 "GO:0005736" "RNA polymerase I complex" 0.905020232300487
144 0.0620069093162044 2 328 "GO:0005740;GO:0031966" "mitochondrial envelope" 0.539107937537547
-52 0.721640197964017 3 86 "GO:0005741;GO:0031968;GO:0019867" "outer membrane" 0.93731201191237
179 0.0485297703023092 2 233 "GO:0005743;GO:0019866" "organelle inner membrane" 0.539107937537547
-130 0.772167450730856 3 9 "GO:0005744" "TIM23 mitochondrial import inner membrane translocase complex" 0.952470510292376
117 0.575897542360258 4 42 "GO:0005746;GO:0070469;GO:0098803" "respirasome" 0.905020232300487
-75 0.800161105566352 4 21 "GO:0005747;GO:0045271;GO:0030964" "respiratory chain complex I" 0.954693037574256
275 0.520460087839247 5 10 "GO:0005750;GO:0045275" "mitochondrial respiratory chain complex III" 0.905020232300487
-277 0.562399202617845 5 8 "GO:0005751;GO:0045277" "mitochondrial respiratory chain complex IV" 0.905020232300487
1156 0.0103076157967799 5 9 "GO:0005753;GO:0045259" "mitochondrial proton-transporting ATP synthase complex" 0.47110274094226
459 0.0167941711184609 2 50 "GO:0005758;GO:0031970" "organelle envelope lumen" 0.47110274094226
246 0.0077497820188095 2 225 "GO:0005759" "mitochondrial matrix" 0.47110274094226
-237 0.0614360027017657 2 116 "GO:0005765;GO:0098852" "lytic vacuole membrane" 0.539107937537547
-134 0.355938903256879 3 88 "GO:0005766;GO:0035578;GO:0042582" "primary lysosome" 0.878259847224531
-212 0.544243796356353 2 15 "GO:0005767;GO:0044754" "secondary lysosome" 0.905020232300487
-148 0.0279354130283687 2 443 "GO:0005768" "endosome" 0.47110274094226
-188 0.0823144787225917 3 161 "GO:0005769" "early endosome" 0.597452779205889
-174 0.154493991137606 3 126 "GO:0005770" "late endosome" 0.724641922224041
-7 0.981969172410855 4 21 "GO:0005771" "multivesicular body" 0.99286480816576
-189 0.0893718708474855 2 153 "GO:0005774" "vacuolar membrane" 0.600572987557772
-71 0.600662915642415 2 100 "GO:0005775" "vacuolar lumen" 0.905741432259555
-232 0.201751645075238 4 56 "GO:0005776" "autophagosome" 0.789759502528766
247 0.0844697344201463 3 91 "GO:0005777;GO:0042579" "microbody" 0.600572987557772
481 0.0699495275870693 3 26 "GO:0005778;GO:0031903" "peroxisomal membrane" 0.554676836272827
241 0.573338056145461 5 10 "GO:0005779;GO:0031231" "integral component of peroxisomal membrane" 0.905020232300487
612 0.00947797931769941 3 33 "GO:0005782;GO:0031907" "peroxisomal matrix" 0.47110274094226
943 0.0483504307702124 4 8 "GO:0005786;GO:0048500" "signal recognition particle, endoplasmic reticulum targeting" 0.539107937537547
-200 0.123064509313554 2 111 "GO:0005788" "endoplasmic reticulum lumen" 0.661806430798526
-132 0.033330620693176 3 539 "GO:0005789;GO:0044432;GO:0042175;GO:0098827" "endoplasmic reticulum part" 0.498764414454949
-558 0.0357266648759125 4 26 "GO:0005790" "smooth endoplasmic reticulum" 0.498764414454949
-437 0.0273935316875281 5 47 "GO:0005791" "rough endoplasmic reticulum" 0.47110274094226
-374 0.0413807013085966 2 55 "GO:0005793" "endoplasmic reticulum-Golgi intermediate compartment" 0.520112607827016
-84 0.591424598197138 2 75 "GO:0005795" "Golgi stack" 0.905741432259555
-211 0.485803332176707 2 20 "GO:0005796" "Golgi lumen" 0.898652427709522
69 0.829773000213163 2 18 "GO:0005797" "Golgi medial cisterna" 0.966096335989541
-153 0.286132931609271 2 90 "GO:0005798" "Golgi-associated vesicle" 0.822781510498846
240 0.404588664092972 3 22 "GO:0005801" "cis-Golgi network" 0.878259847224531
-276 0.0246608970035205 2 124 "GO:0005802" "trans-Golgi network" 0.47110274094226
-451 0.0256073431576052 2 45 "GO:0005811" "lipid droplet" 0.47110274094226
-51 0.479592450738339 3 375 "GO:0005813;GO:0005815" "microtubule organizing center" 0.898652427709522
40 0.818958969274995 2 61 "GO:0005814" "centriole" 0.960617802206344
291 0.420889884315 2 14 "GO:0005818" "aster" 0.885295675727039
-62 0.5553103082861 2 174 "GO:0005819" "spindle" 0.905020232300487
-334 0.484672319139189 2 8 "GO:0005826" "actomyosin contractile ring" 0.898652427709522
481 0.285988116705854 7 9 "GO:0005828" "kinetochore microtubule" 0.822781510498846
-230 0.63033932601789 3 8 "GO:0005832" "chaperonin-containing T-complex" 0.912405874805118
-43 0.928153145516471 3 8 "GO:0005834;GO:1905360" "heterotrimeric G-protein complex" 0.982037217825119
553 0.0677265923063265 2 20 "GO:0005838;GO:0022624" "proteasome regulatory particle" 0.554676836272827
91 0.795192036337216 2 15 "GO:0005839" "proteasome core complex" 0.954693037574256
281 0.0284341846384903 3 114 "GO:0005840;GO:0044391" "ribosome" 0.47110274094226
-124 0.531633024950591 2 47 "GO:0005844" "polysome" 0.905020232300487
455 0.409687930678825 2 6 "GO:0005845" "mRNA cap binding complex" 0.878259847224531
146 0.708684957209818 2 12 "GO:0005847" "mRNA cleavage and polyadenylation specificity factor complex" 0.93731201191237
16 0.960380627748919 2 17 "GO:0005849" "mRNA cleavage factor complex" 0.991667815338473
759 0.0144731191000127 2 19 "GO:0005852" "eukaryotic translation initiation factor 3 complex" 0.47110274094226
253 0.403799216283787 3 20 "GO:0005858" "axonemal dynein complex" 0.878259847224531
317 0.398314172476983 4 13 "GO:0005859;GO:0016460" "myosin II complex" 0.878259847224531
135 0.791829625345799 2 7 "GO:0005865" "striated muscle thin filament" 0.954693037574256
-375 0.253376418583848 2 17 "GO:0005868" "cytoplasmic dynein complex" 0.812627733006812
-670 0.137144825604653 3 9 "GO:0005869" "dynactin complex" 0.680112735652329
46 0.840236021037147 3 35 "GO:0005871" "kinesin complex" 0.966763297181396
-25 0.849373345991752 2 108 "GO:0005874" "microtubule" 0.968283815903631
104 0.405873590949124 2 120 "GO:0005875" "microtubule associated complex" 0.878259847224531
239 0.297578462469053 3 35 "GO:0005876" "spindle microtubule" 0.825087469414324
-962 0.111395051148676 3 5 "GO:0005879" "axonemal microtubule" 0.651319642056343
150 0.551627284456181 5 29 "GO:0005881" "cytoplasmic microtubule" 0.905020232300487
-528 0.216753174236118 2 10 "GO:0005882" "intermediate filament" 0.794491183938078
126 0.524709113511674 2 47 "GO:0005884" "actin filament" 0.905020232300487
186 0.736041386401743 2 6 "GO:0005885" "Arp2/3 protein complex" 0.93731201191237
-26 0.71349629298452 3 403 "GO:0005887;GO:0031226" "intrinsic component of plasma membrane" 0.93731201191237
-506 0.261251245846465 5 9 "GO:0005891" "voltage-gated calcium channel complex" 0.812627733006812
-441 0.0125923398947621 4 59 "GO:0005901;GO:0044853" "plasma membrane raft" 0.47110274094226
82 0.683052059228565 3 46 "GO:0005902" "microvillus" 0.93731201191237
-54 0.680982709911546 3 107 "GO:0005903;GO:0098862" "cluster of actin-based cell projections" 0.93731201191237
-80 0.782610719014711 2 22 "GO:0005905" "clathrin-coated pit" 0.954693037574256
-149 0.138138539839056 2 189 "GO:0005911" "cell-cell junction" 0.680112735652329
-7 0.952057376017834 3 137 "GO:0005912;GO:0070161" "anchoring junction" 0.988972058243587
-78 0.722746618202374 2 38 "GO:0005913" "cell-cell adherens junction" 0.93731201191237
-87 0.88548863338522 2 5 "GO:0005914" "spot adherens junction" 0.972170502617207
266 0.554474282081811 4 9 "GO:0005915" "zonula adherens" 0.905020232300487
332 0.582404829084444 2 5 "GO:0005916" "fascia adherens" 0.90564057477666
150 0.586601039333618 4 24 "GO:0005918" "septate junction" 0.905741432259555
1120 0.0423242836898216 2 6 "GO:0005919" "pleated septate junction" 0.522955979828474
-220 0.388895850123884 3 28 "GO:0005923" "bicellular tight junction" 0.878259847224531
4 0.977181207648199 2 81 "GO:0005924;GO:0030055;GO:0005925" "cell-substrate junction" 0.991867252604655
-235 0.500656693835987 2 15 "GO:0005927" "muscle tendon junction" 0.899111826354749
-166 0.0233480852887562 2 370 "GO:0005929;GO:0044441" "cilium" 0.47110274094226
-108 0.390650098544392 2 119 "GO:0005930;GO:0032838;GO:0097014" "plasma membrane bounded cell projection cytoplasm" 0.878259847224531
-69 0.467888305193046 5 214 "GO:0005938" "cell cortex" 0.898652427709522
-1027 0.0117710540053384 3 11 "GO:0005942" "phosphatidylinositol 3-kinase complex" 0.47110274094226
379 0.491853632722203 5 6 "GO:0005947" "mitochondrial alpha-ketoglutarate dehydrogenase complex" 0.898652427709522
-126 0.30806980547564 3 122 "GO:0008021;GO:0070382" "exocytic vesicle" 0.831881659379066
-39 0.874833864284226 2 30 "GO:0008023" "transcription elongation factor complex" 0.972170502617207
-70 0.863649571215867 3 11 "GO:0008074" "guanylate cyclase complex, soluble" 0.972170502617207
-417 0.248771503133856 5 14 "GO:0008076;GO:0034705" "potassium channel complex" 0.812627733006812
137 0.788592875131052 2 7 "GO:0008091" "spectrin" 0.954693037574256
-895 0.0363182783782617 4 10 "GO:0008180" "COP9 signalosome" 0.498764414454949
-616 0.307868071203085 4 5 "GO:0008250" "oligosaccharyltransferase complex" 0.831881659379066
300 0.619883967965223 2 5 "GO:0008278" "cohesin complex" 0.907420507322586
-214 0.438190549821875 3 24 "GO:0008287;GO:1903293" "phosphatase complex" 0.897146006639723
143 0.750699990047198 2 9 "GO:0008305;GO:0098636" "integrin complex" 0.943552228869668
-748 0.0385228062324966 3 14 "GO:0008328;GO:0098878" "neurotransmitter receptor complex" 0.501484388276607
620 0.0667102520674059 2 16 "GO:0008540;GO:0031597" "proteasome regulatory particle, base subcomplex" 0.554676836272827
506 0.402270033088525 2 5 "GO:0008541" "proteasome regulatory particle, lid subcomplex" 0.878259847224531
662 0.0379084756499506 2 18 "GO:0009295;GO:0042645" "mitochondrial nucleoid" 0.501484388276607
-418 0.448709894077873 4 6 "GO:0009507;GO:0009536" "chloroplast" 0.897393516073573
-147 0.406410792231149 2 59 "GO:0009897" "external side of plasma membrane" 0.878259847224531
-230 0.0552321870395026 2 130 "GO:0009898;GO:0098562" "cytoplasmic side of membrane" 0.539107937537547
-84 0.73482164170269 3 30 "GO:0009925" "basal plasma membrane" 0.93731201191237
-103 0.305441678326992 2 188 "GO:0009986" "cell surface" 0.831881659379066
-136 0.166972334219818 2 197 "GO:0010008;GO:0044440" "endosomal part" 0.733270070158116
548 0.129400421283011 3 14 "GO:0010369" "chromocenter" 0.669027710037695
-123 0.607554952503323 4 32 "GO:0010494" "cytoplasmic stress granule" 0.905741432259555
-48 0.548557624461371 2 298 "GO:0012506;GO:0030659" "vesicle membrane" 0.905020232300487
41 0.87704971259429 2 26 "GO:0012507" "ER to Golgi transport vesicle membrane" 0.972170502617207
192 0.727731142268819 2 6 "GO:0012510" "trans-Golgi network transport vesicle membrane" 0.93731201191237
-154 0.224206603780725 3 117 "GO:0014069;GO:0099572;GO:0032279;GO:0098984" "postsynaptic specialization" 0.794491183938078
25 0.905655739356735 4 41 "GO:0014704;GO:0044291" "cell-cell contact zone" 0.979559397612848
-57 0.834733465391523 2 25 "GO:0015030" "Cajal body" 0.966763297181396
-99 0.32939334266416 5 186 "GO:0015629" "actin cytoskeleton" 0.86870040015721
480 0.00761804471806188 3 57 "GO:0015934" "large ribosomal subunit" 0.47110274094226
159 0.453927724212145 3 41 "GO:0015935" "small ribosomal subunit" 0.897393516073573
1280 0.0202722446621861 2 6 "GO:0016006" "Nebenkern" 0.47110274094226
-587 0.218946197807158 3 8 "GO:0016010;GO:0090665" "dystrophin-associated glycoprotein complex" 0.794491183938078
-315 0.351445025572915 2 16 "GO:0016028" "rhabdomere" 0.878259847224531
154 0.477796918902492 3 39 "GO:0016234" "inclusion body" 0.898652427709522
-82 0.790446630658377 4 19 "GO:0016235" "aggresome" 0.954693037574256
-552 0.279964822436514 2 7 "GO:0016281" "eukaryotic translation initiation factor 4F complex" 0.822781510498846
315 0.567683464110367 4 6 "GO:0016282;GO:0070993" "translation preinitiation complex" 0.905020232300487
-147 0.209842508384892 3 136 "GO:0016323" "basolateral plasma membrane" 0.791225503010714
-142 0.172406274427691 3 175 "GO:0016324" "apical plasma membrane" 0.745673580793678
-369 0.260094407425662 3 17 "GO:0016327" "apicolateral plasma membrane" 0.812627733006812
-17 0.942487813760114 2 33 "GO:0016328" "lateral plasma membrane" 0.988099416848325
-184 0.699519421863814 3 8 "GO:0016342" "catenin complex" 0.93731201191237
66 0.724938944466274 2 53 "GO:0016363" "nuclear matrix" 0.93731201191237
213 0.602052024590851 3 11 "GO:0016442;GO:0031332" "RNAi effector complex" 0.905741432259555
845 0.0980543885886631 2 7 "GO:0016456" "X chromosome located dosage compensation complex, transcription activating" 0.616221114492546
168 0.534745012902585 2 25 "GO:0016459" "myosin complex" 0.905020232300487
18 0.958575454814833 2 16 "GO:0016461" "unconventional myosin complex" 0.991207810723423
456 0.114016022425864 2 22 "GO:0016469" "proton-transporting two-sector ATPase complex" 0.652707672900185
361 0.398434647821062 2 10 "GO:0016514;GO:0071564;GO:0071565" "SWI/SNF complex" 0.878259847224531
-92 0.74523599346057 4 23 "GO:0016528;GO:0016529" "sarcoplasm" 0.943189304223534
-198 0.719679163036342 4 6 "GO:0016580" "Sin3 complex" 0.93731201191237
-228 0.680010781367282 4 6 "GO:0016581;GO:0090545" "NuRD complex" 0.93731201191237
246 0.481544656547213 4 15 "GO:0016586;GO:0035060" "brahma complex" 0.898652427709522
1155 0.0361643655284184 5 6 "GO:0016589" "NURF complex" 0.498764414454949
-102 0.539666428340738 2 67 "GO:0016591" "RNA polymerase II, holoenzyme" 0.905020232300487
-165 0.567415524997332 2 22 "GO:0016592" "mediator complex" 0.905020232300487
531 0.379398466540766 2 5 "GO:0016593" "Cdc73/Paf1 complex" 0.878259847224531
-70 0.361425302401574 5 337 "GO:0016604" "nuclear body" 0.878259847224531
-186 0.404271638853801 2 37 "GO:0016605" "PML body" 0.878259847224531
-120 0.22344652398699 2 195 "GO:0016607" "nuclear speck" 0.794491183938078
-190 0.42744314213797 2 32 "GO:0017053" "transcriptional repressor complex" 0.889616971644525
876 0.0403336054228219 2 10 "GO:0017101" "aminoacyl-tRNA synthetase multienzyme complex" 0.515845585144512
-740 0.121636755945441 3 8 "GO:0017119" "Golgi transport complex" 0.661740261822586
-234 0.698166707254518 2 5 "GO:0018995;GO:0044215;GO:0033643;GO:0044217;GO:0043657;GO:0044216" "host" 0.93731201191237
-358 0.0764738171165712 5 45 "GO:0019005" "SCF ubiquitin ligase complex" 0.574736213175056
293 0.539986957306614 2 8 "GO:0019773" "proteasome core complex, alpha-subunit complex" 0.905020232300487
120 0.842105203992025 2 5 "GO:0019774" "proteasome core complex, beta-subunit complex" 0.966763297181396
-167 0.282536857273042 2 77 "GO:0019897" "extrinsic component of plasma membrane" 0.822781510498846
-248 0.0232054175330191 2 158 "GO:0019898" "extrinsic component of membrane" 0.47110274094226
-382 0.527771111078048 2 5 "GO:0019908" "nuclear cyclin-dependent protein kinase holoenzyme complex" 0.905020232300487
418 0.0604453938139557 2 37 "GO:0022625" "cytosolic large ribosomal subunit" 0.539107937537547
308 0.0615206455706951 2 68 "GO:0022626" "cytosolic ribosome" 0.539107937537547
165 0.534773995678925 2 26 "GO:0022627" "cytosolic small ribosomal subunit" 0.905020232300487
-508 0.287237870748696 2 8 "GO:0030008" "TRAPP complex" 0.822781510498846
-175 0.627346627365836 2 14 "GO:0030014" "CCR4-NOT complex" 0.911027273604969
-536 0.261863452274426 2 8 "GO:0030015" "CCR4-NOT core complex" 0.812627733006812
89 0.464686338396707 2 125 "GO:0030016;GO:0043292;GO:0030017;GO:0044449" "contractile fiber" 0.898652427709522
23 0.870661214824967 2 95 "GO:0030027" "lamellipodium" 0.972170502617207
-68 0.402617134876957 1 298 "GO:0030054" "cell junction" 0.878259847224531
-483 0.258708008139266 3 10 "GO:0030056" "hemidesmosome" 0.812627733006812
259 0.565288692995103 2 9 "GO:0030062" "mitochondrial tricarboxylic acid cycle enzyme complex" 0.905020232300487
-168 0.400180205269455 2 46 "GO:0030117;GO:0048475" "membrane coat" 0.878259847224531
193 0.606660463712962 2 13 "GO:0030118" "clathrin coat" 0.905741432259555
-133 0.684245393713588 3 17 "GO:0030119" "AP-type membrane coat adaptor complex" 0.93731201191237
200 0.450393606294669 3 26 "GO:0030120" "vesicle coat" 0.897393516073573
-576 0.340631359372313 2 5 "GO:0030123" "AP-3 adaptor complex" 0.875989349460815
85 0.867156647950798 4 7 "GO:0030126;GO:0030663" "COPI-coated vesicle membrane" 0.972170502617207
-152 0.685564187186659 5 13 "GO:0030127" "COPII vesicle coat" 0.93731201191237
724 0.156061429066083 2 7 "GO:0030131;GO:0030125" "clathrin vesicle coat" 0.724641922224041
695 0.207436521033188 4 6 "GO:0030132" "clathrin coat of coated pit" 0.791225503010714
-88 0.382817099638101 2 188 "GO:0030133" "transport vesicle" 0.878259847224531
-49 0.811680138938361 2 44 "GO:0030134" "COPII-coated ER to Golgi transport vesicle" 0.960576008581275
