gene,annot,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Contrast
Acropora_010152,IgLON family member 5,6.6808503910494075,-1.1135935966901178,0.34031225558294226,-3.272270035595907,0.0010668762439186724,0.018569351864740614,Variable vs Control
Acropora_010229,Arachidonate 5-lipoxygenase,21.756858744291133,1.3237339591464055,0.26319336325787546,5.029511165330632,4.917318682045972e-7,5.097098358701665e-5,Variable vs Control
Acropora_010290,Belongs to the peptidase S1 family,62.76051613221644,-2.0157979447066907,0.5223661175759119,-3.8589752988979966,1.1386344435353662e-4,0.0037662879947346645,Variable vs Control
Acropora_010346,NA,6.614878493728332,1.744467943451037,0.4388220897434996,3.975342135740509,7.027814916353739e-5,0.002635268662413381,Variable vs Control
Acropora_010441,NA,13.879037796728854,-1.1325544382406774,0.3559495212552188,-3.181783850268551,0.0014637101312909228,0.022623156904758725,Variable vs Control
Acropora_010521,NA,21.210373929090274,1.2999466541726694,0.30329057393180636,4.286142616700501,1.8180229853478833e-5,9.131637673935632e-4,Variable vs Control
Acropora_010538,NA,25.800346750265508,2.5136395318972315,0.5772671917035187,4.354377951879557,1.3344530180509453e-5,7.191022654225524e-4,Variable vs Control
Acropora_010588,NA,20.216242257786384,-1.9773807843309517,0.3389185333084356,-5.834383753016599,5.398973297548401e-9,1.0847270548679342e-6,Variable vs Control
Acropora_010593,NA,139.37256468305108,1.1733114141705796,0.2017138756626876,5.81671146972868,6.001660337445836e-9,1.1767592811035365e-6,Variable vs Control
Acropora_010625,NA,716.895967969864,-1.7927711902966548,0.27285766138386675,-6.570353132853817,5.0196073154583946e-11,2.0945920372248695e-8,Variable vs Control
Acropora_010627,NA,434.02382063105784,-2.0690708391018213,0.29919967313120727,-6.915351268430286,4.667054670814588e-12,2.9199147975565924e-9,Variable vs Control
Acropora_010628,NA,302.1973239069529,-2.135896837805271,0.2992645471092878,-7.137152925185179,9.528382154570554e-13,6.741951790586139e-10,Variable vs Control
Acropora_010760,NA,23.46422129729465,-1.1084689320710532,0.2780392950687896,-3.9867347951547902,6.698883253400642e-5,0.002535293629438187,Variable vs Control
Acropora_010783,Green fluorescent protein,222.2516740717449,1.3155781382007645,0.35102797573558303,3.7477871541262657,1.784015414329244e-4,0.0051204703444081325,Variable vs Control
Acropora_010848,Tower,43.84482611418015,1.010142040401218,0.16026970402109456,6.3027634983855965,2.923848699814536e-10,8.496913167996742e-8,Variable vs Control
Acropora_010895,NA,3.8047258647160693,1.699571388978454,0.5212697602910565,3.2604450103329996,0.001112375346268437,0.01905557514228689,Variable vs Control
Acropora_010917,NA,26.15788979194465,-1.6371930762539164,0.26440847352330255,-6.191908505948956,5.944005400863881e-10,1.568657539442146e-7,Variable vs Control
Acropora_011001,calcium ion-regulated exocytosis of neurotransmitter,50.49979510926702,2.154532160525678,0.2823651059232081,7.630305995074418,2.3419715668165575e-14,3.1761037731977216e-11,Variable vs Control
Acropora_011104,NA,63.56029276339011,-2.311010203885839,0.7343381197557723,-3.147065557014035,0.001649179812933094,0.02453268032511259,Variable vs Control
Acropora_011143,NA,124.66056908534934,2.16113155488587,0.3840168108444258,5.627700386693214,1.826279457416127e-8,3.0640074113391805e-6,Variable vs Control
Acropora_011186,calcium ion-regulated exocytosis of neurotransmitter,7.542971599751328,1.6118691889105192,0.4513499614620621,3.5712181822042846,3.5532473970259845e-4,0.008466405291244638,Variable vs Control
Acropora_011208,NA,26.051750921304478,1.4674056019174542,0.2610486076909098,5.6211968142535005,1.8963907575748716e-8,3.1173599180579257e-6,Variable vs Control
Acropora_011245,NA,23.413813016256064,1.263794638934101,0.29057426906651856,4.349299898418713,1.3657283722643856e-5,7.287168370567413e-4,Variable vs Control
Acropora_011246,NA,29.361595427700077,1.1816736830577403,0.23949535086556323,4.934015122995241,8.055619839054794e-7,7.897419112095044e-5,Variable vs Control
Acropora_011514,NA,209.50309197539485,2.800281045629304,0.8216712271138028,3.4080310387228154,6.543345128596199e-4,0.012986146173509091,Variable vs Control
Acropora_011604,NA,478.80507462166577,-2.0210367095708133,0.42186094299173255,-4.790765163606105,1.6614649306477618e-6,1.4156377110660564e-4,Variable vs Control
Acropora_011607,NA,111.63666329693983,-1.7389339583835883,0.46920955228236105,-3.7060924056744953,2.1048153203904313e-4,0.005795899242645327,Variable vs Control
Acropora_011943,NA,25.671150239922273,-1.7632769259564105,0.3156900089101283,-5.585469530834555,2.3306965002610956e-8,3.7554212718068385e-6,Variable vs Control
Acropora_012605,gamma-tubulin binding,8.704400592984694,1.111249375397343,0.3301839461281014,3.3655463520513247,7.639223097370897e-4,0.01438897183872847,Variable vs Control
Acropora_012878,positive regulation of epithelial to mesenchymal transition,14.951121751890003,-1.0718365718578076,0.22314392625160864,-4.80334190521164,1.5603910068119913e-6,1.3435874732729283e-4,Variable vs Control
Acropora_013107,WD40 repeats,121.53116587654665,-1.5444304851777024,0.20960761804967118,-7.368198253231976,1.7294946503936618e-13,1.8147036837979592e-10,Variable vs Control
Acropora_013170,NA,17.46116090202845,-1.1547295632213521,0.29636458471731913,-3.89631427899108,9.76676372908691e-5,0.003367464256931364,Variable vs Control
Acropora_013327,protein ubiquitination,40.03404270389294,1.4019587011156007,0.4099878140503011,3.4195131003176487,6.273331177817716e-4,0.01258070715158873,Variable vs Control
Acropora_013403,NA,149.64275274611623,-2.3397127714454222,0.35164158218328806,-6.653686281692024,2.8584162532556587e-11,1.3681725325141938e-8,Variable vs Control
Acropora_013499,zinc ion binding,13.532702545741962,-1.421125787335665,0.30123071741146795,-4.717731974838641,2.384883977529664e-6,1.8749566111264616e-4,Variable vs Control
Acropora_013559,"Sushi, nidogen and EGF-like",5.842652471542973,1.163394969439833,0.38621705472790546,3.0122827441151157,0.0025929096372701295,0.03301800581919725,Variable vs Control
Acropora_013590,forkhead box,28.478914060978724,1.4223392310028182,0.2776293695070843,5.12315838028269,3.004597643552297e-7,3.372194624218626e-5,Variable vs Control
Acropora_013707,homophilic cell adhesion via plasma membrane adhesion molecules,20.23641601716777,2.170667365825956,0.33114358955525763,6.555063828175779,5.561808235259061e-11,2.2076309078196577e-8,Variable vs Control
Acropora_013744,NA,20.83141654715168,1.2295972657135243,0.37162611093916353,3.308694490293266,9.373205691509661e-4,0.016986586795504258,Variable vs Control
Acropora_013936,NA,33.05081846991088,1.0305942077820947,0.23445244059037956,4.395749539595041,1.1039116291974245e-5,6.110563895768328e-4,Variable vs Control
Acropora_014669,NA,9.363597980838449,1.6929913093393685,0.4827392441223726,3.5070513324791994,4.531017330262848e-4,0.010001237483114201,Variable vs Control
Acropora_014727,Low affinity cationic amino acid transporter 2-like,21.477190343456417,2.112446551618989,0.3111556836175169,6.789034116489673,1.1288674699686838e-11,6.123729735423454e-9,Variable vs Control
Acropora_014766,Hemicentin 1,34.46664239891758,-1.0116976349631277,0.196033774376224,-5.160833321616806,2.4585300142525027e-7,2.837596982407463e-5,Variable vs Control
Acropora_014847,NA,5.666814885786734,3.321708890755994,0.627515430131522,5.293429820617784,1.2004332241381952e-7,1.5382559283169283e-5,Variable vs Control
Acropora_014875,Monoamine oxidase,70.85041559796015,-1.1122812833279003,0.2792921096056714,-3.9825016356470457,6.819365535054398e-5,0.0025689433962378535,Variable vs Control
