"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-142 0.336297245134517 3 118 "GO:0001882;GO:0001883;GO:0019001;GO:0032550;GO:0032561;GO:0032549;GO:0005525" "guanyl nucleotide binding" 0.760696581524058
12 0.975498596885895 3 18 "GO:0001965" "G-protein alpha-subunit binding" 0.99299844944692
-61 0.899141118011026 3 11 "GO:0001968" "fibronectin binding" 0.990895534237524
649 0.156240070951634 5 12 "GO:0001972;GO:0005501;GO:0019840" "isoprenoid binding" 0.56165578125718
-301 0.140468484381587 2 61 "GO:0002020" "protease binding" 0.551884880751149
-261 0.270852838925502 3 45 "GO:0002039" "p53 binding" 0.717417481858216
-1378 0.0214005614299536 2 7 "GO:0002161" "aminoacyl-tRNA editing activity" 0.27165160093242
996 9.02347464736652e-05 6 39 "GO:0003678" "DNA helicase activity" 0.0101263437709335
-840 0.194107652539798 7 6 "GO:0003680" "AT DNA binding" 0.617154400062397
505 1.25227440357928e-07 2 290 "GO:0003682" "chromatin binding" 4.21599049205024e-05
766 0.00177957357545702 5 42 "GO:0003684" "damaged DNA binding" 0.0816986050550723
1113 0.0150318618250493 5 12 "GO:0003688" "DNA replication origin binding" 0.267937775530669
357 2.06297480664667e-05 3 384 "GO:0003690;GO:0043565" "sequence-specific DNA binding" 0.00283804737964515
236 0.739576622704326 6 5 "GO:0003691" "double-stranded telomeric DNA binding" 0.962593284705373
49 0.939240580419237 5 6 "GO:0003696" "satellite DNA binding" 0.990895534237524
608 0.000963667243126461 3 75 "GO:0003697" "single-stranded DNA binding" 0.0572531715033956
-1121 0.113527735694127 2 5 "GO:0003707" "steroid hormone receptor activity" 0.520311462005204
18 0.858026178259306 2 251 "GO:0003712" "transcription coregulator activity" 0.987242653706945
8 0.951534613170647 3 154 "GO:0003713" "transcription coactivator activity" 0.990895534237524
301 0.0732871802423454 3 90 "GO:0003714" "transcription corepressor activity" 0.448606376028902
-43 0.550304466240114 4 536 "GO:0003723" "RNA binding" 0.878294139057992
614 0.00173707632599783 3 66 "GO:0003724;GO:0004004;GO:0008186" "RNA-dependent ATPase activity" 0.0816986050550723
-78 0.7659181656238 2 37 "GO:0003725" "double-stranded RNA binding" 0.970074780626022
-117 0.553298430901149 2 65 "GO:0003727" "single-stranded RNA binding" 0.878665747185787
72 0.541045357777947 2 185 "GO:0003729" "mRNA binding" 0.877448935647366
529 0.0272607425424383 6 44 "GO:0003730" "mRNA 3'-UTR binding" 0.307292844946171
-827 3.93346342450872e-08 2 113 "GO:0003735" "structural constituent of ribosome" 2.8207627143747e-05
-434 0.100833818605299 2 36 "GO:0003743" "translation initiation factor activity" 0.489625753804577
142 0.766796709195567 3 11 "GO:0003746" "translation elongation factor activity" 0.970074780626022
366 0.258610464274764 2 24 "GO:0003755;GO:0016859" "cis-trans isomerase activity" 0.700258897902176
-1191 0.00266025366171735 4 16 "GO:0003756;GO:0016864" "intramolecular oxidoreductase activity, transposing S-S bonds" 0.107474247933381
451 0.0178466845898676 2 70 "GO:0003774" "motor activity" 0.27165160093242
616 0.00615861087333858 2 50 "GO:0003777" "microtubule motor activity" 0.163689394265052
-58 0.666831135847723 2 140 "GO:0003779" "actin binding" 0.940641686042179
-838 0.0796989022461159 2 11 "GO:0003785" "actin monomer binding" 0.462295305900104
-888 0.00725292580549229 2 23 "GO:0003823" "antigen binding" 0.174415596751124
88 0.814754580780419 7 18 "GO:0003841;GO:0016411;GO:0042171;GO:0071617" "lysophosphatidic acid acyltransferase activity" 0.978965792448645
208 0.547874963802321 3 21 "GO:0003887;GO:0034061" "DNA polymerase activity" 0.878294139057992
57 0.909133290134493 2 10 "GO:0003906" "DNA-(apurinic or apyrimidinic site) endonuclease activity" 0.990895534237524
2039 0.00162428122999519 2 6 "GO:0003909;GO:0003910" "DNA ligase activity" 0.0816986050550723
-210 0.145586701805512 2 123 "GO:0003924" "GTPase activity" 0.560955167592777
345 0.513971446616978 2 9 "GO:0003943;GO:0004065" "N-acetylgalactosamine-4-sulfatase activity" 0.865259589513523
432 0.325976346373127 2 13 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 0.749968359537263
-358 0.224884660977094 2 29 "GO:0003954;GO:0008137;GO:0050136;GO:0016655" "oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor" 0.656416912385612
-1504 0.033762147311376 2 5 "GO:0003988" "acetyl-CoA C-acyltransferase activity" 0.33762147311376
1 0.998980710919195 4 12 "GO:0003995" "acyl-CoA dehydrogenase activity" 0.998980710919195
-528 0.378408174895227 2 7 "GO:0004000" "adenosine deaminase activity" 0.791992211850306
776 0.0084667166353145 2 29 "GO:0004003" "ATP-dependent DNA helicase activity" 0.19003075114817
648 0.157067789291285 4 12 "GO:0004012" "phospholipid-translocating ATPase activity" 0.56165578125718
-585 0.29612908263907 3 8 "GO:0004017" "adenylate kinase activity" 0.734248623501777
-491 0.381108618933469 2 8 "GO:0004029" "aldehyde dehydrogenase (NAD) activity" 0.791992211850306
-97 0.838997911368366 2 11 "GO:0004033" "aldo-keto reductase (NADP) activity" 0.987242653706945
-1104 0.119211017802424 2 5 "GO:0004035" "alkaline phosphatase activity" 0.525649410216842
385 0.551523434349884 3 6 "GO:0004051" "arachidonate 5-lipoxygenase activity" 0.878294139057992
944 0.073897410747749 5 9 "GO:0004062" "aryl sulfotransferase activity" 0.448986744378683
987 0.163721494463627 5 5 "GO:0004089" "carbonate dehydratase activity" 0.574162185445359
409 0.39191058145642 2 11 "GO:0004112;GO:0004114" "cyclic-nucleotide phosphodiesterase activity" 0.792806874496872
246 0.660709958920888 2 8 "GO:0004115" "3',5'-cyclic-AMP phosphodiesterase activity" 0.938561263727281
-1302 0.0201476706091503 4 8 "GO:0004129;GO:0015002;GO:0016676;GO:0016675" "oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor" 0.27165160093242
32 0.960808061217636 2 6 "GO:0004143" "diacylglycerol kinase activity" 0.990895534237524
-390 0.00328984311763491 5 146 "GO:0004175" "endopeptidase activity" 0.119463206408531
-174 0.584210559939036 2 25 "GO:0004177" "aminopeptidase activity" 0.894706322457994
-98 0.811330375619058 2 15 "GO:0004180" "carboxypeptidase activity" 0.978965792448645
-25 0.96006653161649 7 10 "GO:0004181" "metallocarboxypeptidase activity" 0.990895534237524
-863 0.0708598647261336 6 11 "GO:0004190;GO:0070001" "aspartic-type peptidase activity" 0.445468214782926
-625 0.00649170155367983 2 48 "GO:0004197" "cysteine-type endopeptidase activity" 0.168118424851708
-296 0.535753844801176 2 11 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 0.874364441226168
-139 0.579654357955266 2 40 "GO:0004222" "metalloendopeptidase activity" 0.892245073249167
-73 0.723375388950188 2 59 "GO:0004252;GO:0008236;GO:0017171" "serine hydrolase activity" 0.957548024691599
157 0.792949456764035 4 7 "GO:0004300" "enoyl-CoA hydratase activity" 0.97651430678694
-770 0.169268881844127 2 8 "GO:0004301;GO:0016803;GO:0016801" "hydrolase activity, acting on ether bonds" 0.585484831036193
304 0.638549393685572 2 6 "GO:0004312" "fatty acid synthase activity" 0.923190237680029
189 0.7055239751457 4 10 "GO:0004364" "glutathione transferase activity" 0.955245054930125
928 0.0285452841225093 2 14 "GO:0004383" "guanylate cyclase activity" 0.307292844946171
-331 0.608989827652446 3 6 "GO:0004385" "guanylate kinase activity" 0.903201666000166
774 1.25975358235969e-06 7 100 "GO:0004386;GO:0008026;GO:0070035" "helicase activity" 0.000318087779545822
521 0.163609684471284 2 18 "GO:0004402;GO:0061733" "peptide-lysine-N-acetyltransferase activity" 0.574162185445359
-61 0.853384534099461 3 23 "GO:0004407;GO:0033558" "protein deacetylase activity" 0.987242653706945
-570 0.233153877994752 7 11 "GO:0004438;GO:0052744" "phosphatidylinositol monophosphate phosphatase activity" 0.664234944248911
-544 0.442596666050773 8 5 "GO:0004439;GO:0106019" "phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity" 0.817083057471422
-1090 0.0390607609015764 2 9 "GO:0004465;GO:0004806" "triglyceride lipase activity" 0.351646708965767
401 0.447881855433699 3 9 "GO:0004467;GO:0031957" "long-chain fatty acid-CoA ligase activity" 0.821413411742205
172 0.808452016217457 4 5 "GO:0004468" "lysine N-acetyltransferase activity, acting on acetyl phosphate as donor" 0.978965792448645
337 0.229463376154356 3 32 "GO:0004497" "monooxygenase activity" 0.660846606792152
-705 0.275726335590085 5 6 "GO:0004505;GO:0016714" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen" 0.717417481858216
133 0.377617369045611 2 113 "GO:0004518" "nuclease activity" 0.791992211850306
77 0.701626948995261 5 62 "GO:0004519" "endonuclease activity" 0.955245054930125
405 0.201725360549253 4 25 "GO:0004520" "endodeoxyribonuclease activity" 0.621166506569346
-39 0.884842671529556 2 35 "GO:0004521" "endoribonuclease activity" 0.990895534237524
875 0.0161954830086046 4 19 "GO:0004529;GO:0016895" "exodeoxyribonuclease activity" 0.27165160093242
508 0.336664724694311 2 9 "GO:0004535" "poly(A)-specific ribonuclease activity" 0.760696581524058
362 0.149458724303475 3 40 "GO:0004536" "deoxyribonuclease activity" 0.56165578125718
-53 0.784457866401901 2 67 "GO:0004540" "ribonuclease activity" 0.972150239344687
90 0.889626056090707 2 6 "GO:0004549" "tRNA-specific ribonuclease activity" 0.990895534237524
-89 0.86582803442468 5 9 "GO:0004550" "nucleoside diphosphate kinase activity" 0.990358227371378
-19 0.92249751236383 2 68 "GO:0004553;GO:0016798" "hydrolase activity, acting on glycosyl bonds" 0.990895534237524
-476 0.319593876824084 2 11 "GO:0004559;GO:0015923" "mannosidase activity" 0.746167382616788
-348 0.487002138853727 6 10 "GO:0004565" "beta-galactosidase activity" 0.850989896612914
-1377 0.021474950931657 8 7 "GO:0004571;GO:0015924" "mannosyl-oligosaccharide 1,2-alpha-mannosidase activity" 0.27165160093242
-52 0.931386164129857 5 7 "GO:0004596" "peptide alpha-N-acetyltransferase activity" 0.990895534237524
-64 0.831067218235725 2 28 "GO:0004601;GO:0016684" "oxidoreductase activity, acting on peroxide as acceptor" 0.987220303629384
574 0.305575665386788 3 8 "GO:0004602" "glutathione peroxidase activity" 0.736590506063618
-324 0.111597837795114 3 61 "GO:0004620;GO:0016298" "lipase activity" 0.517035854004886
-287 0.483846592914104 5 15 "GO:0004622" "lysophospholipase activity" 0.848411560491745
45 0.894125242886356 2 22 "GO:0004623" "phospholipase A2 activity" 0.990895534237524
-549 0.396431044474998 4 6 "GO:0004629" "phospholipase C activity" 0.792806874496872
710 0.316594632738005 2 5 "GO:0004630" "phospholipase D activity" 0.746167382616788
-870 0.219469461101213 2 5 "GO:0004645" "phosphorylase activity" 0.651167429998234
-188 0.736670337045426 6 8 "GO:0004652" "polynucleotide adenylyltransferase activity" 0.96128816591199
-306 0.504227177229585 4 12 "GO:0004659" "prenyltransferase activity" 0.862743659372948
558 0.431347717868586 2 5 "GO:0004661;GO:0008318" "protein geranylgeranyltransferase activity" 0.803816076997661
211 0.0316034972849139 2 275 "GO:0004672" "protein kinase activity" 0.322419517755182
316 0.00725049654040675 2 188 "GO:0004674" "protein serine/threonine kinase activity" 0.174415596751124
-35 0.929196622129988 2 16 "GO:0004683" "calmodulin-dependent protein kinase activity" 0.990895534237524
738 0.297334343576462 2 5 "GO:0004690" "cyclic nucleotide-dependent protein kinase activity" 0.734248623501777
555 0.137636576363338 5 18 "GO:0004693;GO:0097472" "cyclin-dependent protein serine/threonine kinase activity" 0.551638659234013
-184 0.758732888338935 3 7 "GO:0004707" "MAP kinase activity" 0.969921296950325
64 0.898288531741489 5 10 "GO:0004708" "MAP kinase kinase activity" 0.990895534237524
638 0.182084836302177 4 11 "GO:0004709" "MAP kinase kinase kinase activity" 0.607073972234107
-44 0.899194654641022 3 21 "GO:0004712" "protein serine/threonine/tyrosine kinase activity" 0.990895534237524
-67 0.717313003838058 4 74 "GO:0004713" "protein tyrosine kinase activity" 0.95578645630137
271 0.374388722856096 2 27 "GO:0004714;GO:0019199" "transmembrane receptor protein kinase activity" 0.791992211850306
9 0.979173921405354 2 22 "GO:0004715" "non-membrane spanning protein tyrosine kinase activity" 0.99299844944692
-190 0.263854255471357 4 88 "GO:0004721" "phosphoprotein phosphatase activity" 0.706877448345015
-189 0.406390562319797 2 49 "GO:0004722" "protein serine/threonine phosphatase activity" 0.798288636201534
985 0.127935135864172 3 6 "GO:0004723" "calcium-dependent protein serine/threonine phosphatase activity" 0.542918013541234
-471 0.0674591392854322 2 38 "GO:0004725" "protein tyrosine phosphatase activity" 0.445468214782926
-1134 0.109367925331752 2 5 "GO:0004726" "non-membrane spanning protein tyrosine phosphatase activity" 0.516175722360138
646 0.197770076089239 2 10 "GO:0004745" "retinol dehydrogenase activity" 0.617154400062397
-920 0.194040869450463 2 5 "GO:0004771" "sterol esterase activity" 0.617154400062397
-666 0.303072173538474 2 6 "GO:0004791" "thioredoxin-disulfide reductase activity" 0.735818495494209
-989 0.0988189169483388 2 7 "GO:0004796;GO:0036134" "thromboxane-A synthase activity" 0.489625753804577
-698 0.0278568660754801 4 25 "GO:0004812;GO:0016875" "aminoacyl-tRNA ligase activity" 0.307292844946171
-863 0.182122191670232 5 6 "GO:0004826" "phenylalanine-tRNA ligase activity" 0.607073972234107
-214 0.0389298138399488 2 244 "GO:0004842;GO:0019787" "ubiquitin-like protein transferase activity" 0.351646708965767
-248 0.219849597652869 2 62 "GO:0004843;GO:0036459;GO:0019783;GO:0101005" "ubiquitin-like protein-specific protease activity" 0.651167429998234
-162 0.274359247814743 3 117 "GO:0004857" "enzyme inhibitor activity" 0.717417481858216
-415 0.0942474648357015 2 41 "GO:0004860;GO:0019210" "kinase inhibitor activity" 0.489625753804577
1254 0.076797360816255 2 5 "GO:0004861" "cyclin-dependent protein serine/threonine kinase inhibitor activity" 0.456266673084809
-251 0.403299059808156 3 28 "GO:0004866;GO:0030414;GO:0061135" "endopeptidase regulator activity" 0.795570410949683
27 0.964471407369422 6 7 "GO:0004867" "serine-type endopeptidase inhibitor activity" 0.990895534237524
25 0.961022251298007 6 10 "GO:0004869" "cysteine-type endopeptidase inhibitor activity" 0.990895534237524
-190 0.75101919894474 2 7 "GO:0004879;GO:0098531" "nuclear receptor activity" 0.966656238540025
124 0.308635176071072 2 174 "GO:0004888" "transmembrane signaling receptor activity" 0.738676606236452
284 0.571419641985148 3 10 "GO:0004890;GO:0008503;GO:0022851" "GABA-A receptor activity" 0.886242146079118
182 0.277548126270518 4 91 "GO:0004930" "G protein-coupled receptor activity" 0.717417481858216
1046 0.105830589101853 5 6 "GO:0004953;GO:0004954;GO:0004955;GO:0015347;GO:0090416" "icosanoid receptor activity" 0.50658244072451
80 0.89435653171693 4 7 "GO:0004993;GO:0099589;GO:0043176;GO:0051378" "amine binding" 0.990895534237524
137 0.807326401298455 5 8 "GO:0005001;GO:0019198" "transmembrane receptor protein phosphatase activity" 0.978965792448645
-168 0.750316384838393 3 9 "GO:0005007" "fibroblast growth factor-activated receptor activity" 0.966656238540025
458 0.386389377206976 6 9 "GO:0005021" "vascular endothelial growth factor-activated receptor activity" 0.792806874496872
-160 0.774797446427655 2 8 "GO:0005041" "low-density lipoprotein particle receptor activity" 0.970074780626022
-129 0.855504107227556 2 5 "GO:0005044" "scavenger receptor activity" 0.987242653706945
-433 0.172847298827641 2 25 "GO:0005048" "signal sequence binding" 0.593795142231012
-375 0.503665485104055 3 8 "GO:0005049;GO:0140142" "nuclear export signal receptor activity" 0.862743659372948
26 0.937315265395405 5 23 "GO:0005070" "SH3/SH2 adaptor activity" 0.990895534237524
-376 0.129480758476029 3 41 "GO:0005080" "protein kinase C binding" 0.547178100672759
-22 0.879658160710891 2 121 "GO:0005085;GO:0005088" "guanyl-nucleotide exchange factor activity" 0.990895534237524
-413 0.434450617932374 3 9 "GO:0005086" "ARF guanyl-nucleotide exchange factor activity" 0.807915284887623
598 0.0427117410788668 2 29 "GO:0005089" "Rho guanyl-nucleotide exchange factor activity" 0.363403406323765
307 0.608436407866355 4 7 "GO:0005092" "GDP-dissociation inhibitor activity" 0.903201666000166
163 0.801725306123084 2 6 "GO:0005095" "GTPase inhibitor activity" 0.977851835160975
-11 0.939344209618469 4 130 "GO:0005096;GO:0030695" "GTPase regulator activity" 0.990895534237524
44 0.53673856788141 3 552 "GO:0005102" "signaling receptor binding" 0.874364441226168
-47 0.937273639872559 3 7 "GO:0005104" "fibroblast growth factor receptor binding" 0.990895534237524
393 0.206424823864407 2 26 "GO:0005109" "frizzled binding" 0.627979132840515
-47 0.895385463838316 2 20 "GO:0005112" "Notch binding" 0.990895534237524
933 0.149136436858013 2 6 "GO:0005113" "patched binding" 0.56165578125718
-1319 0.0626470433621797 2 5 "GO:0005123" "death receptor binding" 0.433380231478092
704 0.140976533894848 4 11 "GO:0005125" "cytokine activity" 0.551884880751149
-14 0.943693554887849 4 64 "GO:0005126" "cytokine receptor binding" 0.990895534237524
-249 0.54272698214751 5 15 "GO:0005154" "epidermal growth factor receptor binding" 0.877448935647366
-908 0.018264832273326 2 17 "GO:0005158" "insulin receptor binding" 0.27165160093242
-386 0.585539204064574 4 5 "GO:0005159" "insulin-like growth factor receptor binding" 0.894706322457994
797 0.051663358429182 2 15 "GO:0005160" "transforming growth factor beta receptor binding" 0.394310508595216
-280 0.640295437584436 2 7 "GO:0005161" "platelet-derived growth factor receptor binding" 0.923854845657543
40 0.900668523064775 2 25 "GO:0005164;GO:0032813" "tumor necrosis factor receptor superfamily binding" 0.990895534237524
-450 0.0431766423354968 3 51 "GO:0005178" "integrin binding" 0.363403406323765
-231 0.0212135187436891 1 263 "GO:0005198" "structural molecule activity" 0.27165160093242
20 0.936948556279144 2 39 "GO:0005200" "structural constituent of cytoskeleton" 0.990895534237524
1087 0.0395936490884861 2 9 "GO:0005201" "extracellular matrix structural constituent" 0.351646708965767
-108 0.148549715866684 1 494 "GO:0005215;GO:0022857" "transporter activity" 0.56165578125718
147 0.270736678023479 4 144 "GO:0005216;GO:0015267;GO:0022803;GO:0005261" "channel activity" 0.717417481858216
515 0.127749406068091 2 22 "GO:0005217" "intracellular ligand-gated ion channel activity" 0.542918013541234
367 0.512184968999649 2 8 "GO:0005221;GO:0043855" "intracellular cyclic nucleotide activated cation channel activity" 0.865259589513523
949 0.0205096016215807 3 15 "GO:0005227" "calcium activated cation channel activity" 0.27165160093242
1477 0.00840691950945444 3 8 "GO:0005229;GO:0061778" "intracellular calcium activated chloride channel activity" 0.19003075114817
112 0.746528110835593 2 21 "GO:0005230" "extracellular ligand-gated ion channel activity" 0.966656238540025
309 0.46556982951728 4 14 "GO:0005231" "excitatory extracellular ligand-gated ion channel activity" 0.839879531592515
376 0.088306892117131 2 52 "GO:0005244;GO:0022832;GO:0022843" "voltage-gated ion channel activity" 0.484728049121208
242 0.541931695790535 4 16 "GO:0005245" "voltage-gated calcium channel activity" 0.877448935647366
131 0.711537015617882 2 20 "GO:0005246" "calcium channel regulator activity" 0.955245054930125
232 0.660553750283789 4 9 "GO:0005248" "voltage-gated sodium channel activity" 0.938561263727281
329 0.341768102226112 2 21 "GO:0005249" "voltage-gated potassium channel activity" 0.765795903999242
1226 0.0580196238080966 5 6 "GO:0005251;GO:0086008;GO:0086087;GO:0086089;GO:0086090" "delayed rectifier potassium channel activity" 0.418860546918535
544 0.0567105735760265 2 31 "GO:0005253;GO:0005254" "anion channel activity" 0.41537510808581
334 0.241194282312587 3 31 "GO:0005267" "potassium channel activity" 0.672945373303074
-335 0.384548984670161 2 17 "GO:0005272" "sodium channel activity" 0.792806874496872
305 0.523522420235971 5 11 "GO:0005283;GO:0005416;GO:0005313;GO:0015172;GO:0005314;GO:0015501;GO:0017153;GO:0015183" "acidic amino acid transmembrane transporter activity" 0.865259589513523
340 0.350318825171833 2 19 "GO:0005310" "dicarboxylic acid transmembrane transporter activity" 0.774227600489171
433 0.0567542226889522 2 49 "GO:0005319" "lipid transporter activity" 0.41537510808581
23 0.94268711502791 2 24 "GO:0005326" "neurotransmitter transporter activity" 0.990895534237524
-18 0.966368417053427 5 14 "GO:0005328" "neurotransmitter:sodium symporter activity" 0.990895534237524
-943 0.0598257168792555 2 10 "GO:0005338" "nucleotide-sugar transmembrane transporter activity" 0.418860546918535
369 0.419503870359813 2 12 "GO:0005343" "organic acid:sodium symporter activity" 0.801447700455129
455 0.520910852006865 4 5 "GO:0005345" "purine nucleobase transmembrane transporter activity" 0.865259589513523
-5 0.992512629063174 2 8 "GO:0005355;GO:0015149;GO:0005351;GO:0055056" "glucose transmembrane transporter activity" 0.99535534650959
467 0.435154371266205 4 7 "GO:0005368;GO:0042959;GO:0005369" "taurine transmembrane transporter activity" 0.807915284887623
166 0.766766824118639 4 8 "GO:0005381" "iron ion transmembrane transporter activity" 0.970074780626022
81 0.900950166142819 2 6 "GO:0005384" "manganese ion transmembrane transporter activity" 0.990895534237524
88 0.813713113029702 2 18 "GO:0005385" "zinc ion transmembrane transporter activity" 0.978965792448645
663 0.236558077759762 12 8 "GO:0005388" "calcium-transporting ATPase activity" 0.66640737416128
-506 0.3979733518514 3 7 "GO:0005432;GO:0015368" "calcium:sodium antiporter activity" 0.792806874496872
-797 0.18313591817237 2 7 "GO:0005451;GO:0015299;GO:0051139" "solute:proton antiporter activity" 0.608444991296361
666 0.103900089288175 5 15 "GO:0005452;GO:0015301;GO:0140323" "solute:anion antiporter activity" 0.499709953243127
-716 0.312583726316367 6 5 "GO:0005459" "UDP-galactose transmembrane transporter activity" 0.742846031951837
