gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,annot,KOG
Acropora_001123,588.7692828548135,0.1432952904779305,0.05445146289310359,2.631615072660962,0.008498008342413613,0.0353228103590205,assembly of large subunit precursor of preribosome,"Translation, ribosomal structure and biogenesis"
Acropora_001146,12.023364587141842,-0.8676322527550041,0.21602492072070617,-4.016352603488496,5.9105802308152414e-5,5.882266074020917e-4,Protein tyrosine kinase,Signal transduction mechanisms
Acropora_001188,53.321694309017204,-0.3074847248588897,0.10351353136010366,-2.9704785530812345,0.0029733616608268254,0.01525948979663287,Coiled-coil domain-containing protein 87,Function Unknown
Acropora_001227,62.03857458573878,0.24064855914029618,0.08077030761174754,2.9794186286508006,0.0028879592310383706,0.014906174664552086,FK506 binding,"Posttranslational modification, protein turnover, chaperones"
Acropora_001257,43.06773986061193,0.6311550778768289,0.13094501327458172,4.820000869779934,1.4355759550087647e-6,2.5570530984269883e-5,"Yippee zinc-binding/DNA-binding /Mis18, centromere assembly",Function Unknown
Acropora_001267,1.7214837063512858,1.6001203372744073,0.5095757384582609,3.140103063218094,0.00168888407042423,0.009607695951971014,NA,NA
Acropora_001307,3.4583372968211945,-1.010255435467202,0.40127243209734964,-2.5176298062312727,0.0118147425621593,0.045559401713013356,lysosomal lumen pH elevation,Function Unknown
Acropora_001327,10.89267266153818,-0.9194625007933953,0.26783832394016543,-3.432901189296575,5.971596841460732e-4,0.004058397938234529,NA,NA
Acropora_001332,8.365382131389582,-0.7670013167728248,0.27702407737799395,-2.76871716001157,0.005627746723995075,0.025506165517018363,A disintegrin and metalloproteinase with thrombospondin motifs,"Posttranslational modification, protein turnover, chaperones"
Acropora_001335,22.72933464621996,0.38314312445004234,0.13938190917691526,2.7488726959804004,0.005980060697374717,0.026789382423279728,regulation of fibroblast apoptotic process,Function Unknown
Acropora_001362,3.3111321401849048,0.9736109284787989,0.3848969075314614,2.5295368952768635,0.011421316514016512,0.04439474489866773,NA,NA
Acropora_001438,19.043284088829864,-0.4457846189623723,0.16169269793423371,-2.756986707857946,0.005833672287692921,0.02622523425152226,synaptic vesicle uncoating,Signal transduction mechanisms
Acropora_001461,4.308752353552757,0.7529585238899698,0.29506759977373415,2.551817022497078,0.010716278183786749,0.042319355098772375,NA,NA
Acropora_001475,42.82804197883174,0.3302258242041243,0.1116620281917134,2.957369031817665,0.003102765277019814,0.015776807385232735,NA,NA
Acropora_001515,10.917663836428137,0.5652813835969065,0.22149083241473838,2.5521660532586976,0.010705548239856347,0.04229672874494046,alpha-tubulin acetylation,Lipid transport and metabolism
Acropora_001518,25.56165069366667,-0.43691326874565656,0.15810971147235178,-2.763355044272903,0.005721049761124421,0.025832602118882813,"proximal promoter DNA-binding transcription activator activity, RNA polymerase II-specific",Function Unknown
Acropora_001527,0.834725403855095,1.8749848726742018,0.7432605688773708,2.52264811451817,0.011647488793181539,0.04501084651502063,NA,NA
Acropora_001533,14.31778163528777,0.5777462026881902,0.18461855425800566,3.129404869462828,0.0017516077927772768,0.009873529342746112,NA,NA
Acropora_001540,74.12638525610902,-0.6091874572534297,0.14542437334391195,-4.189032713331838,2.801460172351201e-5,3.150877068392506e-4,NA,NA
Acropora_001546,153.61647884098815,-0.28431666962364394,0.0888623473909341,-3.199517883236229,0.0013765764677090206,0.0081019643588453,NA,NA
Acropora_001633,13.958153356839473,0.6732168121965245,0.19152409547081267,3.515050211001359,4.3967085064749035e-4,0.003147623724019111,regulation of microtubule polymerization or depolymerization,Function Unknown
Acropora_001676,5.6562258030623225,1.5472392896038356,0.3228366141832006,4.792638819851522,1.646018002438383e-6,2.877335352806125e-5,Belongs to the CRISP family,Function Unknown
Acropora_001678,39.25722106287073,0.6240481042825973,0.20521330894328305,3.0409728662144033,0.00235815080842926,0.012589623515424411,NA,NA
Acropora_001712,12.004581541677133,-0.7072899451939617,0.28419138314155634,-2.488780403456705,0.0128182112087401,0.048596292573440704,NA,NA
Acropora_001718,42.55562264179801,-0.5854567007977854,0.13332252559616484,-4.391281204581581,1.126846913763341e-5,1.4561396183475326e-4,repair protein,"Replication, recombination and repair"
Acropora_001719,2.543602023213822,-1.2125999917860768,0.4587509987186534,-2.643263982363012,0.008211098921596428,0.03438638627732364,NA,NA
Acropora_001725,1.0160351812786728,-1.9557657570963882,0.7276917945655268,-2.6876292569220066,0.007196124501758273,0.03100906780713786,serine-type endopeptidase activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_001746,5.969978386222664,-1.1721169256483046,0.3275638704598362,-3.578285126509464,3.4585603686022e-4,0.0025749708933156144,NA,NA
Acropora_001754,152.08850188764706,-0.4671541870581338,0.0925323172874765,-5.048551692559409,4.451720229096173e-7,9.213014106307654e-6,WWE domain,Function Unknown
Acropora_001768,43.33417500402294,-0.35978476098655315,0.13714568550211853,-2.62337644577959,0.008706301673068717,0.03588484432436526,NA,NA
Acropora_001796,2.022197852849773,-1.7482894015770263,0.6521004549317139,-2.681012393650457,0.00733997974405223,0.03146661701714493,NA,NA
Acropora_001801,37.756687137889266,0.5530588709942617,0.11852886832321126,4.6660267563354205,3.070797318824135e-6,4.921932260423906e-5,-,
Acropora_001828,0.8580328330478448,-2.2054719574122337,0.7759814286854562,-2.8421710570424246,0.0044807443247155,0.02132224192874177,NA,NA
Acropora_001847,26.351904059027067,0.39861451021788646,0.13953991678053076,2.856634283685505,0.004281588507233808,0.02060246376773837,NA,NA
Acropora_001868,2.8536044385743606,0.995781816465502,0.39964605952357524,2.491659288853217,0.012714793988781678,0.04830593263963723,sulfiredoxin activity,"Replication, recombination and repair"
Acropora_001881,2.5711956387857797,0.9133623371221758,0.35066906520152397,2.6046276326007853,0.009197415771110223,0.037579305058738174,NA,NA
Acropora_001906,11.156940839360406,-0.8973310373046777,0.28128511933748934,-3.1901120095444826,0.0014221766151087235,0.00832950608458636,NA,NA
Acropora_001919,118.4840856985117,-0.2189551538186672,0.08069141861253891,-2.7134874759116334,0.006657908487130374,0.02914383343012207,F-actin binding domain (FABD),Signal transduction mechanisms
Acropora_001957,26.217967922486626,0.3828996190957249,0.14397732959790022,2.6594438177530217,0.007826978277239863,0.03314576492709613,NA,NA
Acropora_001959,1.4688706823491426,1.7721213910959615,0.5278923298457685,3.3569750703021444,7.880021731730372e-4,0.00509442697593556,glycine import into mitochondrion,Energy production and conversion
Acropora_001987,30.490629165238317,-0.511453413396085,0.17419371180310023,-2.936118692815996,0.0033234713078006783,0.016656673875282173,NA,NA
Acropora_002018,152.61968982820193,-0.28876004386934656,0.08386218980397474,-3.443268587957388,5.747282188906083e-4,0.003934593757081902,Nuclear pore complex protein,
Acropora_002019,237.7062062739103,-0.418711999021323,0.1409042447933378,-2.9716067080551176,0.0029624590671065228,0.015221614887967546,Wu fj29h11,Function Unknown
Acropora_002058,8.33797825431872,1.1633216982200971,0.2512076298188341,4.6309170587655375,3.640496938425943e-6,5.6750776949228665e-5,serine-type endopeptidase activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_002061,20.742611356357493,0.47638971397743635,0.15194202367373794,3.1353387460494697,0.0017165577088788686,0.009739481580366815,minichromosome maintenance,Function Unknown
Acropora_002071,13.576121321872561,0.4902381481822154,0.18923115268629043,2.590684151223968,0.009578535866143599,0.03869705393990437,TLC domain,Function Unknown
Acropora_002090,39.84637025864617,0.32511432837707277,0.12436671819248621,2.6141586197834963,0.008944749894898857,0.0367205522001111,snRNA processing,Function Unknown
Acropora_002128,3.1618017982191238,-1.7207260400764033,0.4617990842380183,-3.726135669834968,1.9443777661908897e-4,0.0015955270040379933,NA,NA
Acropora_002154,17.426375697823996,0.44889656697717595,0.16763870729551783,2.6777620408743044,0.007411585270307498,0.03173647227038662,Janus/Ocnus family (Ocnus),Function Unknown
Acropora_002169,12.24427371527684,-0.5139254594808473,0.20557778376958344,-2.4999075778386026,0.012422571032721505,0.047446008437861203,NA,NA
Acropora_002170,20.487945018585748,-0.6439997950466742,0.23359320270840225,-2.7569286587957285,0.005834707999956841,0.02622523425152226,NA,NA
Acropora_002234,0.9106900223373147,-1.9438762664531721,0.7651264417558324,-2.540594809391652,0.011066408543814457,0.043346777193193464,NA,NA
Acropora_002243,3.073936341294548,0.9315201180580535,0.3333032923133565,2.794812231204368,0.005192986731229214,0.023965398714960243,protein processing involved in protein targeting to mitochondrion,"Posttranslational modification, protein turnover, chaperones"
Acropora_002249,320.7459524783504,-0.3908085834128912,0.09488905758648239,-4.118584306274791,3.812071053247867e-5,4.08752392935352e-4,Neural proliferation differentiation control-1 protein (NPDC1),Signal transduction mechanisms
Acropora_002257,42.730741477685925,-0.31584782798766076,0.12632411434339486,-2.500297188936323,0.01240891608709289,0.04740223496777386,Rap Ran-GAP domain-like,Signal transduction mechanisms
Acropora_002263,59.67259576263156,0.2865099531518704,0.10825066678139186,2.6467269132897484,0.00812749572284449,0.03409760632772389,regulation of protein monoubiquitination,Function Unknown
Acropora_002281,46.47372655315344,-0.33329421101973694,0.09939722313384268,-3.3531541476862166,7.989619598343683e-4,0.00515140916269214,NA,NA
Acropora_002316,73.09294944502477,0.33303358525267335,0.10782121930836887,3.088757365098949,0.0020099551854568976,0.011093106093737396,NA,NA
Acropora_002318,12.850271309561439,0.6493932165224132,0.1707052707555233,3.804177888874012,1.4227591344293355e-4,0.0012261720725361077,Guanine nucleotide binding protein-like 1,Function Unknown
Acropora_002322,4.1323142083653135,-1.291394471972698,0.45347328973827555,-2.8477850872275914,0.004402464337328637,0.02104416913104481,NA,NA
Acropora_002345,11.203940738405175,0.6008315994675293,0.19424123933077314,3.0932236714386585,0.001979948458480495,0.010960483318967353,tRNA processing,Function Unknown
Acropora_002353,1.100347868726783,-1.6909315823232385,0.6632950961608005,-2.549290040150261,0.010794248607811282,0.042496453247152066,extracellularly glycine-gated chloride channel activity,Signal transduction mechanisms
Acropora_002356,3.8693215049526115,0.8074105851467093,0.31643393830817024,2.5515928836949984,0.010723173725588947,0.042324605684156885,NA,NA
Acropora_002357,7.036846983099987,1.347247455997845,0.30951935397603364,4.352708283638261,1.344660207372348e-5,1.6920633919910864e-4,NA,NA
Acropora_002384,97.23676185324703,-0.4665302141585052,0.16165340426050354,-2.885990655703696,0.0039018374166474596,0.01903864029450881,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway","Intracellular trafficking, secretion, and vesicular transport"
Acropora_002391,479.0300369286026,0.6510887671042669,0.10865800949023469,5.992091794786481,2.0715893043845607e-9,8.541747807353591e-8,NA,NA
Acropora_002437,736.4698101672125,-0.14265469543983775,0.05759173690263208,-2.4769993598390343,0.013249213962055036,0.04993241180257476,positive regulation of glucagon secretion,"Translation, ribosomal structure and biogenesis"
Acropora_002440,20.513300605919476,0.38007469239151176,0.14705481808831597,2.5845783044201394,0.00974981625132312,0.03919883325755254,NA,NA
Acropora_002457,2.7658689247689745,0.8701202808527246,0.3346232495282928,2.6002983417300025,0.009314274457039674,0.03787769883658935,"Tubulin tyrosine ligase-like family, member 11","Posttranslational modification, protein turnover, chaperones"
Acropora_002476,201.86191625615876,-0.19994790291076764,0.07673591326272172,-2.6056626475038285,0.009169672608706804,0.03748012606578116,copper ion binding,Inorganic ion transport and metabolism
Acropora_002500,93.15244894695607,-0.3075305169900327,0.12175545784096849,-2.5258047765851717,0.011543360706525852,0.04471241509953344,coiled-coil domain containing 18,Function Unknown
Acropora_002510,42.0786594205416,-0.4727705237648088,0.1437279282479354,-3.2893434806161275,0.0010042139212535263,0.006238368597643384,Ankyrin repeat,Cell wall/membrane/envelope biogenesis
Acropora_002553,167.5001797763994,0.26830346335002636,0.09155108720507339,2.9306420222954825,0.0033826233204652663,0.016909985993052417,NA,NA
Acropora_002589,48.75434555676815,0.39878499642545895,0.1143197987557421,3.4883283627668966,4.860507676998523e-4,0.0034186421752411982,Dual specificity protein kinase,Signal transduction mechanisms
Acropora_002611,149.17043261046726,-0.1822974087001872,0.06943113872447008,-2.625585753729528,0.008650001707477355,0.03571410985892523,death domain-associated protein,Function Unknown
Acropora_002626,35.485624074277375,0.3487419038183451,0.11609349794292866,3.003974468835334,0.00266477685793094,0.013950852627200363,"Acts as a sulfur carrier required for 2-thiolation of mcm(5)S(2)U at tRNA wobble positions of cytosolic tRNA(Lys), tRNA(Glu) and tRNA(Gln). Serves as sulfur donor in tRNA 2- thiolation reaction by being thiocarboxylated (-COSH) at its C- terminus by MOCS3. The sulfur is then transferred to tRNA to form 2-thiolation of mcm(5)S(2)U. Also acts as a ubiquitin-like protein (UBL) that is covalently conjugated via an isopeptide bond to lysine residues of target proteins. The thiocarboxylated form serves as substrate for conjugation and oxidative stress specifically induces the formation of UBL-protein conjugates","Posttranslational modification, protein turnover, chaperones"
Acropora_002690,7.975025982635431,-0.7940424967204921,0.311832062030885,-2.5463786229969108,0.010884705728344587,0.04279798943887409,NA,NA
Acropora_002722,48.18059648980788,-0.5120253486815951,0.2046601521065821,-2.501832151551146,0.012355248553748135,0.04721391939375349,thioesterase binding,Signal transduction mechanisms
Acropora_002774,11.40530561396712,-0.8345399051813703,0.25565652229681457,-3.2643012495197685,0.001097344220740215,0.006691848499382751,TILa domain,Signal transduction mechanisms
Acropora_002803,88.22991904545883,-0.34002410916975323,0.09749314242961447,-3.487672062834931,4.872452991341756e-4,0.0034222357001259186,DNA-binding transcription factor activity,Transcription
Acropora_002812,8.284387143529393,0.5681998544543284,0.2089526806508238,2.7192752573671672,0.006542513834550906,0.028737051008194122,Belongs to the mitochondrial carrier (TC 2.A.29) family,Energy production and conversion
Acropora_002865,100.16616357045365,0.3613718594883829,0.100635023381746,3.5909154422070864,3.2951853785302546e-4,0.0024746532947001972,acyl-CoA oxidase activity,
Acropora_002960,34.64459063317938,-0.34319406205970093,0.13272828586101398,-2.585688949671779,0.009718458940568869,0.03911643514715555,NA,NA
Acropora_002981,13.860712237982128,-0.6266219974523888,0.18374663160325821,-3.4102502559359977,6.490329553004791e-4,0.004346871057725404,7 transmembrane receptor (rhodopsin family),Signal transduction mechanisms
Acropora_003053,146.39774167698056,-0.5331603064163365,0.12440177772980363,-4.285793307345996,1.8208822834277232e-5,2.1893145584718637e-4,cytolysis by host of symbiont cells,"Posttranslational modification, protein turnover, chaperones"
Acropora_003084,21.900269333637183,-0.4426072516602527,0.152006609400005,-2.9117632016614023,0.003593949779792876,0.017785359354604874,galactosyltransferase activity,Cell wall/membrane/envelope biogenesis
Acropora_003085,20.201252928130238,0.8628410459972553,0.17547447763892418,4.917188286337191,8.779609900720802e-7,1.6683575331132246e-5,galactosyltransferase activity,Cell wall/membrane/envelope biogenesis
Acropora_003089,110.50254685605492,-0.4389970050490873,0.1201156110723638,-3.6547872597893454,2.5739532323359234e-4,0.002018614647471868,NA,NA
Acropora_003107,5.149394554818256,0.953191696419252,0.3240565526230031,2.9414362669227194,0.0032669406227059136,0.016427376581525144,positive regulation of timing of anagen,Signal transduction mechanisms
Acropora_003188,91.48732997297984,0.2692666008113311,0.09596629261463722,2.80584560969339,0.005018473129612923,0.023323108289614283,NA,NA
Acropora_003197,179.37313601656965,-0.22987682601167772,0.06791004135765243,-3.385019673320728,7.117315321295941e-4,0.004695472208608248,Rho guanyl-nucleotide exchange factor activity,Signal transduction mechanisms
Acropora_003203,117.00144484236264,0.2974911541217736,0.10125878845010498,2.9379292274305815,0.0033041244065296765,0.01657508983688883,cellular response to methylglyoxal,Defense mechanisms
Acropora_003225,197.3346673061391,0.20836828658373405,0.05483206681288375,3.8001173162922663,1.4462760285515724e-4,0.0012429689686907427,Golgi vesicle prefusion complex stabilization,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_003234,108.3264434315618,0.3027935349973708,0.10005553284146003,3.0262547847019428,0.0024760356600180846,0.013115279840733202,"Involved in mRNA export coupled transcription activation by association with both the TREX-2 and the SAGA complexes. The transcription regulatory histone acetylation (HAT) complex SAGA is a multiprotein complex that activates transcription by remodeling chromatin and mediating histone acetylation and deubiquitination. Within the SAGA complex, participates to a subcomplex that specifically deubiquitinates histones. The SAGA complex is recruited to specific gene promoters by activators, where it is required for transcription. The TREX-2 complex functions in docking export-competent ribonucleoprotein particles (mRNPs) to the nuclear entrance of the nuclear pore complex (nuclear basket). TREX-2 participates in mRNA export and accurate chromatin positioning in the nucleus by tethering genes to the nuclear periphery",Transcription
Acropora_003254,1.3885943195635515,-2.0312460954060585,0.6863628717848823,-2.959434693959794,0.0030820401809104276,0.015709025748702688,zinc ion binding,"Posttranslational modification, protein turnover, chaperones"
Acropora_003262,41.26164174151556,0.41660212540400243,0.12491534681209888,3.3350756014844745,8.527621170684515e-4,0.005439851875223195,Glucose-fructose oxidoreductase,
Acropora_003280,43.07453104924736,0.3243938409359328,0.1049110435775862,3.0920847784345002,0.0019875607637575895,0.01099135855176516,C-terminal region of aryl-sulfatase,Inorganic ion transport and metabolism
Acropora_003293,7.952101635374087,0.7542987567320851,0.24100955217875278,3.129746310522308,0.0017495732683916962,0.009867209615471413,NA,NA
Acropora_003300,5.27604740998164,-1.071553007366981,0.3092485465941443,-3.4650219675026634,5.301881696075866e-4,0.003676266236374042,negative regulation of mucus secretion,Signal transduction mechanisms
Acropora_003324,62.81817796469263,-0.7225316156406708,0.1990242212612275,-3.6303702688142576,2.8301492811940495e-4,0.0021676074218177467,positive regulation of epithelial to mesenchymal transition,Function Unknown
Acropora_003326,3.4012974144685906,1.5398664381677478,0.3799218722818265,4.053113417554105,5.054048447176985e-5,5.16301516547073e-4,positive regulation of epithelial to mesenchymal transition,Function Unknown
Acropora_003333,3.99968544979936,0.7390241699236426,0.2925098632055151,2.5264931644524076,0.011520763034741463,0.04464889796029131,NA,NA
Acropora_003363,158.31264018324134,-0.3252086901835075,0.09036499455728182,-3.598834833961725,3.196461094839364e-4,0.002411408464214361,positive regulation of protein localization to cilium,Function Unknown
Acropora_003370,92.82531535205548,0.42509612204893726,0.14756350326991197,2.880767348491203,0.003967083483917585,0.019304685980523276,fatty acid alpha-hydroxylase activity,Lipid transport and metabolism
Acropora_003387,27.142472879713427,0.3480035079494473,0.1400417416081712,2.4849984294192886,0.012955200620560867,0.04901244346136195,Protein of unknown function (DUF1640),Function Unknown
Acropora_003401,16.170091666425243,0.4226261237138094,0.15538282531207792,2.7199024272147705,0.006530118199360194,0.028700108587342628,NA,NA
Acropora_003435,229.48320894463694,0.39579207875553185,0.12810377253184477,3.0896207889361227,0.0020041219604188835,0.011074439661588338,Belongs to the glutathione peroxidase family,"Posttranslational modification, protein turnover, chaperones"
Acropora_003490,160.1448173345372,-0.46264956609619673,0.14700858608571843,-3.1470921421312967,0.0016490298687905573,0.009430635083400947,NA,NA
Acropora_003500,9.422476161319883,-2.852140281280136,0.55223630368477306,-5.164709857445721,2.408121653667095e-7,5.336397584526282e-6,glucan metabolic process,
Acropora_003504,20.95528186132658,-1.481434558561722,0.2810485721374032,-5.27109797176787,1.3561005442497267e-7,3.2555453732288443e-6,glucan metabolic process,
Acropora_003537,11.384704367696097,-1.6304256361882188,0.5334471760976901,-3.0563956643565384,0.002240154295934483,0.012064001425214466,NA,NA
Acropora_003559,14.961567879998434,0.4892829444512517,0.1926756615352592,2.539412298121079,0.011103888099024338,0.04343059490722662,NA,NA
Acropora_003560,10.680590831994055,0.6210716153288143,0.2030831007263521,3.0582141650756465,0.0022266038319844832,0.012017049386741432,NA,NA
Acropora_003571,20.82843700041332,-0.5078683518947986,0.15834938467884124,-3.207264448326337,0.0013400375060329422,0.007925108612954994,Laminin G domain,Signal transduction mechanisms
