gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,annot,KOG
Acropora_000347,40.74807704838861,-0.4063765342386758,0.14690610708722562,-2.7662330878959946,0.005670798589063216,0.020281952377967198,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway","Intracellular trafficking, secretion, and vesicular transport"
Acropora_000374,484.19040031368485,0.33681656198486554,0.1395279538352484,2.4139719154956665,0.01577967859897948,0.04738509184288403,asparagine-tRNA ligase activity,"Translation, ribosomal structure and biogenesis"
Acropora_000375,27.896796968598757,-0.4927166783182211,0.18626132010649807,-2.645297896721133,0.008161902725412557,0.02746971268124922,DNA polymerase,"Replication, recombination and repair"
Acropora_000379,114.2219787074457,0.41761754308259363,0.12335657570150331,3.385450193536008,7.10616040499789e-4,0.0034981932492682715,DDB1 and CUL4 associated factor 12,Function Unknown
Acropora_000392,5.454178988349871,-1.4420204827846548,0.4621792739894119,-3.1200457570014057,0.001808229488793863,0.007824675813114402,factor 13,Transcription
Acropora_000421,237.686638853501,-0.20912731577059315,0.08377226578380806,-2.496378888811366,0.012546850557384796,0.03921412601516793,cyclin A-associated protein in the,RNA processing and modification
Acropora_000422,27.368913507995615,0.5647895928880703,0.16440386011949917,3.4353791478955866,5.91725320579689e-4,0.0029963948732911476,Insulin gene enhancer protein,Transcription
Acropora_000443,90.53341956539177,-0.2964072358705455,0.11890900264498136,-2.492723252885307,0.012676760878910601,0.03954007442612133,Transposase IS4,Function Unknown
Acropora_000496,61.180439187050595,0.471689583515242,0.13633002171853006,3.4599098391482883,5.403562826504022e-4,0.002767228689960794,NA,NA
Acropora_000500,15.016649034066019,-0.7259408863878328,0.23111289534720542,-3.141066123970442,0.0016833402177286352,0.0073623985312236614,phosphatidylinositol-4-phosphate binding,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_000508,24.702979645891,-0.5089275967778557,0.1700520632351201,-2.992775195407033,0.0027645330140603566,0.011170843520065097,aryl hydrocarbon receptor binding,Transcription
Acropora_000513,2.541738683936523,1.8229124481327763,0.48534294547400547,3.755926536343176,1.7270135198402674e-4,0.0010367839430305312,DBH-like monooxygenase protein 1,Amino acid transport and metabolism
Acropora_000516,5.4305397861728295,0.9283719395401406,0.3215461394865244,2.887212208557856,0.0038867199115719536,0.014821120792344445,"intramolecular oxidoreductase activity, transposing S-S bonds",
Acropora_000534,28.169868144674002,-0.6568468246414746,0.2171362946206061,-3.0250439052078226,0.002485970367132922,0.010242515210049848,protein tyrosine phosphatase activity,Signal transduction mechanisms
Acropora_000536,22.87062755048958,0.46539316226896016,0.1590433841552501,2.926202587683037,0.0034312741363018836,0.013365081844048764,"Sushi, nidogen and EGF-like",
Acropora_000541,40.5943638778986,0.3841215248110461,0.14770528922786277,2.6005942428944944,0.009306245346909967,0.030530023833182016,Coiled-coil domain containing 115,Function Unknown
Acropora_000551,4.285938537860862,-1.3999846188183682,0.5501940063414086,-2.5445290255482065,0.010942521704510443,0.03495846871915609,NA,NA
Acropora_000566,17.650683725617405,-0.7846529270157276,0.22910939284826415,-3.4247959774193633,6.152612666112588e-4,0.0030965140755655385,NA,NA
Acropora_000570,4.958452560383457,-1.311143187490816,0.4775729415205043,-2.7454302233212324,0.006043161696114999,0.02136964838073006,positive regulation of transcription by RNA polymerase II,Transcription
Acropora_000601,15.181499068467115,0.8637556421426037,0.24555559413207093,3.5175563610985656,4.355398475820942e-4,0.002302489343493694,NADH dehydrogenase ubiquinone 1 alpha subcomplex subunit 9,Energy production and conversion
Acropora_000615,105.88310406964649,0.2342040882371981,0.09393647110533865,2.4932178682182546,0.012659114370360842,0.03949249683929543,maintenance of mitotic sister chromatid cohesion,Function Unknown
Acropora_000627,11.455483464538373,-0.5738619516977819,0.2301706587536712,-2.4932020215136514,0.012659679399655656,0.03949249683929543,NA,NA
Acropora_000651,54.516834416835984,-0.34828231795806663,0.13815696988588613,-2.520917462548131,0.011704930381590527,0.03696780088066729,betaine-homocysteine S-methyltransferase activity,Amino acid transport and metabolism
Acropora_000664,1.0985328365074347,1.7630924435503217,0.7077729866777949,2.4910422928488343,0.012736895741113526,0.03967609131812267,ligand-gated sodium channel activity,Inorganic ion transport and metabolism
Acropora_000686,1.2820097225256522,1.9639414074028712,0.7377958425020849,2.6619035975352783,0.007770012824250494,0.026346342919139388,NA,NA
Acropora_000689,13.277131994588114,0.7201490078366055,0.2716987495291205,2.650542224006152,0.008036268153848848,0.02713841977681435,RNA lariat debranching enzyme activity,RNA processing and modification
Acropora_000692,70.73863315738393,0.4864819214794891,0.12057413575438322,4.034712075154178,5.4669293506541345e-5,3.7870623773720175e-4,"oxidoreductase activity, acting on NAD(P)H",Function Unknown
Acropora_000716,26.50200991154031,-0.4879033961810435,0.18981447247962177,-2.570422527889301,0.010157454291380071,0.032845451086254085,phosphorylase kinase regulator activity,Transcription
Acropora_000717,45.76756078893644,0.5372044448104859,0.1259360568249322,4.265692116732472,1.9928344303112116e-5,1.5583489215093753e-4,NA,NA
Acropora_000728,11.669601502403085,0.8062951406422798,0.21219109727661825,3.7998537685639606,1.4478149521370817e-4,8.854087137241378e-4,NA,NA
Acropora_000732,126.87724632684493,0.3170568963641655,0.08404339926805975,3.772537749846362,1.6159550753053507e-4,9.78266331102477e-4,NA,NA
Acropora_000750,7.3392449764289545,-1.19968589174917,0.36569077851496357,-3.28060197913927,0.0010358580982469533,0.00482655813472583,negative regulation of smooth muscle cell differentiation,Transcription
Acropora_000753,14.553936162622659,-0.8093596316095809,0.261922338146005,-3.0900748570685654,0.0020010605485813707,0.008551209298387876,negative regulation of smooth muscle cell differentiation,Transcription
Acropora_000756,121.97605720603231,-0.37290747117272244,0.12569211444434986,-2.9668326674369623,0.003008846640474711,0.011989882057192293,NA,NA
Acropora_000765,398.1965105542158,-0.37138677691322247,0.11448300844690175,-3.244034044453636,0.001178496596666519,0.0054003388054245614,NA,NA
Acropora_000781,8.290538762419644,-1.0368360114649258,0.2930696809241427,-3.537848091946766,4.0340206965890936e-4,0.002156334764238099,voltage-gated sodium channel activity,Inorganic ion transport and metabolism
Acropora_000784,1.9520753154169421,1.3450967124223616,0.5444601325165926,2.470514610877169,0.013491880733570223,0.04162581395537887,"Catalytic subunit of the molybdopterin synthase complex, a complex that catalyzes the conversion of precursor Z into molybdopterin. Acts by mediating the incorporation of 2 sulfur atoms from thiocarboxylated MOCS2A into precursor Z to generate a dithiolene group",Coenzyme transport and metabolism
Acropora_000799,420.3030610199536,0.2281782025652794,0.06905280095596895,3.304401840423181,9.517929982159986e-4,0.004483200244049458,maturation of 5.8S rRNA,"Translation, ribosomal structure and biogenesis"
Acropora_000800,8.646309798095372,-0.8344062595217384,0.3087261847795017,-2.7027388691298984,0.006877075067847681,0.02381568903925581,glycosyl transferase,
Acropora_000804,1.6534074452175265,-1.9644079062363002,0.8196300507333864,-2.3967006876804877,0.016543431285707844,0.049274521141301854,NA,NA
Acropora_000834,80.02609660492692,-0.3426076437171429,0.09797862792889744,-3.496758945897583,4.709471780299167e-4,0.0024637493289381067,sequence,Function Unknown
Acropora_000867,16.618812684550946,-0.7978776131642236,0.22985836583227404,-3.4711706501316946,5.181945699414247e-4,0.002670828215208593,methylation-dependent chromatin silencing,
Acropora_000873,9.504474535158495,-1.0573549468901315,0.2809781280488542,-3.7631218993183957,1.6780535526950474e-4,0.0010127381301544467,Integrase core domain,"Replication, recombination and repair"
Acropora_000879,6.270616345330256,-0.9864285158188835,0.38192394175813305,-2.582787848486269,0.009800556825172797,0.031870985966990284,sequence-specific DNA binding,Transcription
Acropora_000889,3.4262322498247713,-1.420886046346252,0.5447328673434538,-2.6084088762178252,0.009096422728696195,0.02994626077650617,NA,NA
Acropora_000942,11.300874956501744,0.873390385379988,0.2561453793813081,3.4097448390034186,6.502368366815367e-4,0.003249830463414592,NA,NA
Acropora_000970,11.821869328721256,-0.8261180117532273,0.2745484898449421,-3.009005848911416,0.002621040699524113,0.010690995913520481,NA,NA
Acropora_000989,1.2555799078041288,-1.9584250722643337,0.8021332283936685,-2.4415209380943184,0.014625540191472814,0.04452532210894639,Myb/SANT-like DNA-binding domain,"Posttranslational modification, protein turnover, chaperones"
Acropora_001000,224.29978276018025,-0.30684880590929287,0.11464819818233758,-2.6764381017247008,0.0074409308954737664,0.025442119469474,calcium ion binding,Function Unknown
Acropora_001043,4.465024333275659,1.0897257150480408,0.40881735929215124,2.665556367114282,0.007686104546195139,0.02612743467984458,NA,NA
Acropora_001087,45.7495615137307,-0.7558544029129278,0.19514187599246907,-3.873358289033246,1.0734583548825787e-4,6.823519039597821e-4,NA,NA
Acropora_001102,3.5374813417534634,-1.3766398973253178,0.5740142057454475,-2.3982679932764643,0.016472808220415143,0.049125120001420226,NA,NA
Acropora_001111,21.72846286512553,0.4904565964465266,0.15929687417937585,3.0788839955155,0.002077775697673106,0.008819729218845801,positive regulation of rRNA processing,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_001114,37.64490234291869,-0.6957368331411512,0.19303131280008393,-3.6042692921106667,3.130323659002566e-4,0.0017288796773110796,ATP-dependent RNA helicase DDX59,RNA processing and modification
Acropora_001119,183.55488317828807,0.2518250207530528,0.08876340694379871,2.8370364480545223,0.004553441362919566,0.016953585057253168,negative regulation of store-operated calcium channel activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_001124,8.800898396338932,0.8650193346828887,0.306909907706565,2.818479667687787,0.004825166689831346,0.017796611727636746,ubiquitin-dependent endocytosis,Amino acid transport and metabolism
Acropora_001130,58.34687734612847,0.25978397668136227,0.1038459538171459,2.501628297803449,0.012362364117136603,0.038721548146542974,"solute carrier family 30 (zinc transporter), member",Inorganic ion transport and metabolism
Acropora_001140,8.043291875862947,-0.7596494566078269,0.31478225667883314,-2.4132537348916845,0.0158108084248585,0.04745878394380283,NA,NA
Acropora_001148,19.66814149638758,-0.5405626234254495,0.20300504358456073,-2.662803908122021,0.007749255795992745,0.026288337372934407,positive regulation of AMPA glutamate receptor clustering,
Acropora_001150,12.345182713645826,-0.7173520493229779,0.24504196736881292,-2.927466086832753,0.0034173632769195525,0.013318333645013409,"Transducer of regulated CREB activity, N terminus",Function Unknown
Acropora_001158,29.021243898820835,0.5863938011063369,0.1839363763342854,3.1880251899745304,0.0014324805669274762,0.006398630376066788,malectin,Signal transduction mechanisms
Acropora_001176,84.91677305777955,-0.28554534149292093,0.09872680091543085,-2.8922778702970273,0.0038245952294437787,0.014625522925196864,Leucine-rich repeat,Signal transduction mechanisms
Acropora_001180,20.351136852625146,-0.5236105402199871,0.21557174203237583,-2.4289386692498325,0.01514309371055269,0.04572769849199181,NA,NA
Acropora_001220,8.568722177446892,0.62790089884075,0.2538624047954669,2.4733906517061484,0.013383775469666768,0.041361636064222655,NA,NA
Acropora_001252,29.67905608114227,-0.5375672997019767,0.20285265219838627,-2.650038310449328,0.008048264405036287,0.02717468365919894,metal ion binding,Function Unknown
Acropora_001259,14.460641224746919,0.5308252561569132,0.22086870011384985,2.4033521086658816,0.01624553664808285,0.04854198351177233,ubiE/COQ5 methyltransferase family,"Secondary metabolites biosynthesis, transport and catabolism"
Acropora_001260,70.00362321531037,-0.6560586145740838,0.16204642099023409,-4.048584415286912,5.1528348997261814e-5,3.6006517090389354e-4,NA,NA
Acropora_001278,177.5135510017784,0.498266590944069,0.14098371536951282,3.534213789430444,4.089901178367652e-4,0.0021797337163249014,NA,NA
Acropora_001298,102.26053232898136,0.41166082190224196,0.09418375374349988,4.370826236373626,1.2377726807450282e-5,1.031365851915815e-4,"ATP-dependent serine protease that mediates the selective degradation of misfolded, unassembled or oxidatively damaged polypeptides as well as certain short-lived regulatory proteins in the mitochondrial matrix. May also have a chaperone function in the assembly of inner membrane protein complexes. Participates in the regulation of mitochondrial gene expression and in the maintenance of the integrity of the mitochondrial genome. Binds to mitochondrial","Posttranslational modification, protein turnover, chaperones"
Acropora_001304,1.6306114133788707,1.8099387219084924,0.5963645161129911,3.034953745580613,0.002405725788746114,0.009976824291640332,NA,NA
Acropora_001312,11.228665675263164,1.8029495102663684,0.4520449224696213,3.9884299560682086,6.651203494516548e-5,4.5034754842533545e-4,axonogenesis involved in innervation,Function Unknown
Acropora_001313,88.787123058941,0.599744441692996,0.1718238308622024,3.49046135616644,4.821873425005555e-4,0.0025116055260527973,carbohydrate binding,Function Unknown
Acropora_001320,34.158847102259095,-0.6781393864764272,0.1713244460852625,-3.9582173004017167,7.551124517069005e-5,5.030823198143476e-4,Myosin. Large ATPases.,Cytoskeleton
Acropora_001322,9.706553719302551,-0.7275744865876769,0.29284320059642677,-2.484518968191316,0.012972659682680734,0.04029964838658359,Receptor expression-enhancing protein,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_001331,11.864827060350656,-0.8944227835419694,0.26208244311110246,-3.4127535325317617,6.43100758327576e-4,0.003217886749519594,NA,NA
Acropora_001337,5.9275817215882665,-1.3842815117000482,0.3756447071333755,-3.6850819016293195,2.2862910847567608e-4,0.0013172694713934551,G-protein coupled receptor activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_001377,10.285071051172666,0.7016911152325994,0.23921344029894384,2.933326465083649,0.003353510647298515,0.013104594693953048,NA,NA
Acropora_001378,67.96447944275899,0.4448847335464362,0.10733515028897761,4.144818657715356,3.400827336594649e-5,2.4916336193443197e-4,calcium-dependent cysteine-type endopeptidase activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_001436,20.46576292882714,-0.5714477374575924,0.19618174848291062,-2.9128486308060975,0.0035814816365261075,0.013856014797243866,NA,NA
Acropora_001437,24.830279720621707,0.6903204827381865,0.20346980856194016,3.392741594525261,6.919688149254494e-4,0.0034235580983007236,GTP binding,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_001462,1.1769615937716056,-2.124511522902171,0.8470733725983876,-2.5080608027912117,0.012139577609208538,0.03807340888729274,NA,NA
Acropora_001507,3.914078467407353,-1.3031050584871526,0.5018900579958739,-2.5963954410467034,0.009420757349103118,0.030860480510164687,NA,NA
Acropora_001511,6.237769310336439,-1.100142338592227,0.42022938484326466,-2.6179567119099807,0.008845802588290635,0.029263091371702254,Milk fat globule-EGF factor 8 protein,Signal transduction mechanisms
Acropora_001522,178.4324282772799,-0.5020380879046646,0.12803676125061594,-3.9210464479180933,8.81652651006432e-5,5.748034754871747e-4,NA,NA
Acropora_001532,30.242178416083146,0.38276136739650723,0.15387941623627951,2.487411096028483,0.012867661066770137,0.040008445101257104,high mobility group,Transcription
Acropora_001572,3.8218356851211017,1.182661166793818,0.397216975400403,2.9773681389161952,0.0029073467671374155,0.011654199304410206,NA,NA
Acropora_001580,22.79146323193948,1.492020051262111,0.3339025334904186,4.468429860850171,7.879584020524111e-6,6.94316037306052e-5,NA,NA
Acropora_001603,123.00648426770994,-0.271514012222634,0.08612583318918332,-3.152526973251202,0.001618638664667342,0.007103860854926385,Ring finger and WD repeat domain 2,Function Unknown
Acropora_001607,3.811649610073613,1.1233005076530365,0.4357243896123636,2.5780069567654125,0.009937199734143668,0.03226192899412594,Belongs to the PI3 PI4-kinase family,
Acropora_001609,195.17979880374253,0.16758010532972836,0.06767083803339766,2.476400621003428,0.013271456638483496,0.04108067222508229,Pleckstrin homology domain.,Cytoskeleton
Acropora_001613,5.885990091784275,-0.8685333864709989,0.35262210563409907,-2.4630712952869693,0.013775252110030008,0.042385089303518704,zinc ion binding,"Posttranslational modification, protein turnover, chaperones"
Acropora_001630,25.403493932993403,-0.5231822988588486,0.18487614930944873,-2.8299069448008543,0.004656154440548388,0.01727350151828442,Katanin p60 ATPase-containing subunit A-like,"Posttranslational modification, protein turnover, chaperones"
Acropora_001632,566.2141181360722,-0.4036087333022673,0.11481981575944218,-3.5151487627176117,4.3950771481561637e-4,0.0023200595373335468,NA,NA
Acropora_001663,11.349253166198732,0.928333351323815,0.3540749477933773,2.6218555057601813,0.008745249999031115,0.02900673495226685,NA,NA
Acropora_001666,18.920364307292854,-0.6918132407606259,0.23111490136194296,-2.9933735846707497,0.002759117850425598,0.011151047563841278,"Deafness, autosomal recessive",Function Unknown
Acropora_001690,1.1252344062275679,2.487803985241732,0.6618657654463351,3.7587742335699432,1.7074782181673655e-4,0.001027053852497887,NA,NA
Acropora_001694,60.47677612857109,-0.5409815698698371,0.11697487890321873,-4.624767086251297,3.750195677082248e-6,3.6351156482296574e-5,regulation of mitotic cell cycle,"Posttranslational modification, protein turnover, chaperones"
Acropora_001700,2.076537658144477,-1.6379025883800542,0.6693339677759012,-2.447063300586051,0.014402554152638558,0.043983262900623134,NA,NA
Acropora_001708,13.229697545738693,0.814188683956857,0.24491693761836253,3.3243461717031266,8.862611117315899e-4,0.004216815146459531,NA,NA
Acropora_001731,53.88005391033192,1.0424344403727923,0.19476365832686246,5.35230468213595,8.684101668822968e-8,1.3288151604574296e-6,metalloendopeptidase activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_001734,24.134059319449694,0.5190744454715442,0.1877675313859329,2.764452627353613,0.005701838577001465,0.020382846508056527,NA,NA
Acropora_001748,10.026855846806363,0.6074596184638453,0.21748541937037832,2.7931050284770573,0.005220473878936942,0.018950530683520088,RNA splicing,Function Unknown
Acropora_001753,1.9965082704161938,-1.6914494956771238,0.6764795227438878,-2.500370578574777,0.012406345442598258,0.03882553586801535,digestion,"Posttranslational modification, protein turnover, chaperones"
Acropora_001763,14.765183066484596,0.7095809801481056,0.20833236920292708,3.4060044671067655,6.59211005613411e-4,0.0032863204862213567,NA,NA
Acropora_001766,34.803164635118065,-0.44200039829908017,0.16820223808266394,-2.6277914214307696,0.008594119338385041,0.028606606656123374,TCDD-inducible,Function Unknown
Acropora_001776,7.604079253414022,0.9122548041219515,0.2741111794110316,3.328046692885952,8.7457206782058e-4,0.004169462510443833,NA,NA
Acropora_001788,30.411153053860954,-0.5408899313358655,0.17921935133982556,-3.0180330823219013,0.002544211288426155,0.010444656868275795,NA,NA
Acropora_001805,50.3627215906697,-0.39239215229784746,0.1397523395818559,-2.8077680378868726,0.004988614563113686,0.018283970525976977,peptide-O-fucosyltransferase activity,Carbohydrate transport and metabolism
Acropora_001850,36.851243979922224,0.5158363882347433,0.18063852727967916,2.8556277334794906,0.004295184171065918,0.016122611049348545,reverse transcriptase,Function Unknown
Acropora_001869,9.384236102492036,0.6807815948410335,0.2430560248086405,2.8009245826225335,0.0050956426149655915,0.01858168005720617,Dolichol phosphate-mannose biosynthesis regulatory protein,"Posttranslational modification, protein turnover, chaperones"
Acropora_001882,128.49959473978618,-0.5327012299284473,0.16071569206747516,-3.3145564261689957,9.178865224610518e-4,0.004348137733894647,NA,NA
Acropora_001910,2.361738592051848,-2.0676125165097683,0.7125819158371864,-2.9015787105410973,0.0037128749150169677,0.014284254881384724,NA,NA
Acropora_001911,351.2946362553653,-0.2920379293927373,0.10069643564609973,-2.900181396877962,0.003729467627100947,0.014335327797748277,NA,NA
Acropora_001915,40.329934426713145,-0.3755981821051001,0.13304049328255024,-2.823186932322988,0.004754883891542234,0.01756608854252932,leucine-rich repeat and IQ domain-containing protein 3,Signal transduction mechanisms
Acropora_001925,268.69613656703154,-0.2466263069424288,0.07299716331703777,-3.378573847743826,7.286285990702841e-4,0.003577897616252854,U2 snRNA binding,Amino acid transport and metabolism
Acropora_001930,18.983066986854908,1.0696051707924028,0.2450739907767896,4.3644173231201275,1.2746204381663992e-5,1.0571765522849606e-4,anandamide amidohydrolase activity,
Acropora_001934,30.39181909771413,-0.8196437495071064,0.1848891826521626,-4.4331622745562465,9.286091928903956e-6,8.028623538051175e-5,negative regulation of protein localization to cell cortex,Function Unknown
Acropora_001937,8.463461025400315,0.8842422094847835,0.3080077303335291,2.870844210719236,0.0040937722594880386,0.015479531578316164,NA,NA
Acropora_001943,127.16287283856444,-0.2636437467917078,0.10089007773055099,-2.6131781511342087,0.008970452910851745,0.029599898904259233,NA,NA
Acropora_001946,9.357714659184941,0.7898489200728047,0.24090309474968577,3.2786997647062606,0.0010428652350639798,0.004857112797756488,lysosomal lumen pH elevation,Function Unknown
Acropora_001958,6.4538735273003525,0.8748474778397675,0.30439020051186716,2.8740986942700872,0.004051823259123312,0.015355848682094067,HAD-hyrolase-like,Function Unknown
Acropora_001962,43.642259044659305,-0.5811213034051657,0.17674301958504277,-3.287944863505909,0.0010092160243892663,0.00471972325172175,Sulfotransferase family,Carbohydrate transport and metabolism
Acropora_001966,72.78761890291956,0.36069909241550313,0.12181298988212522,2.961088901639643,0.0030655343780661387,0.012166409950862784,TeTratriCopeptide repeat,Function Unknown
Acropora_001974,8.135821113070755,-0.8452271054555505,0.31158189557556165,-2.7126964610515203,0.006673820773723969,0.02323096046996618,Lysin motif,Function Unknown
Acropora_001983,171.8727282350099,0.49061006856794226,0.11542811779681539,4.250351456233119,2.134353456427027e-5,1.6570190722084923e-4,ubiquitin protein ligase binding,Function Unknown
Acropora_002011,234.60022248605864,0.3184253000977345,0.1110120305078862,2.8683855131819596,0.0041257248345440796,0.015573097619699404,spinal cord association neuron differentiation,Transcription
