"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
308 0.224805090699235 4 16 "GO:0001099;GO:0001098" "basal RNA polymerase II transcription machinery binding" 0.882997315014521
-172 0.591692040244037 2 10 "GO:0001102" "RNA polymerase II activating transcription factor binding" 0.971537206041167
-379 0.162294757757129 6 14 "GO:0001103" "RNA polymerase II repressing transcription factor binding" 0.882997315014521
196 0.540592330807148 4 10 "GO:0001221" "transcription cofactor binding" 0.971537206041167
108 0.81152702431954 2 5 "GO:0001222" "transcription corepressor binding" 0.97873491864792
207 0.234556697648522 2 34 "GO:0001227;GO:0001217" "DNA-binding transcription repressor activity, RNA polymerase II-specific" 0.898151776925496
51 0.67945212944036 2 68 "GO:0001228;GO:0001216" "DNA-binding transcription activator activity, RNA polymerase II-specific" 0.971537206041167
829 0.0674692849096191 3 5 "GO:0001530" "lipopolysaccharide binding" 0.882997315014521
112 0.648833942625544 2 17 "GO:0001540" "amyloid-beta binding" 0.971537206041167
-17 0.901081379742562 2 55 "GO:0001664" "G protein-coupled receptor binding" 0.98186513058455
502 0.0862961175019127 2 12 "GO:0001671" "ATPase activator activity" 0.882997315014521
284 0.376432294558424 2 10 "GO:0001784" "phosphotyrosine residue binding" 0.933994522704394
563 0.0316398760166348 2 15 "GO:0001786" "phosphatidylserine binding" 0.882997315014521
254 0.507650188823346 3 7 "GO:0001846;GO:0001848" "opsonin binding" 0.971537206041167
101 0.388984191989474 2 77 "GO:0001882;GO:0001883;GO:0005525;GO:0032550;GO:0032561;GO:0032549;GO:0019001" "guanyl nucleotide binding" 0.935034556138736
-163 0.612384043486807 3 10 "GO:0001965" "G-protein alpha-subunit binding" 0.971537206041167
-242 0.499653658840792 3 8 "GO:0001968;GO:0043236" "fibronectin binding" 0.968794117141688
177 0.265152803542305 4 41 "GO:0002020" "protease binding" 0.902256864829579
56 0.780035895312663 3 26 "GO:0002039" "p53 binding" 0.97873491864792
32 0.570457546791659 2 360 "GO:0003677" "DNA binding" 0.971537206041167
273 0.207225054385126 2 22 "GO:0003678" "DNA helicase activity" 0.882997315014521
-51 0.509669906970469 2 183 "GO:0003682" "chromatin binding" 0.971537206041167
323 0.112186225316039 2 25 "GO:0003684" "damaged DNA binding" 0.882997315014521
-270 0.551007003814862 2 5 "GO:0003688" "DNA replication origin binding" 0.971537206041167
95 0.177863549543182 2 221 "GO:0003690;GO:0043565" "sequence-specific DNA binding" 0.882997315014521
218 0.21078029475225 2 34 "GO:0003697" "single-stranded DNA binding" 0.882997315014521
-5 0.947959119233338 2 162 "GO:0003712" "transcription coregulator activity" 0.985150078855808
6 0.949469039083296 3 108 "GO:0003713" "transcription coactivator activity" 0.985150078855808
43 0.759814198968765 3 53 "GO:0003714" "transcription corepressor activity" 0.97873491864792
79 0.577069349192724 2 52 "GO:0003724;GO:0004004;GO:0008026;GO:0008186;GO:0070035" "ATP-dependent helicase activity" 0.971537206041167
400 0.0590495932272108 5 23 "GO:0003725" "double-stranded RNA binding" 0.882997315014521
457 0.00170994706167857 2 49 "GO:0003727" "single-stranded RNA binding" 0.803511799754973
-27 0.75686113414513 2 143 "GO:0003729" "mRNA binding" 0.97873491864792
124 0.525491650696154 4 27 "GO:0003730" "mRNA 3'-UTR binding" 0.971537206041167
-34 0.71602422024736 2 122 "GO:0003735" "structural constituent of ribosome" 0.971537206041167
153 0.435272622382868 2 27 "GO:0003743" "translation initiation factor activity" 0.950579068437631
153 0.650610158551372 2 9 "GO:0003746" "translation elongation factor activity" 0.971537206041167
194 0.371596157803166 3 22 "GO:0003755;GO:0016859" "peptidyl-prolyl cis-trans isomerase activity" 0.933994522704394
381 0.175509445188338 3 13 "GO:0003756;GO:0016864" "protein disulfide isomerase activity" 0.882997315014521
-201 0.180752474445233 7 46 "GO:0003774" "motor activity" 0.882997315014521
-248 0.155728834848363 2 34 "GO:0003777" "microtubule motor activity" 0.882997315014521
-44 0.676448187929891 4 96 "GO:0003779" "actin binding" 0.971537206041167
-139 0.584098532180324 2 16 "GO:0003785" "actin monomer binding" 0.971537206041167
-69 0.837418936137053 2 9 "GO:0003823" "antigen binding" 0.97873491864792
-525 0.170328464729587 2 7 "GO:0003841;GO:0016411" "1-acylglycerol-3-phosphate O-acyltransferase activity" 0.882997315014521
1056 0.0198072663787193 2 5 "GO:0003887" "DNA-directed DNA polymerase activity" 0.882997315014521
136 0.64340359677911 3 12 "GO:0003899;GO:0034062;GO:0097747" "5'-3' RNA polymerase activity" 0.971537206041167
-217 0.544519286708438 2 8 "GO:0003906" "DNA-(apurinic or apyrimidinic site) endonuclease activity" 0.971537206041167
-488 0.281120407672754 2 5 "GO:0003909" "DNA ligase activity" 0.902256864829579
208 0.0914777379117995 2 69 "GO:0003924" "GTPase activity" 0.882997315014521
-442 0.19121547423226 2 9 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 0.882997315014521
314 0.231156278227337 2 15 "GO:0003954;GO:0008137;GO:0050136;GO:0016655" "NADH dehydrogenase activity" 0.894117177711831
-722 0.111319889014652 2 5 "GO:0003958;GO:0016653" "NADPH-hemoprotein reductase activity" 0.882997315014521
-521 0.146266663302168 2 8 "GO:0003995" "acyl-CoA dehydrogenase activity" 0.882997315014521
-336 0.458154393447284 2 5 "GO:0004000" "adenosine deaminase activity" 0.950579068437631
110 0.7075670516763 2 12 "GO:0004003" "ATP-dependent DNA helicase activity" 0.971537206041167
346 0.237859701748074 3 12 "GO:0004012" "phospholipid-translocating ATPase activity" 0.902256864829579
-322 0.340941021859105 2 9 "GO:0004017" "adenylate kinase activity" 0.933994522704394
222 0.562471368739845 5 7 "GO:0004033;GO:0008106" "aldo-keto reductase (NADP) activity" 0.971537206041167
488 0.203194586049775 6 7 "GO:0004112;GO:0004114;GO:0047555" "cyclic-nucleotide phosphodiesterase activity" 0.882997315014521
271 0.550269175484671 3 5 "GO:0004115" "3',5'-cyclic-AMP phosphodiesterase activity" 0.971537206041167
4 0.991652277998563 4 7 "GO:0004129;GO:0015002;GO:0016676;GO:0016675" "oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor" 0.995571852219901
78 0.478179265479457 2 88 "GO:0004175" "endopeptidase activity" 0.956358530958914
486 0.283395460719203 2 5 "GO:0004176" "ATP-dependent peptidase activity" 0.902256864829579
58 0.837788581211642 2 13 "GO:0004177" "aminopeptidase activity" 0.97873491864792
177 0.544686442931323 2 12 "GO:0004180;GO:0004181" "carboxypeptidase activity" 0.971537206041167
319 0.44120459368351 3 6 "GO:0004185;GO:0070008" "serine-type carboxypeptidase activity" 0.950579068437631
-655 0.0872202929375395 2 7 "GO:0004190;GO:0070001" "aspartic-type endopeptidase activity" 0.882997315014521
-38 0.833547327915849 2 31 "GO:0004197" "cysteine-type endopeptidase activity" 0.97873491864792
-314 0.381197239581452 2 8 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 0.933994522704394
184 0.373855202019089 2 24 "GO:0004222" "metalloendopeptidase activity" 0.933994522704394
42 0.839688532437976 5 24 "GO:0004252" "serine-type endopeptidase activity" 0.97873491864792
-605 0.181716292250455 3 5 "GO:0004301;GO:0016803" "ether hydrolase activity" 0.882997315014521
108 0.778715695594778 3 7 "GO:0004364" "glutathione transferase activity" 0.97873491864792
116 0.704632687297205 3 11 "GO:0004383;GO:0009975;GO:0016849" "cyclase activity" 0.971537206041167
-824 0.0148041091749132 6 9 "GO:0004385" "guanylate kinase activity" 0.882997315014521
133 0.310233789679014 7 61 "GO:0004386" "helicase activity" 0.915870268497529
36 0.881448357129918 2 18 "GO:0004402;GO:0061733;GO:0034212" "peptide N-acetyltransferase activity" 0.979446139665192
-381 0.19320405392523 3 12 "GO:0004407" "histone deacetylase activity" 0.882997315014521
90 0.789213740342823 3 9 "GO:0004438;GO:0052744;GO:0106018" "phosphatidylinositol-3,5-bisphosphate phosphatase activity" 0.97873491864792
-342 0.371630408849285 5 7 "GO:0004467" "long-chain fatty acid-CoA ligase activity" 0.933994522704394
-416 0.10108311366461 3 16 "GO:0004497" "monooxygenase activity" 0.882997315014521
-88 0.847013003193188 2 5 "GO:0004515" "nicotinate-nucleotide adenylyltransferase activity" 0.97873491864792
-157 0.215190385493872 4 65 "GO:0004518" "nuclease activity" 0.882997315014521
-221 0.205187025556585 2 34 "GO:0004519" "endonuclease activity" 0.882997315014521
-44 0.881716471427373 2 12 "GO:0004520" "endodeoxyribonuclease activity" 0.979446139665192
-277 0.246839756856259 2 18 "GO:0004521" "endoribonuclease activity" 0.902256864829579
-190 0.646937626467126 3 6 "GO:0004529;GO:0016895" "exodeoxyribonuclease activity, producing 5'-phosphomonoesters" 0.971537206041167
-322 0.400076485117331 3 7 "GO:0004535" "poly(A)-specific ribonuclease activity" 0.936477167194367
-101 0.656924617126134 3 20 "GO:0004536" "deoxyribonuclease activity" 0.971537206041167
-206 0.21817564875833 2 37 "GO:0004540" "ribonuclease activity" 0.882997315014521
339 0.344081057953295 2 8 "GO:0004550" "nucleoside diphosphate kinase activity" 0.933994522704394
-53 0.906582873880279 2 5 "GO:0004551" "nucleotide diphosphatase activity" 0.98186513058455
-44 0.757696813880842 2 51 "GO:0004553;GO:0016798" "hydrolase activity, acting on glycosyl bonds" 0.97873491864792
-651 0.0542434321574841 4 9 "GO:0004559;GO:0015923" "alpha-mannosidase activity" 0.882997315014521
-1089 0.0162161906807791 6 5 "GO:0004571;GO:0015924" "mannosyl-oligosaccharide 1,2-alpha-mannosidase activity" 0.882997315014521
404 0.373132643246173 2 5 "GO:0004596" "peptide alpha-N-acetyltransferase activity" 0.933994522704394
504 0.115674962662887 3 10 "GO:0004601;GO:0016684" "oxidoreductase activity, acting on peroxide as acceptor" 0.882997315014521
202 0.655456838777036 2 5 "GO:0004611" "phosphoenolpyruvate carboxykinase activity" 0.971537206041167
410 0.0130652930415642 3 38 "GO:0004620;GO:0016298" "lipase activity" 0.882997315014521
174 0.536568177005311 5 13 "GO:0004622" "lysophospholipase activity" 0.971537206041167
510 0.0697463364811778 2 13 "GO:0004623" "phospholipase A2 activity" 0.882997315014521
1043 0.0213900372258637 2 5 "GO:0004629" "phospholipase C activity" 0.882997315014521
206 0.59117247880459 4 7 "GO:0004634" "phosphopyruvate hydratase activity" 0.971537206041167
463 0.307145275232449 4 5 "GO:0004645" "phosphorylase activity" 0.915870268497529
-190 0.596624517915085 2 8 "GO:0004659" "prenyltransferase activity" 0.971537206041167
16 0.841283099085309 2 175 "GO:0004672;GO:0004674" "protein kinase activity" 0.97873491864792
139 0.594597460397292 5 15 "GO:0004683" "calmodulin-dependent protein kinase activity" 0.971537206041167
-888 0.0319343515164343 5 6 "GO:0004690" "cyclic nucleotide-dependent protein kinase activity" 0.882997315014521
48 0.876515714077055 5 11 "GO:0004693;GO:0097472" "cyclin-dependent protein serine/threonine kinase activity" 0.979446139665192
-215 0.524222876959658 2 9 "GO:0004708" "MAP kinase kinase activity" 0.971537206041167
41 0.899326687971932 2 10 "GO:0004709" "MAP kinase kinase kinase activity" 0.98186513058455
-84 0.705134439706564 3 21 "GO:0004712" "protein serine/threonine/tyrosine kinase activity" 0.971537206041167
-73 0.675247989149916 3 34 "GO:0004713" "protein tyrosine kinase activity" 0.971537206041167
95 0.756651780508997 3 11 "GO:0004714;GO:0019199" "transmembrane receptor protein kinase activity" 0.97873491864792
-511 0.111149026096298 5 10 "GO:0004715" "non-membrane spanning protein tyrosine kinase activity" 0.882997315014521
-58 0.653836807534525 2 62 "GO:0004721" "phosphoprotein phosphatase activity" 0.971537206041167
0 0.998477315081775 2 39 "GO:0004722" "protein serine/threonine phosphatase activity" 0.998477315081775
551 0.224433059508064 3 5 "GO:0004723" "calcium-dependent protein serine/threonine phosphatase activity" 0.882997315014521
-238 0.272639595638878 2 22 "GO:0004725" "protein tyrosine phosphatase activity" 0.902256864829579
-38 0.90984926061562 2 9 "GO:0004791" "thioredoxin-disulfide reductase activity" 0.98186513058455
313 0.449990198130363 3 6 "GO:0004796;GO:0036134" "thromboxane-A synthase activity" 0.950579068437631
-64 0.887698090581217 3 5 "GO:0004800" "thyroxine 5'-deiodinase activity" 0.979446139665192
5 0.984596001068517 3 14 "GO:0004812;GO:0016875" "ligase activity, forming carbon-oxygen bonds" 0.991099277165403
-31 0.709928137059194 2 155 "GO:0004842;GO:0019787" "ubiquitin-like protein transferase activity" 0.971537206041167
193 0.26078523586705 4 35 "GO:0004843" "thiol-dependent ubiquitin-specific protease activity" 0.902256864829579
-63 0.629733933047336 3 62 "GO:0004857" "enzyme inhibitor activity" 0.971537206041167
-403 0.124196205961507 5 15 "GO:0004860;GO:0019210" "kinase inhibitor activity" 0.882997315014521
-108 0.779145625826704 5 7 "GO:0004864;GO:0019212" "protein phosphatase inhibitor activity" 0.97873491864792
-93 0.668307023609154 4 22 "GO:0004866;GO:0030414;GO:0061135" "endopeptidase regulator activity" 0.971537206041167
58 0.856666122530228 3 10 "GO:0004869;GO:0043027" "cysteine-type endopeptidase inhibitor activity" 0.97873491864792
-383 0.355112924344394 4 6 "GO:0004879;GO:0098531" "nuclear receptor activity" 0.933994522704394
-217 0.058461336983815 3 80 "GO:0004888" "transmembrane signaling receptor activity" 0.882997315014521
-187 0.258662217009603 2 38 "GO:0004930" "G protein-coupled receptor activity" 0.902256864829579
-444 0.32713357537552 3 5 "GO:0005041" "low-density lipoprotein particle receptor activity" 0.923845648815138
429 0.0588109849926476 2 20 "GO:0005048" "signal sequence binding" 0.882997315014521
91 0.765968503839283 2 11 "GO:0005070" "SH3/SH2 adaptor activity" 0.97873491864792
384 0.397071353927313 2 5 "GO:0005072" "transforming growth factor beta receptor, cytoplasmic mediator activity" 0.936477167194367
-107 0.629309603302861 3 21 "GO:0005080" "protein kinase C binding" 0.971537206041167
-45 0.711336725262642 2 70 "GO:0005085;GO:0005088" "guanyl-nucleotide exchange factor activity" 0.971537206041167
185 0.372118638684695 3 24 "GO:0005089" "Rho guanyl-nucleotide exchange factor activity" 0.933994522704394
-475 0.185436355257209 5 8 "GO:0005092" "GDP-dissociation inhibitor activity" 0.882997315014521
59 0.313703595902697 3 326 "GO:0005102" "signaling receptor binding" 0.915870268497529
-361 0.142017850380263 2 17 "GO:0005109" "frizzled binding" 0.882997315014521
487 0.128978243361746 4 10 "GO:0005112" "Notch binding" 0.882997315014521
-314 0.412323116646743 2 7 "GO:0005113" "patched binding" 0.943250126607097
-190 0.675046102689383 2 5 "GO:0005119" "smoothened binding" 0.971537206041167
-358 0.187354029826712 2 14 "GO:0005125" "cytokine activity" 0.882997315014521
7 0.969892314371602 2 33 "GO:0005126" "cytokine receptor binding" 0.986899736750897
61 0.87308581846095 2 7 "GO:0005154" "epidermal growth factor receptor binding" 0.979446139665192
410 0.201545468986952 2 10 "GO:0005158" "insulin receptor binding" 0.882997315014521
-131 0.683620235828653 3 10 "GO:0005160" "transforming growth factor beta receptor binding" 0.971537206041167
16 0.959839836618244 2 10 "GO:0005164;GO:0032813" "tumor necrosis factor receptor superfamily binding" 0.986731910330059
-41 0.841507529904699 2 24 "GO:0005178" "integrin binding" 0.97873491864792
-123 0.0737975509608963 1 230 "GO:0005198" "structural molecule activity" 0.882997315014521
-172 0.346239887883371 2 31 "GO:0005200" "structural constituent of cytoskeleton" 0.933994522704394
137 0.022924882963381 1 312 "GO:0005215;GO:0022857" "transporter activity" 0.882997315014521
405 0.185180912460839 2 11 "GO:0005217;GO:0099094" "ligand-gated cation channel activity" 0.882997315014521
14 0.965199175461699 2 10 "GO:0005227" "calcium activated cation channel activity" 0.986731910330059
-56 0.900981382425996 4 5 "GO:0005229;GO:0061778" "intracellular calcium activated chloride channel activity" 0.98186513058455
412 0.0941583992675013 3 17 "GO:0005244;GO:0022832" "voltage-gated channel activity" 0.882997315014521
369 0.415429253225801 2 5 "GO:0005245" "voltage-gated calcium channel activity" 0.943315191510692
-33 0.906390778175095 4 13 "GO:0005246" "calcium channel regulator activity" 0.98186513058455
320 0.371578263301987 2 8 "GO:0005249" "voltage-gated potassium channel activity" 0.933994522704394
223 0.428521911072753 2 13 "GO:0005253;GO:0005254" "anion channel activity" 0.950579068437631
147 0.324513493103018 5 47 "GO:0005261" "cation channel activity" 0.923845648815138
205 0.312496095587062 2 25 "GO:0005262" "calcium channel activity" 0.915870268497529
76 0.804831466481005 4 11 "GO:0005267" "potassium channel activity" 0.97873491864792
128 0.624572162508846 2 15 "GO:0005310" "dicarboxylic acid transmembrane transporter activity" 0.971537206041167
-285 0.529375574795768 2 5 "GO:0005313;GO:0015172" "L-glutamate transmembrane transporter activity" 0.971537206041167
213 0.223070791421 2 34 "GO:0005319" "lipid transporter activity" 0.882997315014521
-62 0.86344358748583 10 8 "GO:0005324;GO:0015420;GO:0015431;GO:0071997;GO:0034634;GO:0042937;GO:0046623" "cobalamin-transporting ATPase activity" 0.97873491864792
402 0.189169262327192 2 11 "GO:0005326" "neurotransmitter transporter activity" 0.882997315014521
151 0.716012238367684 5 6 "GO:0005328" "neurotransmitter:sodium symporter activity" 0.971537206041167
188 0.623565247243458 2 7 "GO:0005338" "nucleotide-sugar transmembrane transporter activity" 0.971537206041167
4 0.981710504731161 4 44 "GO:0005342;GO:0046943" "carboxylic acid transmembrane transporter activity" 0.990366057288358
-162 0.695325782824606 2 6 "GO:0005343" "organic acid:sodium symporter activity" 0.971537206041167
184 0.684600210386643 4 5 "GO:0005384" "manganese ion transmembrane transporter activity" 0.971537206041167
502 0.117789542736761 2 10 "GO:0005385" "zinc ion transmembrane transporter activity" 0.882997315014521
82 0.798920758006321 2 10 "GO:0005388" "calcium-transporting ATPase activity" 0.97873491864792
317 0.407440323147157 3 7 "GO:0005402;GO:0015145" "monosaccharide transmembrane transporter activity" 0.942948005501825
639 0.122404254094725 5 6 "GO:0005452" "inorganic anion exchanger activity" 0.882997315014521
-292 0.265356259312952 3 15 "GO:0005484" "SNAP receptor activity" 0.902256864829579
23 0.912612915410729 2 24 "GO:0005496;GO:0043178;GO:0015485;GO:0032934" "steroid binding" 0.98186513058455
-495 0.142727365112058 4 9 "GO:0005504" "fatty acid binding" 0.882997315014521
82 0.630295301520138 2 36 "GO:0005506" "iron ion binding" 0.971537206041167
249 0.173523516622482 3 31 "GO:0005507" "copper ion binding" 0.882997315014521
48 0.628890054751336 2 107 "GO:0005509" "calcium ion binding" 0.971537206041167
100 0.522961599752043 3 42 "GO:0005516" "calmodulin binding" 0.971537206041167
-62 0.820172572820399 3 14 "GO:0005518" "collagen binding" 0.97873491864792
313 0.489666815447756 3 5 "GO:0005521" "lamin binding" 0.96805451952013
-392 0.342964214058858 2 6 "GO:0005523" "tropomyosin binding" 0.933994522704394
-29 0.722157738806046 2 167 "GO:0005524;GO:0032559;GO:0030554" "adenyl nucleotide binding" 0.971537206041167
220 0.539655313233929 2 8 "GO:0005527;GO:0005528" "macrolide binding" 0.971537206041167
353 0.324999298343082 3 8 "GO:0005536" "glucose binding" 0.923845648815138
62 0.757160537987607 2 26 "GO:0005539" "glycosaminoglycan binding" 0.97873491864792
557 0.219166569616009 2 5 "GO:0005542" "folic acid binding" 0.882997315014521
117 0.147243957025203 3 165 "GO:0005543;GO:0008289" "lipid binding" 0.882997315014521
827 0.0455267962143638 2 6 "GO:0005544" "calcium-dependent phospholipid binding" 0.882997315014521
56 0.884431270119608 2 7 "GO:0005545" "1-phosphatidylinositol binding" 0.979446139665192
-241 0.210169092038439 3 28 "GO:0005546" "phosphatidylinositol-4,5-bisphosphate binding" 0.882997315014521
89 0.696199325382262 4 20 "GO:0005547" "phosphatidylinositol-3,4,5-trisphosphate binding" 0.971537206041167
414 0.0680779132357991 3 20 "GO:0005548" "phospholipid transporter activity" 0.882997315014521
-78 0.706495883372931 3 24 "GO:0008013" "beta-catenin binding" 0.971537206041167
75 0.448553894352491 5 108 "GO:0008017;GO:0015631" "tubulin binding" 0.950579068437631
175 0.0908902296681843 3 98 "GO:0008022" "protein C-terminus binding" 0.882997315014521
-8 0.976136753805615 2 13 "GO:0008028" "monocarboxylic acid transmembrane transporter activity" 0.98811793475594
28 0.735305892011419 3 155 "GO:0008047" "enzyme activator activity" 0.976019476287829
42 0.91980144942393 3 6 "GO:0008061;GO:0004568" "chitin binding" 0.98186513058455
232 0.183331383843369 3 34 "GO:0008080;GO:0016407;GO:0016410" "acetyltransferase activity" 0.882997315014521
585 0.00478951910010716 5 24 "GO:0008081" "phosphoric diester hydrolase activity" 0.882997315014521
18 0.783113985434723 3 275 "GO:0008092" "cytoskeletal protein binding" 0.97873491864792
-249 0.583034052482894 2 5 "GO:0008093" "cytoskeletal adaptor activity" 0.971537206041167
212 0.262097701400704 9 29 "GO:0008094" "DNA-dependent ATPase activity" 0.902256864829579
-58 0.864420735236286 5 9 "GO:0008097" "5S rRNA binding" 0.97873491864792
11 0.873146974921953 3 224 "GO:0008134" "transcription factor binding" 0.979446139665192
110 0.450692010036391 2 49 "GO:0008135;GO:0090079" "translation regulator activity, nucleic acid binding" 0.950579068437631
168 0.507107386461717 2 16 "GO:0008138" "protein tyrosine/serine/threonine phosphatase activity" 0.971537206041167
484 0.1136015893564 4 11 "GO:0008139" "nuclear localization sequence binding" 0.882997315014521
6 0.937688379062993 2 215 "GO:0008144" "drug binding" 0.985150078855808
80 0.8352739704959 2 7 "GO:0008146" "sulfotransferase activity" 0.97873491864792
-160 0.61865346831703 2 10 "GO:0008157" "protein phosphatase 1 binding" 0.971537206041167
-27 0.826297490264587 2 69 "GO:0008168;GO:0016741;GO:0008757" "transferase activity, transferring one-carbon groups" 0.97873491864792
49 0.811491648505738 3 24 "GO:0008170" "N-methyltransferase activity" 0.97873491864792
-357 0.290226408642518 2 9 "GO:0008171" "O-methyltransferase activity" 0.902663360757546
120 0.772012519833782 2 6 "GO:0008172" "S-methyltransferase activity" 0.97873491864792
103 0.605265601956221 3 26 "GO:0008173" "RNA methyltransferase activity" 0.971537206041167
-69 0.793072111659224 2 15 "GO:0008175" "tRNA methyltransferase activity" 0.97873491864792
397 0.0967357742997958 4 18 "GO:0008187;GO:0008266" "poly-pyrimidine tract binding" 0.882997315014521
-31 0.914938480043658 2 12 "GO:0008188" "neuropeptide receptor activity" 0.98186513058455
32 0.853774220419712 3 35 "GO:0008194" "UDP-glycosyltransferase activity" 0.97873491864792
371 0.156660440606275 3 15 "GO:0008198" "ferrous iron binding" 0.882997315014521
-201 0.387890804057521 2 19 "GO:0008201" "heparin binding" 0.935034556138736
-48 0.694968939319635 5 70 "GO:0008234" "cysteine-type peptidase activity" 0.971537206041167
6 0.982567899356954 2 15 "GO:0008235" "metalloexopeptidase activity" 0.990366057288358
130 0.462338258786613 2 33 "GO:0008236;GO:0017171" "serine hydrolase activity" 0.950579068437631
119 0.413445593552192 5 49 "GO:0008237" "metallopeptidase activity" 0.943250126607097
58 0.745778201025365 5 32 "GO:0008238" "exopeptidase activity" 0.97873491864792
180 0.692084443469265 7 5 "GO:0008239" "dipeptidyl-peptidase activity" 0.971537206041167
-14 0.860140410209038 2 166 "GO:0008270" "zinc ion binding" 0.97873491864792
20 0.924773791210494 3 23 "GO:0008276" "protein methyltransferase activity" 0.98186513058455
-110 0.6634322299516 2 16 "GO:0008307" "structural constituent of muscle" 0.971537206041167
-452 0.318588497616849 3 5 "GO:0008318" "protein prenyltransferase activity" 0.921401329989009
50 0.890174628345782 2 8 "GO:0008320;GO:0022884;GO:0015450" "macromolecule transmembrane transporter activity" 0.979446139665192
428 0.345343298544525 2 5 "GO:0008327" "methyl-CpG binding" 0.933994522704394
-487 0.129175430545163 2 10 "GO:0008374" "O-acyltransferase activity" 0.882997315014521
6 0.982364048153408 2 15 "GO:0008375" "acetylglucosaminyltransferase activity" 0.990366057288358
315 0.378920308552112 2 8 "GO:0008376" "acetylgalactosaminyltransferase activity" 0.933994522704394
-170 0.39340043326639 3 26 "GO:0008408;GO:0004527;GO:0016796" "exonuclease activity" 0.936477167194367
341 0.37373437766128 2 7 "GO:0008417" "fucosyltransferase activity" 0.933994522704394
112 0.805534031146542 2 5 "GO:0008422" "beta-glucosidase activity" 0.97873491864792
604 0.115088370586047 2 7 "GO:0008429" "phosphatidylethanolamine binding" 0.882997315014521
-259 0.443931666598369 2 9 "GO:0008430" "selenium binding" 0.950579068437631
-251 0.483363206064068 3 8 "GO:0008432" "JUN kinase binding" 0.962812863743933
-287 0.217329458014918 2 19 "GO:0008483;GO:0016769" "transferase activity, transferring nitrogenous groups" 0.882997315014521
912 0.0442238175355266 2 5 "GO:0008484" "sulfuric ester hydrolase activity" 0.882997315014521
182 0.0778563384513481 2 99 "GO:0008509" "anion transmembrane transporter activity" 0.882997315014521
594 0.151345525004742 2 6 "GO:0008510" "sodium:bicarbonate symporter activity" 0.882997315014521
138 0.24957231901163 2 73 "GO:0008514" "organic anion transmembrane transporter activity" 0.902256864829579
255 0.365141812564944 2 13 "GO:0008519" "ammonium transmembrane transporter activity" 0.933994522704394
-182 0.40064508727738 4 22 "GO:0008528;GO:0001653" "peptide receptor activity" 0.936477167194367
-151 0.637404163205977 2 10 "GO:0008536" "Ran GTPase binding" 0.971537206041167
