gene,annot,lfc,KOG,nseqs,delta.rank,pval,padj
Pseudodiploria165458,Protein serine threonine phosphatase activity. It is involved in the biological process described with protein dephosphorylation,0.0016348657102187498,Signal transduction mechanisms,1143,-191,0.0182218966710307,0.15184913892525587
Pseudodiploria165522,regulation of mitotic cell cycle,-0.2802472065088191,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria165563,"Ubiquitin-conjugating enzyme E2, catalytic domain homologues",-0.19848806589061,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria165626,DNA replication,0.6334965662751327,RNA processing and modification,317,-113,0.438702542770904,0.758561604900928
Pseudodiploria165688,carbohydrate binding,-0.5231440768367476,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria165697,Belongs to the peptidase S1 family,-0.9554436357797257,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria165707,von Willebrand factor D and EGF,0.33558315532098837,Signal transduction mechanisms,1143,-191,0.0182218966710307,0.15184913892525587
Pseudodiploria165745,chitin binding,0.3666903805133031,"Cell cycle control, cell division, chromosome partitioning",123,-218,0.348021093751579,0.758561604900928
Pseudodiploria165774,SHC (Src homology 2 domain containing) transforming protein,-0.06950307073149121,Signal transduction mechanisms,1143,-191,0.0182218966710307,0.15184913892525587
Pseudodiploria165799,"Acidic (leucine-rich) nuclear phosphoprotein 32 family, member",0.10260370891719757,"Cell cycle control, cell division, chromosome partitioning",123,-218,0.348021093751579,0.758561604900928
Pseudodiploria165848,mesenchymal-epithelial cell signaling involved in prostate gland development,-0.06110017142725475,Signal transduction mechanisms,1143,-191,0.0182218966710307,0.15184913892525587
Pseudodiploria165858,Galactosyltransferase,-0.6320623193166616,Carbohydrate transport and metabolism,302,-144,0.336055341778898,0.758561604900928
Pseudodiploria165903,metallocarboxypeptidase activity,0.41951129754513705,"Translation, ribosomal structure and biogenesis",310,-158,0.285471399274165,0.758561604900928
Pseudodiploria165918,sodium potassium-transporting ATPase subunit,0.5052897103797666,Inorganic ion transport and metabolism,227,97,0.572760714707402,0.8422951686873559
Pseudodiploria165927,O-methyltransferase that catalyzes the 2 O-methylation steps in the ubiquinone biosynthetic pathway,-0.04501160469931766,Coenzyme transport and metabolism,63,-275,0.395005383388465,0.758561604900928
Pseudodiploria166027,"oxidoreductase activity, acting on the CH-CH group of donors",-0.2580413948785206,Lipid transport and metabolism,241,-175,0.29518530523864,0.758561604900928
Pseudodiploria166037,elastin catabolic process,0.1565582605867176,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria166067,structural constituent of ribosome,0.34312653751799993,"Translation, ribosomal structure and biogenesis",310,-158,0.285471399274165,0.758561604900928
Pseudodiploria166086,carbohydrate binding,-0.4687476889657208,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria166133,cysteine-type endopeptidase activity,0.18467014112946845,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria166176,sequence-specific DNA binding,0.35658008030234173,Transcription,499,-17,0.888466439541529,0.9335482974542886
Pseudodiploria166221,protein heterodimerization activity,-0.025209493936730186,Chromatin structure and dynamics,65,-5,0.986563620663654,0.986563620663654
Pseudodiploria166343,Belongs to the cullin family,-0.8464067935460077,"Cell cycle control, cell division, chromosome partitioning",123,-218,0.348021093751579,0.758561604900928
Pseudodiploria166370,seminal vesicle morphogenesis,0.03868346413964499,Transcription,499,-17,0.888466439541529,0.9335482974542886
Pseudodiploria166451,Protein of unknown function (DUF1295),0.07729188687755509,Lipid transport and metabolism,241,-175,0.29518530523864,0.758561604900928
Pseudodiploria166516,Beta-lactamase,-0.04937857638948148,Defense mechanisms,47,-120,0.747740300569567,0.9335482974542886
Pseudodiploria166585,"ATPase activity, coupled to transmembrane movement of substances",0.3899878192004998,"Secondary metabolites biosynthesis, transport and catabolism",203,126,0.485479427136594,0.758561604900928
Pseudodiploria166605,protein kinase binding,-0.3725829003604798,Inorganic ion transport and metabolism,227,97,0.572760714707402,0.8422951686873559
Pseudodiploria166659,dynein intermediate chain binding,-0.4560420147346843,"Translation, ribosomal structure and biogenesis",310,-158,0.285471399274165,0.758561604900928
Pseudodiploria166687,lipid catabolic process,-0.9911151748546794,Lipid transport and metabolism,241,-175,0.29518530523864,0.758561604900928
Pseudodiploria166695,Belongs to the globin family,-0.7531988494613447,Energy production and conversion,208,23,0.896206365556117,0.9335482974542886
Pseudodiploria166741,Aldolase/RraA,0.19800880850111618,Carbohydrate transport and metabolism,302,-144,0.336055341778898,0.758561604900928
Pseudodiploria166865,histone deacetylase,-0.03749355477546112,Chromatin structure and dynamics,65,-5,0.986563620663654,0.986563620663654
Pseudodiploria166918,protein localization to kinetochore,0.1363109530400582,Signal transduction mechanisms,1143,-191,0.0182218966710307,0.15184913892525587
Pseudodiploria166945,regulation of nucleic acid-templated transcription,-0.09747162819681138,Transcription,499,-17,0.888466439541529,0.9335482974542886
Pseudodiploria167028,complement component C4b binding,-0.08257061992242,Amino acid transport and metabolism,288,258,0.0913706043558931,0.5710662772243319
Pseudodiploria167050,Nuclear receptor binding factor,0.22627446103823542,Transcription,499,-17,0.888466439541529,0.9335482974542886
Pseudodiploria167064,small ribosomal subunit rRNA binding,0.1675934192398674,"Translation, ribosomal structure and biogenesis",310,-158,0.285471399274165,0.758561604900928
Pseudodiploria167090,"hydrolase activity, acting on ester bonds",0.22384450611182174,Lipid transport and metabolism,241,-175,0.29518530523864,0.758561604900928
Pseudodiploria167121,ORAI calcium release-activated calcium modulator,0.5752962456631701,RNA processing and modification,317,-113,0.438702542770904,0.758561604900928
Pseudodiploria167319,UPF0468 protein C16orf80 homolog,-0.010769784413042978,Transcription,499,-17,0.888466439541529,0.9335482974542886
Pseudodiploria167375,Ligand-gated ion channel,-0.36717627492343624,Inorganic ion transport and metabolism,227,97,0.572760714707402,0.8422951686873559
Pseudodiploria167429,"Solute carrier organic anion transporter family, member",-0.4779393566188604,"Secondary metabolites biosynthesis, transport and catabolism",203,126,0.485479427136594,0.758561604900928
Pseudodiploria167480,helix loop helix domain,-0.41707958133157447,Transcription,499,-17,0.888466439541529,0.9335482974542886
Pseudodiploria167511,ubiquitin-like protein ligase activity,-0.7095998425657947,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria167513,hydrolase activity,-0.0054176341958039305,Lipid transport and metabolism,241,-175,0.29518530523864,0.758561604900928
Pseudodiploria167543,BAG family molecular chaperone regulator 4,0.6121381983173525,Signal transduction mechanisms,1143,-191,0.0182218966710307,0.15184913892525587
Pseudodiploria167569,Belongs to the glycosyltransferase 43 family,-0.676940255784202,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria167582,protein serine/threonine kinase activity,0.3285010669314624,Signal transduction mechanisms,1143,-191,0.0182218966710307,0.15184913892525587
Pseudodiploria167593,calcium ion binding,0.07136209907518132,Signal transduction mechanisms,1143,-191,0.0182218966710307,0.15184913892525587
Pseudodiploria167615,dosage compensation by inactivation of X chromosome,0.010326782709888047,RNA processing and modification,317,-113,0.438702542770904,0.758561604900928
Pseudodiploria167634,Belongs to the peptidase M10A family,-0.07658683750973806,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria167684,sequence-specific DNA binding,-1.2769107498966328,Transcription,499,-17,0.888466439541529,0.9335482974542886
Pseudodiploria167722,serine-type endopeptidase activity. It is involved in the biological process described with proteolysis,0.1854241427383317,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria167732,fucosyltransferase activity,-0.3016832585894466,Carbohydrate transport and metabolism,302,-144,0.336055341778898,0.758561604900928
Pseudodiploria167761,CDK-activating kinase assembly factor,-0.6571907399078458,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria167849,"2-octaprenyl-6-methoxy-1,4-benzoquinone methylase activity",0.12448493904630988,Coenzyme transport and metabolism,63,-275,0.395005383388465,0.758561604900928
Pseudodiploria168090,PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides,0.14177616341309288,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria168111,regulation of translation involved in cellular response to UV,0.06926325632131819,"Translation, ribosomal structure and biogenesis",310,-158,0.285471399274165,0.758561604900928
Pseudodiploria168157,spleen development,-0.3863005332365552,Transcription,499,-17,0.888466439541529,0.9335482974542886
Pseudodiploria168198,"phosphotransferase activity, paired acceptors",0.02746327205048053,Signal transduction mechanisms,1143,-191,0.0182218966710307,0.15184913892525587
Pseudodiploria168210,Pyruvate dehydrogenase E1 component subunit beta,-0.04687963898315498,Energy production and conversion,208,23,0.896206365556117,0.9335482974542886
Pseudodiploria168310,E3 ubiquitin-protein ligase,0.6724227991781807,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria168311,structural constituent of ribosome,0.5175601888804583,"Translation, ribosomal structure and biogenesis",310,-158,0.285471399274165,0.758561604900928
Pseudodiploria168317,visceral mesoderm-endoderm interaction involved in midgut development,0.9315938549685956,Transcription,499,-17,0.888466439541529,0.9335482974542886
Pseudodiploria168389,"Homogentisate 1,2-dioxygenase",0.264756473166942,Amino acid transport and metabolism,288,258,0.0913706043558931,0.5710662772243319
Pseudodiploria168399,Beta-lactamase,-0.023691800640028213,Defense mechanisms,47,-120,0.747740300569567,0.9335482974542886
Pseudodiploria168408,neurexin family protein binding,0.010671786484207375,Lipid transport and metabolism,241,-175,0.29518530523864,0.758561604900928
Pseudodiploria168417,Belongs to the peptidase M10A family,-0.27739431041601176,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria168508,DNA polymerase zeta catalytic,-0.07712905088966368,"Replication, recombination and repair",297,391,0.00945513927362861,0.11818924092035764
Pseudodiploria168524,DNA-directed 5'-3' RNA polymerase activity,0.058773264930269464,Transcription,499,-17,0.888466439541529,0.9335482974542886
Pseudodiploria168620,sensory neuron axon guidance,0.025786181161092873,Transcription,499,-17,0.888466439541529,0.9335482974542886
Pseudodiploria168707,protein ubiquitination,0.015533330796426686,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria168789,histone H3 acetylation,-0.21975785026897798,Chromatin structure and dynamics,65,-5,0.986563620663654,0.986563620663654
Pseudodiploria168861,NADP-retinol dehydrogenase activity,0.2521896584546184,"Secondary metabolites biosynthesis, transport and catabolism",203,126,0.485479427136594,0.758561604900928
Pseudodiploria168864,Anthrax toxin receptor 2,-0.005897211196771984,Signal transduction mechanisms,1143,-191,0.0182218966710307,0.15184913892525587
Pseudodiploria168895,G-protein coupled receptor activity,-0.4801210083647074,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria168902,serine-type endopeptidase activity,0.31696751332845635,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria168999,Sulfotransferase family,0.010603513685147213,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria169012,activation of NF-kappaB-inducing kinase activity,-0.10587097228702472,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria169019,non-haem dioxygenase in morphine synthesis N-terminal,0.06241716832972047,"Secondary metabolites biosynthesis, transport and catabolism",203,126,0.485479427136594,0.758561604900928
Pseudodiploria169154,negative regulation of transcription from RNA polymerase II promoter involved in heart development,0.19341186240497754,Transcription,499,-17,0.888466439541529,0.9335482974542886
Pseudodiploria169174,carbonate dehydratase activity,-1.7527664372267402,Inorganic ion transport and metabolism,227,97,0.572760714707402,0.8422951686873559
Pseudodiploria169221,molybdenum cofactor sulfurtransferase activity,0.38741481783236176,Coenzyme transport and metabolism,63,-275,0.395005383388465,0.758561604900928
Pseudodiploria169238,Si dkey-5i3.5,-1.0107310667811154,"Cell cycle control, cell division, chromosome partitioning",123,-218,0.348021093751579,0.758561604900928
Pseudodiploria169296,mitochondrial respiratory chain complex IV assembly,0.5171911404929099,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria169297,amine oxidase,0.018527768626482147,"Secondary metabolites biosynthesis, transport and catabolism",203,126,0.485479427136594,0.758561604900928
Pseudodiploria169328,heme binding,0.15250652057847677,"Secondary metabolites biosynthesis, transport and catabolism",203,126,0.485479427136594,0.758561604900928
Pseudodiploria169331,"protein phosphatase, Mg2 Mn2 dependent, 1B",0.23853254919477085,Signal transduction mechanisms,1143,-191,0.0182218966710307,0.15184913892525587
Pseudodiploria169340,Belongs to the eukaryotic ribosomal protein eS30 family,-0.05680246877078437,"Translation, ribosomal structure and biogenesis",310,-158,0.285471399274165,0.758561604900928
Pseudodiploria169343,peptidyl-prolyl cis-trans isomerase activity,0.45576309194597064,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria169448,Methyltransferase domain,0.09301884055875498,"Secondary metabolites biosynthesis, transport and catabolism",203,126,0.485479427136594,0.758561604900928
Pseudodiploria169558,histone monoubiquitination,0.1767042424164448,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria169583,"mitochondrial electron transport, NADH to ubiquinone",0.11373986258434292,Energy production and conversion,208,23,0.896206365556117,0.9335482974542886
Pseudodiploria169594,phosphogluconate dehydrogenase (decarboxylating) activity,0.3243568016211075,Transcription,499,-17,0.888466439541529,0.9335482974542886
Pseudodiploria169595,"Solute carrier family 25 (pyrimidine nucleotide carrier ), member 36",-0.06483420480752512,Energy production and conversion,208,23,0.896206365556117,0.9335482974542886
Pseudodiploria169626,regulation of tubulin deacetylation,0.35626652718230406,Chromatin structure and dynamics,65,-5,0.986563620663654,0.986563620663654
Pseudodiploria169687,regulation of nucleic acid-templated transcription,-0.03194969959187926,Transcription,499,-17,0.888466439541529,0.9335482974542886
Pseudodiploria169731,14-3-3 homologues,-0.41390359734590443,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria169764,"Zinc finger, C3HC4 type (RING finger)",1.0310648309412445,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria169778,regulation of intraciliary retrograde transport,-0.44092355171126135,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria169779,protein transport,0.6615134316629673,"Intracellular trafficking, secretion, and vesicular transport",384,101,0.446877368123089,0.758561604900928
Pseudodiploria169788,Histone H3-like nucleosomal protein that is specifically found in centromeric nucleosomes. Replaces conventional H3 in the nucleosome core of centromeric chromatin at the inner plate of the kinetochore. The presence of CENPA subtly modifies the nucleosome structure and the way DNA is wrapped around the nucleosome and gives rise to protruding DNA ends that are less well-ordered and rigid compared to nucleosomes containing histone H3. May serve as an epigenetic mark that propagates centromere identity through replication and cell division,-0.4704188645551725,Chromatin structure and dynamics,65,-5,0.986563620663654,0.986563620663654
Pseudodiploria169843,threonine-type endopeptidase activity,0.5211916853130284,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria169844,ATPase activity,0.027932475912481172,"Secondary metabolites biosynthesis, transport and catabolism",203,126,0.485479427136594,0.758561604900928
Pseudodiploria169865,Pleckstrin homology domain.,-0.27978576554620305,Signal transduction mechanisms,1143,-191,0.0182218966710307,0.15184913892525587
Pseudodiploria169874,nuclear protein,-1.4149758612241887,Transcription,499,-17,0.888466439541529,0.9335482974542886
Pseudodiploria169881,suppressor of cytokine signaling,-0.17124479715600122,Signal transduction mechanisms,1143,-191,0.0182218966710307,0.15184913892525587
Pseudodiploria169885,Belongs to the G-protein coupled receptor 1 family,0.3139636692417459,Signal transduction mechanisms,1143,-191,0.0182218966710307,0.15184913892525587
Pseudodiploria169914,hydrolase activity,0.0038006292096308247,"Replication, recombination and repair",297,391,0.00945513927362861,0.11818924092035764
Pseudodiploria169937,dynein intermediate chain binding,-0.017283703297556317,"Translation, ribosomal structure and biogenesis",310,-158,0.285471399274165,0.758561604900928
Pseudodiploria170005,Methyltransferase domain,-0.9896695159605904,"Secondary metabolites biosynthesis, transport and catabolism",203,126,0.485479427136594,0.758561604900928
Pseudodiploria170014,gamma-glutamyl-peptidase activity,0.07400193768933623,Coenzyme transport and metabolism,63,-275,0.395005383388465,0.758561604900928
Pseudodiploria170034,Homeodomain,-0.2894736928356356,Transcription,499,-17,0.888466439541529,0.9335482974542886
Pseudodiploria170065,spliceosomal tri-snRNP complex assembly,-0.38913328334920455,RNA processing and modification,317,-113,0.438702542770904,0.758561604900928
Pseudodiploria170066,"oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor",0.07978218162137593,Energy production and conversion,208,23,0.896206365556117,0.9335482974542886
Pseudodiploria170124,DNA-damage inducible protein 2,0.1394216145920404,"Replication, recombination and repair",297,391,0.00945513927362861,0.11818924092035764
Pseudodiploria170129,sulfurtransferase,0.3172339879285272,Defense mechanisms,47,-120,0.747740300569567,0.9335482974542886
Pseudodiploria170148,melanocortin receptor activity,0.05490662697296375,Signal transduction mechanisms,1143,-191,0.0182218966710307,0.15184913892525587
Pseudodiploria170157,transcription by RNA polymerase I,0.18209993654757484,Transcription,499,-17,0.888466439541529,0.9335482974542886
Pseudodiploria170208,SKI DACH domain containing 1,-0.7936308135214077,Transcription,499,-17,0.888466439541529,0.9335482974542886
Pseudodiploria170224,Golgi vesicle fusion to target membrane,1.0417988055323786,"Intracellular trafficking, secretion, and vesicular transport",384,101,0.446877368123089,0.758561604900928
Pseudodiploria170278,store-operated calcium channel activity,-0.062063083265361065,"Intracellular trafficking, secretion, and vesicular transport",384,101,0.446877368123089,0.758561604900928
Pseudodiploria170323,Homeodomain,-0.19695384258728668,Transcription,499,-17,0.888466439541529,0.9335482974542886
Pseudodiploria170338,Golgi vesicle fusion to target membrane,0.12505040113323823,"Intracellular trafficking, secretion, and vesicular transport",384,101,0.446877368123089,0.758561604900928
Pseudodiploria170347,Mitogen-activated protein kinase kinase kinase 4,0.16128531729949136,Signal transduction mechanisms,1143,-191,0.0182218966710307,0.15184913892525587
Pseudodiploria170361,translation initiation factor activity,0.07491801799143646,"Translation, ribosomal structure and biogenesis",310,-158,0.285471399274165,0.758561604900928
Pseudodiploria170362,rRNA pseudouridine synthesis,0.21967538792740174,RNA processing and modification,317,-113,0.438702542770904,0.758561604900928
Pseudodiploria170377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",-0.2534239123913549,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria170421,proteasome assembly,0.04344442420495132,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria170440,"General transcription factor IIIC, polypeptide 5, 63kDa",1.4098900152734912,Transcription,499,-17,0.888466439541529,0.9335482974542886
Pseudodiploria170457,sphingolipid delta-4 desaturase activity,-0.07826889647991425,Lipid transport and metabolism,241,-175,0.29518530523864,0.758561604900928
Pseudodiploria170465,organic anion transmembrane transporter activity,-0.28618817333938446,Transcription,499,-17,0.888466439541529,0.9335482974542886
Pseudodiploria170534,structural constituent of ribosome,0.002521380634864452,"Translation, ribosomal structure and biogenesis",310,-158,0.285471399274165,0.758561604900928
Pseudodiploria170546,Belongs to the adenylyl cyclase class-4 guanylyl cyclase family,0.3095622040171447,Energy production and conversion,208,23,0.896206365556117,0.9335482974542886
Pseudodiploria170549,intestinal epithelial cell development,-0.027009699644539753,"Intracellular trafficking, secretion, and vesicular transport",384,101,0.446877368123089,0.758561604900928
Pseudodiploria170580,Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine,-0.789650471663454,"Replication, recombination and repair",297,391,0.00945513927362861,0.11818924092035764
Pseudodiploria170644,Protein kinase C and casein kinase substrate in neurons,-0.13693743434040903,Signal transduction mechanisms,1143,-191,0.0182218966710307,0.15184913892525587
Pseudodiploria170658,N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity,-0.9758161651648554,Carbohydrate transport and metabolism,302,-144,0.336055341778898,0.758561604900928
Pseudodiploria170669,CD109 antigen-like,1.0907513439991743,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria170688,ubiquinol-cytochrome-c reductase activity,-0.010192092256909445,Energy production and conversion,208,23,0.896206365556117,0.9335482974542886
Pseudodiploria170692,serine arginine-rich splicing factor,-1.3304912764333499,RNA processing and modification,317,-113,0.438702542770904,0.758561604900928
Pseudodiploria170800,"subunit, beta",0.9736121338164625,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria170862,Limbic system-associated membrane protein,-0.20310272106042287,Signal transduction mechanisms,1143,-191,0.0182218966710307,0.15184913892525587
Pseudodiploria170865,Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine,0.5277310303736774,"Replication, recombination and repair",297,391,0.00945513927362861,0.11818924092035764
Pseudodiploria170901,[heparan sulfate]-glucosamine 3-sulfotransferase 1 activity,-0.2370201621965416,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria170937,"mitochondrial electron transport, NADH to ubiquinone",0.25176564533199747,Energy production and conversion,208,23,0.896206365556117,0.9335482974542886
Pseudodiploria170983,Rho guanyl-nucleotide exchange factor activity,0.35406823893720785,Signal transduction mechanisms,1143,-191,0.0182218966710307,0.15184913892525587
Pseudodiploria171038,G-protein coupled receptor signaling pathway,-1.326834280232297,Signal transduction mechanisms,1143,-191,0.0182218966710307,0.15184913892525587
Pseudodiploria171067,calcium ion binding,-0.44453082551323053,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria171078,oxidoreductase activity,0.2757182909514086,"Secondary metabolites biosynthesis, transport and catabolism",203,126,0.485479427136594,0.758561604900928
Pseudodiploria171107,DNA binding,-0.42616021518772534,Transcription,499,-17,0.888466439541529,0.9335482974542886
Pseudodiploria171120,Rho GDP-dissociation inhibitor activity,0.167605280838459,Signal transduction mechanisms,1143,-191,0.0182218966710307,0.15184913892525587
Pseudodiploria171175,COG0277 FAD FMN-containing dehydrogenases,1.224410648295098,Energy production and conversion,208,23,0.896206365556117,0.9335482974542886
Pseudodiploria171196,Belongs to the MYST (SAS MOZ) family,0.009567615036227517,Chromatin structure and dynamics,65,-5,0.986563620663654,0.986563620663654
Pseudodiploria171216,NADP-retinol dehydrogenase activity,0.0680375268158019,"Secondary metabolites biosynthesis, transport and catabolism",203,126,0.485479427136594,0.758561604900928
Pseudodiploria171258,Uncharacterised protein family UPF0552,-0.16814504837085734,"Intracellular trafficking, secretion, and vesicular transport",384,101,0.446877368123089,0.758561604900928
Pseudodiploria171291,Homeodomain,-0.40045026422350566,Transcription,499,-17,0.888466439541529,0.9335482974542886
Pseudodiploria171293,trafficking protein particle complex,-0.011434924257725765,"Intracellular trafficking, secretion, and vesicular transport",384,101,0.446877368123089,0.758561604900928
Pseudodiploria171301,translation,-0.028616550645517432,"Translation, ribosomal structure and biogenesis",310,-158,0.285471399274165,0.758561604900928
Pseudodiploria171324,radial glial cell differentiation,-1.2795196270875366,Signal transduction mechanisms,1143,-191,0.0182218966710307,0.15184913892525587
Pseudodiploria171377,thiol-dependent ubiquitin-specific protease activity,0.12187137583738691,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria171378,non-haem dioxygenase in morphine synthesis N-terminal,-0.15843669110864078,"Secondary metabolites biosynthesis, transport and catabolism",203,126,0.485479427136594,0.758561604900928
Pseudodiploria171411,Isochorismatase family,0.14079731698223968,"Secondary metabolites biosynthesis, transport and catabolism",203,126,0.485479427136594,0.758561604900928
Pseudodiploria171415,xylosylprotein 4-beta-galactosyltransferase activity,-0.08361987125521671,Carbohydrate transport and metabolism,302,-144,0.336055341778898,0.758561604900928
Pseudodiploria171434,ABC transporter transmembrane region,-0.21220747215976205,"Secondary metabolites biosynthesis, transport and catabolism",203,126,0.485479427136594,0.758561604900928
Pseudodiploria171443,Belongs to the DEAD box helicase family,-0.16412330592826793,RNA processing and modification,317,-113,0.438702542770904,0.758561604900928
Pseudodiploria171450,Hsp70 protein binding,0.3663449452474657,"Posttranslational modification, protein turnover, chaperones",951,82,0.34889531550144,0.758561604900928
Pseudodiploria171488,ATP-dependent RNA helicase activity,-0.02562747931603163,RNA processing and modification,317,-113,0.438702542770904,0.758561604900928
Pseudodiploria171525,GDA1/CD39 (nucleoside phosphatase) family,-0.9042562842151705,Carbohydrate transport and metabolism,302,-144,0.336055341778898,0.758561604900928
Pseudodiploria171542,Immunoglobulin-binding protein,-1.168906611351146,Signal transduction mechanisms,1143,-191,0.0182218966710307,0.15184913892525587
